step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8440.119:3153.1968),(6.7847004:3.1965353)
2,moveGoal,(8446.844:3156.5186),(6.724222:3.321873)
3,moveGoal,(8448.088:3163.9146),(1.2441093:7.3960934)
4,moveGoal,(8448.15:3156.4148),(0.062012736:-7.499744)
5,moveGoal,(8447.699:3148.9285),(-0.45109677:-7.4864216)
6,moveGoal,(8440.405:3150.6758),(-7.2936134:1.747343)
7,moveGoal,(8441.728:3158.0583),(1.3225993:7.382461)
8,moveGoal,(8448.57:3161.129),(6.842663:3.0704994)
9,moveGoal,(8455.975:3159.9321),(7.4039154:-1.1966795)
10,moveGoal,(8460.578:3165.853),(4.60359:5.920892)
11,moveGoal,(8467.433:3168.8967),(6.854606:3.0437438)
12,moveGoal,(8474.913:3169.4353),(7.4806404:0.5385442)
13,moveGoal,(8481.74:3172.541),(6.826716:3.1057935)
14,moveGoal,(8484.668:3179.4458),(2.9279287:6.9048705)
15,moveGoal,(8490.463:3184.207),(5.7949395:4.761164)
16,moveGoal,(8497.437:3186.9678),(6.9733787:2.760796)
17,moveGoal,(8504.37:3189.8262),(6.933948:2.8583856)
18,moveGoal,(8502.873:3182.477),(-1.4968637:-7.3491087)
19,moveGoal,(8506.938:3176.1743),(4.065275:-6.302661)
20,moveGoal,(8512.721:3171.3977),(5.782306:-4.7764983)
21,moveGoal,(8516.1455:3178.0698),(3.425123:6.672221)
22,moveGoal,(8523.111:3180.8494),(6.9658966:2.7796204)
23,moveGoal,(8530.028:3183.7495),(6.916631:2.900037)
24,moveGoal,(8528.396:3191.0698),(-1.6323154:7.320215)
25,moveGoal,(8535.6455:3192.9941),(7.2489266:1.9243348)
26,moveGoal,(8535.716:3185.4944),(0.07014254:-7.4996724)
27,moveGoal,(8542.949:3187.477),(7.2331653:1.9827561)
28,moveGoal,(8535.784:3185.26),(-7.164852:-2.2169569)
29,moveGoal,(8536.929:3192.672),(1.144076:7.4122257)
30,moveGoal,(8530.172:3189.418),(-6.7572646:-3.2541323)
31,moveGoal,(8524.148:3184.9497),(-6.0236535:-4.4682884)
32,moveGoal,(8520.735:3178.2712),(-3.4128015:-6.678532)
33,moveGoal,(8513.517:3176.2368),(-7.2188225:-2.034356)
34,moveGoal,(8506.027:3175.8445),(-7.489732:-0.39233333)
35,moveGoal,(8498.553:3175.2312),(-7.4748936:-0.61316377)
36,moveGoal,(8491.667:3172.258),(-6.8855114:-2.9731698)
37,moveGoal,(8484.335:3170.68),(-7.332087:-1.5781326)
38,moveGoal,(8491.563:3172.6792),(7.228645:1.9991742)
39,moveGoal,(8484.263:3170.9614),(-7.30065:-1.7177047)
40,moveGoal,(8476.954:3169.2766),(-7.3083134:-1.684804)
41,moveGoal,(8469.455:3169.4062),(-7.498881:0.1295646)
42,moveGoal,(8474.812:3174.6555),(5.3567333:5.2493243)
43,moveGoal,(8467.931:3171.6719),(-6.881012:-2.9835677)
44,moveGoal,(8460.609:3170.0454),(-7.3215:-1.6265441)
45,moveGoal,(8464.594:3163.6914),(3.9844089:-6.3540926)
46,moveGoal,(8457.394:3165.7913),(-7.2000437:2.0998511)
47,moveGoal,(8451.041:3161.8047),(-6.352793:-3.9864798)
48,moveGoal,(8443.612:3160.771),(-7.4284234:-1.033696)
49,moveGoal,(8436.42:3158.644),(-7.19205:-2.1270683)
50,moveGoal,(8429.017:3157.442),(-7.403011:-1.2022606)
51,moveGoal,(8421.553:3156.7095),(-7.4641423:-0.7325153)
52,moveGoal,(8414.071:3156.1775),(-7.4811134:-0.5319227)
53,moveGoal,(8420.841:3159.4058),(6.769706:3.2281716)
54,moveGoal,(8413.735:3157.0042),(-7.105054:-2.4017086)
55,moveGoal,(8421.228:3156.667),(7.4924197:-0.337121)
56,moveGoal,(8414.72:3152.9392),(-6.5079503:-3.727813)
57,moveGoal,(8415.856:3145.526),(1.1369369:-7.413324)
58,moveGoal,(8419.961:3139.2488),(4.1046333:-6.2771)
59,moveGoal,(8414.338:3134.286),(-5.623225:-4.9627953)
60,moveGoal,(8407.087:3132.3682),(-7.2506566:-1.9178071)
61,moveGoal,(8413.472:3128.4333),(6.3849707:-3.9347358)
62,moveGoal,(8409.248:3134.6309),(-4.2238708:6.197493)
63,moveGoal,(8401.749:3134.545),(-7.499509:-0.085852966)
64,moveGoal,(8407.147:3139.7517),(5.3979797:5.2069006)
65,moveGoal,(8400.205:3142.5908),(-6.9419045:2.8390074)
66,moveGoal,(8401.12:3135.1467),(0.91462386:-7.444022)
67,moveGoal,(8393.62:3135.1821),(-7.4999166:0.035452977)
68,moveGoal,(8386.234:3136.486),(-7.385784:1.3039175)
69,moveGoal,(8393.731:3136.2935),(7.497526:-0.19262177)
70,moveGoal,(8396.633:3129.3774),(2.9012542:-6.916121)
71,moveGoal,(8389.306:3127.7754),(-7.3268814:-1.602127)
72,moveGoal,(8382.723:3131.3687),(-6.5832267:3.593206)
73,moveGoal,(8375.441:3129.5688),(-7.2808404:-1.7998238)
74,moveGoal,(8369.114:3125.542),(-6.3272405:-4.0269136)
75,moveGoal,(8364.586:3119.563),(-4.5279694:-5.978921)
76,moveGoal,(8371.573:3116.8386),(6.987711:-2.7243152)
77,moveGoal,(8365.431:3112.5347),(-6.1421757:-4.3039145)
78,moveGoal,(8360.163:3117.8733),(-5.267662:5.338702)
79,moveGoal,(8365.52:3112.6238),(5.3565254:-5.2495375)
80,moveGoal,(8361.404:3106.3538),(-4.1152563:-6.270141)
81,moveGoal,(8362.54:3098.9404),(1.1362159:-7.413435)
82,moveGoal,(8357.186:3104.192),(-5.354615:5.251485)
83,moveGoal,(8351.257:3099.5989),(-5.929048:-4.5930805)
84,moveGoal,(8344.268:3102.3188),(-6.989447:2.7198577)
85,moveGoal,(8338.0:3106.4377),(-6.2677913:4.118834)
86,moveGoal,(8344.759:3103.1875),(6.7591214:-3.2502742)
87,moveGoal,(8339.548:3097.794),(-5.2114096:-5.3936267)
88,moveGoal,(8346.776:3095.7957),(7.228878:-1.9983313)
89,moveGoal,(8342.233:3101.7632),(-4.5429506:5.9675465)
90,moveGoal,(8348.812:3098.1604),(6.5780296:-3.6027117)
91,moveGoal,(8341.366:3097.2576),(-7.4454746:-0.90272385)
92,moveGoal,(8346.942:3092.2417),(5.5758295:-5.0159864)
93,moveGoal,(8343.449:3098.8787),(-3.4929352:6.6369724)
94,moveGoal,(8349.804:3094.8945),(6.3542185:-3.9842074)
95,moveGoal,(8356.32:3091.1816),(6.5165234:-3.7128055)
96,moveGoal,(8348.831:3091.585),(-7.489146:0.40335122)
97,moveGoal,(8355.801:3088.815),(6.969697:-2.7700763)
98,moveGoal,(8359.282:3082.1719),(3.4812276:-6.643121)
99,moveGoal,(8363.175:3075.7612),(3.8929315:-6.4105453)
100,moveGoal,(8355.943:3077.7502),(-7.2314515:1.9889988)
101,moveGoal,(8362.333:3073.823),(6.389559:-3.9272819)
102,moveGoal,(8369.604:3075.6633),(7.2707243:1.8402646)
103,moveGoal,(8362.105:3075.48),(-7.497756:-0.1834631)
104,moveGoal,(8354.684:3074.4006),(-7.421941:-1.0792569)
105,moveGoal,(8360.836:3070.111),(6.1521797:-4.289602)
106,moveGoal,(8353.719:3067.7449),(-7.116993:-2.3660963)
107,moveGoal,(8358.318:3061.821),(4.5998383:-5.923807)
108,moveGoal,(8361.097:3068.7876),(2.7781343:6.9664893)
109,moveGoal,(8363.6045:3061.7195),(2.5082722:-7.068138)
110,moveGoal,(8356.455:3059.453),(-7.1492743:-2.266688)
111,moveGoal,(8361.462:3053.8691),(5.0070934:-5.5838175)
112,moveGoal,(8354.395:3051.3582),(-7.067132:-2.5111039)
113,moveGoal,(8359.816:3046.1763),(5.422093:-5.1817865)
114,moveGoal,(8352.387:3045.153),(-7.429864:-1.0232935)
115,moveGoal,(8351.26:3037.7383),(-1.1265652:-7.4149075)
116,moveGoal,(8358.685:3038.7966),(7.4249635:1.0582619)
117,moveGoal,(8362.625:3032.4153),(3.9407067:-6.381287)
118,moveGoal,(8355.355:3030.5723),(-7.270016:-1.8430591)
119,moveGoal,(8362.846:3030.195),(7.4905143:-0.37708846)
120,moveGoal,(8370.128:3028.4004),(7.2821226:-1.7946287)
121,moveGoal,(8364.048:3024.0085),(-6.079678:-4.391755)
122,moveGoal,(8357.031:3021.3584),(-7.01621:-2.650057)
123,moveGoal,(8363.346:3025.4053),(6.314439:4.0469565)
124,moveGoal,(8356.445:3022.4675),(-6.900735:-2.9376624)
125,moveGoal,(8350.414:3018.009),(-6.0309124:-4.4584856)
126,moveGoal,(8356.922:3021.7366),(6.50806:3.7276213)
127,moveGoal,(8352.643:3015.577),(-4.278905:-6.1596246)
128,moveGoal,(8359.21:3019.1982),(6.567803:3.6213212)
129,moveGoal,(8352.949:3015.068),(-6.2603436:-4.130146)
130,moveGoal,(8353.133:3007.5703),(0.18408051:-7.4977407)
131,moveGoal,(8360.465:3009.1482),(7.3321347:1.5779097)
132,moveGoal,(8354.341:3004.819),(-6.124449:-4.3291025)
133,moveGoal,(8347.539:3001.6594),(-6.8020024:-3.1595511)
134,moveGoal,(8353.678:3005.9685),(6.1386175:4.3089876)
135,moveGoal,(8349.454:2999.7708),(-4.2233953:-6.1978173)
136,moveGoal,(8342.766:2996.3777),(-6.6885715:-3.3930836)
137,moveGoal,(8349.409:2999.8574),(6.643872:3.4797943)
138,moveGoal,(8345.828:2993.2673),(-3.580776:-6.589996)
139,moveGoal,(8338.519:2991.587),(-7.309337:-1.6803569)
140,moveGoal,(8333.32:2986.1804),(-5.1980066:-5.4065447)
141,moveGoal,(8330.4:2979.2722),(-2.9198627:-6.908285)
142,moveGoal,(8336.488:2983.6526),(6.0879517:4.3802795)
143,moveGoal,(8337.314:2991.107),(0.82645786:7.4543257)
144,moveGoal,(8332.314:2985.5168),(-5.0001307:-5.5900536)
145,moveGoal,(8331.505:2978.0605),(-0.80918:-7.456221)
146,moveGoal,(8338.928:2976.9863),(7.4226556:-1.0743316)
147,moveGoal,(8331.971:2974.1836),(-6.956623:-2.8027487)
148,moveGoal,(8325.093:2971.1934),(-6.8780723:-2.9903393)
149,moveGoal,(8322.5:2964.1558),(-2.5925536:-7.037661)
150,moveGoal,(8315.41:2961.71),(-7.0899878:-2.4458275)
151,moveGoal,(8310.198:2956.3164),(-5.2115564:-5.393485)
152,moveGoal,(8303.806:2952.394),(-6.392632:-3.922277)
153,moveGoal,(8303.047:2944.9326),(-0.75879824:-7.4615164)
154,moveGoal,(8301.571:2952.286),(-1.475985:7.3533306)
155,moveGoal,(8304.584:2945.4175),(3.0124063:-6.868436)
156,moveGoal,(8297.396:2943.2764),(-7.187893:-2.1410744)
157,moveGoal,(8299.789:2936.168),(2.3921149:-7.10829)
158,moveGoal,(8292.537:2934.2566),(-7.2523685:-1.9113222)
159,moveGoal,(8285.751:2937.4492),(-6.78649:3.1927352)
160,moveGoal,(8289.422:2930.9087),(3.6704824:-6.540456)
161,moveGoal,(8289.979:2923.4294),(0.5561569:-7.479351)
162,moveGoal,(8282.504:2922.8118),(-7.4745135:-0.61777896)
163,moveGoal,(8287.536:2917.2505),(5.0322304:-5.5611744)
164,moveGoal,(8286.489:2909.824),(-1.0472687:-7.4265223)
165,moveGoal,(8279.01:2909.2632),(-7.4790125:-0.56068844)
166,moveGoal,(8271.699:2907.5898),(-7.3109636:-1.6732647)
167,moveGoal,(8279.198:2907.6938),(7.4992795:0.10395977)
168,moveGoal,(8283.913:2901.8613),(4.7151227:-5.832463)
169,moveGoal,(8279.231:2896.0022),(-4.681937:-5.8591356)
170,moveGoal,(8272.478:2892.7417),(-6.7541375:-3.2606182)
171,moveGoal,(8267.546:2898.3926),(-4.9312:5.6509533)
172,moveGoal,(8262.103:2893.2334),(-5.44371:-5.159072)
173,moveGoal,(8265.069:2900.1218),(2.966527:6.8883758)
174,moveGoal,(8265.544:2892.6367),(0.4741493:-7.4849977)
175,moveGoal,(8265.001:2885.1565),(-0.5427213:-7.480338)
176,moveGoal,(8258.433:2888.7773),(-6.568034:3.6209016)
177,moveGoal,(8251.883:2885.123),(-6.549473:-3.6543682)
178,moveGoal,(8245.911:2880.5854),(-5.9715533:-4.537681)
179,moveGoal,(8243.343:2873.539),(-2.568664:-7.0464153)
180,moveGoal,(8243.088:2866.0435),(-0.25447047:-7.4956822)
181,moveGoal,(8235.62:2865.3503),(-7.4678974:-0.6931863)
182,moveGoal,(8235.549:2872.85),(-0.07173695:7.499657)
183,moveGoal,(8238.676:2866.033),(3.126658:-6.817185)
184,moveGoal,(8231.567:2863.642),(-7.108739:-2.3907802)
185,moveGoal,(8235.453:2857.227),(3.8856497:-6.4149613)
186,moveGoal,(8228.076:2855.874),(-7.37694:-1.3530568)
187,moveGoal,(8235.129:2858.4265),(7.052257:2.5525813)
188,moveGoal,(8236.46:2851.0454),(1.3308235:-7.3809834)
189,moveGoal,(8237.68:2843.6453),(1.2200782:-7.4000955)
190,moveGoal,(8230.638:2841.0632),(-7.0415206:-2.5820518)
191,moveGoal,(8223.306:2842.6401),(-7.3323393:1.5769591)
192,moveGoal,(8224.505:2835.2366),(1.199408:-7.4034734)
193,moveGoal,(8231.938:2834.244),(7.4340105:-0.9927181)
194,moveGoal,(8231.183:2826.782),(-0.7555123:-7.46185)
195,moveGoal,(8238.655:2827.418),(7.4729886:0.6359558)
196,moveGoal,(8235.926:2820.4321),(-2.729303:-6.9857645)
197,moveGoal,(8242.823:2817.4863),(6.897299:-2.9457214)
198,moveGoal,(8236.315:2813.7588),(-6.5080724:-3.7275996)
199,moveGoal,(8230.312:2809.2637),(-6.0036182:-4.4951715)
200,moveGoal,(8237.282:2812.03),(6.97114:2.7664437)
201,moveGoal,(8243.7:2815.9104),(6.4181366:3.8804023)
202,moveGoal,(8244.14:2808.4233),(0.43898553:-7.487142)
203,moveGoal,(8248.461:2814.5535),(4.32096:6.130196)
204,moveGoal,(8243.2295:2809.1794),(-5.231675:-5.373972)
205,moveGoal,(8237.1875:2804.7354),(-6.041593:-4.444002)
206,moveGoal,(8235.625:2797.4),(-1.5622919:-7.335479)
207,moveGoal,(8242.329:2800.7615),(6.704506:3.3614879)
208,moveGoal,(8235.446:2797.782),(-6.8827496:-2.979557)
209,moveGoal,(8229.053:2793.8616),(-6.3937807:-3.9204047)
210,moveGoal,(8223.95:2788.3647),(-5.10233:-5.496929)
211,moveGoal,(8223.962:2780.8647),(0.012124136:-7.49999)
212,moveGoal,(8225.79:2773.5908),(1.8279976:-7.273818)
213,moveGoal,(8220.443:2768.3313),(-5.3468227:-5.259419)
214,moveGoal,(8214.417:2763.8667),(-6.0264726:-4.4644856)
215,moveGoal,(8221.682:2765.7322),(7.2642846:1.8655218)
216,moveGoal,(8219.322:2758.613),(-2.3595982:-7.11915)
217,moveGoal,(8214.535:2752.8396),(-4.7872705:-5.773391)
218,moveGoal,(8213.38:2745.429),(-1.1548907:-7.4105487)
219,moveGoal,(8207.216:2741.1567),(-6.1642175:-4.2722855)
220,moveGoal,(8201.742:2736.0298),(-5.4739137:-5.127014)
221,moveGoal,(8195.4:2732.0251),(-6.3413124:-4.0047164)
222,moveGoal,(8190.161:2726.6587),(-5.239436:-5.3664055)
