step,tag,position,velocity
0,moveGoal,(4122.2227:8383.334),(0.0:0.0)
1,moveGoal,(4114.762:8384.1045),(-7.460322:0.77045095)
2,moveGoal,(4107.4434:8382.467),(-7.31892:-1.6381133)
3,moveGoal,(4100.0547:8381.18),(-7.3886657:-1.287488)
4,moveGoal,(4095.1265:8386.833),(-4.928276:5.6535034)
5,moveGoal,(4088.1804:8389.662),(-6.9459586:2.8290744)
6,moveGoal,(4085.7305:8382.573),(-2.450041:-7.088533)
7,moveGoal,(4084.9678:8390.034),(-0.7627204:7.4611163)
8,moveGoal,(4077.4736:8390.331),(-7.4941387:0.29644853)
9,moveGoal,(4078.2014:8397.796),(0.72782725:7.464601)
10,moveGoal,(4071.0415:8400.028),(-7.159979:2.232645)
11,moveGoal,(4069.2217:8407.305),(-1.8197515:7.2758856)
12,moveGoal,(4061.863:8408.753),(-7.3587565:1.4486895)
13,moveGoal,(4059.1553:8401.759),(-2.707724:-6.9941573)
14,moveGoal,(4051.7112:8402.672),(-7.4441514:0.9135711)
15,moveGoal,(4044.8105:8405.609),(-6.900733:2.937667)
16,moveGoal,(4037.4407:8404.218),(-7.36977:-1.3915805)
17,moveGoal,(4032.0261:8409.407),(-5.414617:5.1895986)
18,moveGoal,(4024.5613:8408.682),(-7.4647846:-0.7259396)
19,moveGoal,(4017.3354:8410.69),(-7.2258606:2.0092146)
20,moveGoal,(4009.9807:8409.222),(-7.3548136:-1.4685783)
21,moveGoal,(4004.1519:8404.502),(-5.8289003:-4.719526)
22,moveGoal,(3996.9866:8402.286),(-7.165307:-2.2154849)
23,moveGoal,(3991.5886:8407.493),(-5.3978806:5.207004)
24,moveGoal,(3987.1907:8401.418),(-4.3979864:-6.0751724)
25,moveGoal,(3982.0022:8396.002),(-5.188445:-5.4157214)
26,moveGoal,(3977.5627:8389.957),(-4.4394436:-6.0449443)
27,moveGoal,(3973.8066:8383.466),(-3.756102:-6.491664)
28,moveGoal,(3970.3247:8376.823),(-3.4818902:-6.6427736)
29,moveGoal,(3962.83:8376.541),(-7.4947014:-0.2818781)
30,moveGoal,(3958.4133:8370.4795),(-4.4167867:-6.0615172)
31,moveGoal,(3955.8367:8363.436),(-2.576606:-7.0435147)
32,moveGoal,(3952.023:8356.978),(-3.8137565:-6.457961)
33,moveGoal,(3948.999:8350.114),(-3.0239449:-6.8633633)
34,moveGoal,(3946.6177:8343.002),(-2.3814485:-7.111871)
35,moveGoal,(3943.3318:8336.26),(-3.2859623:-6.741843)
36,moveGoal,(3940.4011:8329.356),(-2.9306574:-6.9037127)
37,moveGoal,(3938.3896:8322.131),(-2.0114465:-7.2252393)
38,moveGoal,(3935.0293:8315.426),(-3.3602948:-6.705104)
39,moveGoal,(3932.635:8308.318),(-2.3942974:-7.1075554)
40,moveGoal,(3930.8325:8301.038),(-1.8024886:-7.280181)
41,moveGoal,(3924.7522:8296.647),(-6.0803924:-4.390766)
42,moveGoal,(3922.5085:8289.491),(-2.2436695:-7.156532)
43,moveGoal,(3920.9597:8282.153),(-1.5487221:-7.3383555)
44,moveGoal,(3918.845:8274.958),(-2.1148593:-7.195649)
45,moveGoal,(3916.003:8268.018),(-2.8419704:-6.940692)
46,moveGoal,(3913.8176:8260.843),(-2.1853666:-7.1745505)
47,moveGoal,(3906.6313:8258.696),(-7.1861734:-2.1468384)
48,moveGoal,(3904.904:8251.397),(-1.7272269:-7.298403)
49,moveGoal,(3902.7131:8244.225),(-2.1908395:-7.172881)
50,moveGoal,(3901.246:8236.869),(-1.4670584:-7.355117)
51,moveGoal,(3899.124:8229.676),(-2.1219976:-7.1935472)
52,moveGoal,(3897.0515:8222.468),(-2.0725574:-7.2079477)
