step,tag,position,velocity
0,moveGoal,(4122.2227:8500.001),(0.0:0.0)
1,moveGoal,(4123.0103:8492.542),(0.7876503:-7.4585257)
2,moveGoal,(4122.0054:8485.109),(-1.005121:-7.432344)
3,moveGoal,(4116.7026:8479.806),(-5.302929:-5.3036733)
4,moveGoal,(4110.1978:8476.072),(-6.504699:-3.7334828)
5,moveGoal,(4103.375:8472.957),(-6.822522:-3.1149952)
6,moveGoal,(4097.161:8468.757),(-6.2138605:-4.199755)
7,moveGoal,(4089.7937:8467.353),(-7.3674088:-1.4040267)
8,moveGoal,(4083.2876:8463.622),(-6.506176:-3.7309084)
9,moveGoal,(4079.0227:8457.453),(-4.2648892:-6.169337)
10,moveGoal,(4077.9482:8464.876),(-1.0743673:7.42265)
11,moveGoal,(4080.2932:8457.752),(2.344979:-7.123979)
12,moveGoal,(4075.6824:8463.667),(-4.610893:5.9152064)
13,moveGoal,(4072.0078:8470.205),(-3.6746678:6.5381055)
14,moveGoal,(4068.8906:8463.384),(-3.1170745:-6.8215723)
15,moveGoal,(4062.666:8467.567),(-6.2245617:4.183878)
16,moveGoal,(4059.564:8460.739),(-3.1020079:-6.828437)
17,moveGoal,(4055.6716:8467.15),(-3.8922162:6.4109793)
18,moveGoal,(4054.9705:8459.684),(-0.70113945:-7.467155)
19,moveGoal,(4052.749:8466.847),(-2.2215505:7.1634293)
20,moveGoal,(4045.303:8467.745),(-7.446:0.8983793)
21,moveGoal,(4038.4575:8464.681),(-6.845359:-3.0644848)
22,moveGoal,(4045.6636:8462.602),(7.205962:-2.0794492)
23,moveGoal,(4039.593:8467.006),(-6.0705605:4.40435)
24,moveGoal,(4035.7615:8460.559),(-3.831626:-6.447375)
25,moveGoal,(4031.4216:8454.441),(-4.3399267:-6.116783)
26,moveGoal,(4027.442:8448.084),(-3.9798188:-6.356968)
27,moveGoal,(4026.9792:8455.569),(-0.46253523:7.485724)
28,moveGoal,(4022.9512:8449.243),(-4.028152:-6.3264523)
29,moveGoal,(4019.5828:8442.542),(-3.3683853:-6.7010436)
30,moveGoal,(4019.7356:8435.044),(0.1527727:-7.498444)
31,moveGoal,(4017.936:8427.763),(-1.7994621:-7.2809296)
32,moveGoal,(4015.9836:8420.521),(-1.9525094:-7.2413883)
33,moveGoal,(4014.0178:8413.284),(-1.9658914:-7.237767)
34,moveGoal,(4012.1099:8406.031),(-1.9079033:-7.253269)
35,moveGoal,(4010.067:8398.814),(-2.042889:-7.216412)
36,moveGoal,(4008.0232:8391.599),(-2.0436683:-7.216192)
