step,tag,position,velocity
0,moveGoal,(6833.334:6400.0005),(0.0:0.0)
1,moveGoal,(6826.0645:6401.8447),(-7.269682:1.8443768)
2,moveGoal,(6818.576:6401.4243),(-7.4881973:-0.42059627)
3,moveGoal,(6811.186:6400.146),(-7.3902574:-1.2783185)
4,moveGoal,(6803.687:6400.0146),(-7.4988465:-0.1315287)
5,moveGoal,(6796.225:6399.259),(-7.461801:-0.7559977)
6,moveGoal,(6789.1265:6396.838),(-7.0984716:-2.4210963)
7,moveGoal,(6783.67:6391.6924),(-5.456633:-5.145402)
8,moveGoal,(6777.109:6388.0586),(-6.560839:-3.6339219)
9,moveGoal,(6770.611:6384.3135),(-6.4981203:-3.744921)
10,moveGoal,(6764.415:6380.0874),(-6.195827:-4.2263136)
11,moveGoal,(6760.2524:6373.8486),(-4.162656:-6.2387743)
12,moveGoal,(6753.5103:6370.563),(-6.7420096:-3.2856212)
13,moveGoal,(6746.7847:6373.883),(-6.725345:3.319599)
14,moveGoal,(6745.2065:6366.551),(-1.5780793:-7.3320985)
15,moveGoal,(6738.835:6362.594),(-6.371555:-3.9564242)
16,moveGoal,(6733.34:6357.4897),(-5.4950213:-5.1043844)
17,moveGoal,(6726.2866:6354.9395),(-7.0530925:-2.5502713)
18,moveGoal,(6721.76:6348.9595),(-4.526837:-5.9797783)
19,moveGoal,(6714.442:6347.3164),(-7.3178477:-1.6428958)
20,moveGoal,(6713.6978:6339.8535),(-0.7442387:-7.4629827)
21,moveGoal,(6706.2476:6338.99),(-7.450154:-0.86325413)
22,moveGoal,(6704.366:6331.73),(-1.8815497:-7.2601495)
23,moveGoal,(6699.721:6325.842),(-4.645201:-5.888303)
24,moveGoal,(6694.919:6320.081),(-4.802483:-5.760743)
25,moveGoal,(6687.7354:6317.9253),(-7.1834793:-2.155836)
26,moveGoal,(6681.7383:6313.4214),(-5.996993:-4.5040073)
27,moveGoal,(6677.9976:6306.921),(-3.7405767:-6.500622)
28,moveGoal,(6673.3804:6301.0107),(-4.617144:-5.910328)
29,moveGoal,(6667.691:6296.124),(-5.689386:-4.886808)
30,moveGoal,(6661.0713:6292.598),(-6.61957:-3.5258048)
31,moveGoal,(6656.885:6286.3755),(-4.1864834:-6.2228093)
32,moveGoal,(6652.6816:6280.164),(-4.2031255:-6.211581)
33,moveGoal,(6647.584:6274.6626),(-5.0976496:-5.5012703)
34,moveGoal,(6642.7607:6268.9194),(-4.823345:-5.7432866)
35,moveGoal,(6637.5566:6263.5186),(-5.2039:-5.4008727)
36,moveGoal,(6632.4727:6258.005),(-5.0842137:-5.5136895)
37,moveGoal,(6627.4683:6252.4185),(-5.0042458:-5.5863695)
38,moveGoal,(6622.3066:6257.86),(-5.161396:5.441507)
