step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8426.429:3147.0742),(-6.9056625:-2.9260597)
2,moveGoal,(8421.407:3141.5032),(-5.021289:-5.571056)
3,moveGoal,(8416.418:3135.9038),(-4.989739:-5.599331)
4,moveGoal,(8412.878:3129.2917),(-3.5398922:-6.612047)
5,moveGoal,(8411.467:3121.9258),(-1.4114594:-7.3659883)
6,moveGoal,(8404.299:3119.7185),(-7.1678486:-2.2072484)
7,moveGoal,(8404.958:3112.2476),(0.65935904:-7.4709606)
8,moveGoal,(8407.109:3105.0627),(2.1510327:-7.1849194)
9,moveGoal,(8413.392:3109.159),(6.2826037:4.0962048)
10,moveGoal,(8405.8955:3108.929),(-7.49647:-0.23009276)
11,moveGoal,(8412.72:3105.8174),(6.8241296:-3.1114728)
12,moveGoal,(8418.996:3101.7114),(6.276265:-4.105911)
13,moveGoal,(8424.359:3096.469),(5.363392:-5.242521)
14,moveGoal,(8420.008:3090.3606),(-4.3516197:-6.10847)
15,moveGoal,(8419.404:3082.885),(-0.6038017:-7.475656)
16,moveGoal,(8414.931:3088.905),(-4.4733324:6.0199084)
17,moveGoal,(8410.92:3082.5674),(-4.010594:-6.337597)
18,moveGoal,(8415.1045:3076.3433),(4.1846046:-6.2240734)
19,moveGoal,(8409.397:3071.4768),(-5.706795:-4.8664665)
20,moveGoal,(8409.228:3063.9788),(-0.16957241:-7.498083)
21,moveGoal,(8401.729:3063.851),(-7.498913:-0.12770398)
22,moveGoal,(8409.157:3064.8838),(7.42855:1.0327902)
23,moveGoal,(8401.663:3064.5903),(-7.494255:-0.2934937)
24,moveGoal,(8408.74:3062.1077),(7.0771565:-2.4827118)
25,moveGoal,(8410.958:3054.9429),(2.217302:-7.1647453)
26,moveGoal,(8406.782:3061.173),(-4.1753125:6.2303104)
27,moveGoal,(8401.895:3066.862),(-4.8874207:5.6888595)
28,moveGoal,(8401.352:3059.3816),(-0.5424969:-7.4803543)
29,moveGoal,(8399.086:3066.531),(-2.2658987:7.149525)
