step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8430.76:3142.9558),(-2.5740445:-7.0444517)
2,moveGoal,(8429.658:3135.537),(-1.1011661:-7.418722)
3,moveGoal,(8430.12:3128.0513),(0.4619595:-7.4857597)
4,moveGoal,(8431.041:3120.608),(0.92073834:-7.4432683)
5,moveGoal,(8431.315:3113.113),(0.27406168:-7.4949913)
6,moveGoal,(8429.636:3105.8037),(-1.6798878:-7.309445)
7,moveGoal,(8427.727:3098.5508),(-1.9090209:-7.252975)
8,moveGoal,(8426.698:3091.1216),(-1.0280514:-7.429207)
9,moveGoal,(8420.581:3086.7822),(-6.117201:-4.3393383)
10,moveGoal,(8419.579:3079.3494),(-1.0016236:-7.432816)
11,moveGoal,(8412.798:3076.1458),(-6.781326:-3.203689)
12,moveGoal,(8411.967:3068.692),(-0.8311257:-7.4538064)
13,moveGoal,(8411.414:3061.2124),(-0.5527426:-7.4796042)
14,moveGoal,(8408.095:3054.487),(-3.3196754:-6.725307)
15,moveGoal,(8405.839:3047.3345),(-2.2561512:-7.1526065)
16,moveGoal,(8404.169:3040.0227),(-1.6701179:-7.311683)
17,moveGoal,(8400.049:3033.7559),(-4.12018:-6.2669063)
18,moveGoal,(8403.295:3026.9946),(3.2461243:-6.7611156)
19,moveGoal,(8405.457:3019.813),(2.1617496:-7.1817017)
20,moveGoal,(8403.05:3012.7097),(-2.4072485:-7.10318)
21,moveGoal,(8402.115:3005.268),(-0.93454105:-7.441548)
22,moveGoal,(8399.292:2998.3196),(-2.8230672:-6.9484024)
23,moveGoal,(8399.775:2990.8352),(0.4833372:-7.48441)
24,moveGoal,(8397.724:2983.6213),(-2.0521202:-7.213793)
25,moveGoal,(8392.62:2978.1257),(-5.103754:-5.4956074)
26,moveGoal,(8396.83:2971.9185),(4.209555:-6.207226)
27,moveGoal,(8391.805:2966.3513),(-5.0256615:-5.5671115)
28,moveGoal,(8386.155:2961.418),(-5.6491594:-4.9332542)
29,moveGoal,(8378.873:2959.6226),(-7.2819567:-1.795302)
30,moveGoal,(8373.411:2954.4824),(-5.4615936:-5.140136)
31,moveGoal,(8368.073:2949.2139),(-5.3377466:-5.2686305)
32,moveGoal,(8362.959:2943.7283),(-5.114467:-5.485638)
33,moveGoal,(8361.909:2936.3022),(-1.0500673:-7.426127)
34,moveGoal,(8356.056:2931.6133),(-5.8535986:-4.6888576)
35,moveGoal,(8350.484:2926.5918),(-5.5708423:-5.021526)
36,moveGoal,(8344.764:2921.7417),(-5.720761:-4.850041)
37,moveGoal,(8338.375:2917.813),(-6.3886623:-3.9287398)
38,moveGoal,(8331.901:2914.0254),(-6.473278:-3.7876997)
39,moveGoal,(8325.419:2910.2537),(-6.4825935:-3.7717352)
40,moveGoal,(8318.927:2906.499),(-6.492552:-3.7545679)
41,moveGoal,(8312.214:2903.1543),(-6.7129116:-3.3446708)
42,moveGoal,(8305.767:2899.3218),(-6.446786:-3.832617)
43,moveGoal,(8299.3955:2895.3643),(-6.3709455:-3.9574049)
44,moveGoal,(8293.35:2890.9263),(-6.0459776:-4.438035)
45,moveGoal,(8287.037:2886.8762),(-6.312393:-4.050148)
46,moveGoal,(8280.709:2882.8506),(-6.3280573:-4.025629)
47,moveGoal,(8275.816:2877.1665),(-4.8930316:-5.6840343)
48,moveGoal,(8269.896:2872.5623),(-5.9203715:-4.6042595)
49,moveGoal,(8266.184:2866.0457),(-3.712619:-6.5166297)
50,moveGoal,(8260.923:2860.6997),(-5.2602715:-5.345984)
51,moveGoal,(8254.874:2856.265),(-6.0483603:-4.434788)
52,moveGoal,(8248.782:2851.8901),(-6.0920053:-4.37464)
53,moveGoal,(8243.145:2846.9438),(-5.6377707:-4.946265)
54,moveGoal,(8237.678:2841.8096),(-5.467155:-5.1342196)
55,moveGoal,(8232.892:2836.0352),(-4.786159:-5.774313)
56,moveGoal,(8226.848:2831.5938),(-6.0435038:-4.4414034)
57,moveGoal,(8220.047:2828.4321),(-6.800994:-3.1617212)
58,moveGoal,(8213.135:2825.5205),(-6.9117117:-2.9117424)
59,moveGoal,(8206.367:2822.2888),(-6.7680445:-3.2316525)
60,moveGoal,(8199.833:2818.607),(-6.534105:-3.681776)
61,moveGoal,(8192.877:2815.8032),(-6.9561996:-2.8037996)
62,moveGoal,(8185.697:2813.6357),(-7.179985:-2.1674433)
63,moveGoal,(8178.532:2811.4175),(-7.1644197:-2.2183535)
64,moveGoal,(8171.752:2808.2112),(-6.7800903:-3.206303)
65,moveGoal,(8179.2207:2807.5261),(7.468649:-0.6850439)
66,moveGoal,(8173.558:2802.6084),(-5.6627483:-4.91765)
67,moveGoal,(8173.195:2795.1172),(-0.3630491:-7.491208)
68,moveGoal,(8180.4106:2793.0723),(7.215855:-2.0448556)
69,moveGoal,(8177.4316:2786.1892),(-2.9787939:-6.88308)
70,moveGoal,(8177.4053:2778.6892),(-0.026514987:-7.4999533)
71,moveGoal,(8178.3457:2771.2485),(0.94055367:-7.44079)
72,moveGoal,(8182.9546:2765.3318),(4.6090055:-5.916677)
73,moveGoal,(8178.1216:2759.5964),(-4.8329124:-5.7352386)
74,moveGoal,(8183.3853:2754.254),(5.263718:-5.342591)
75,moveGoal,(8176.8296:2750.6106),(-6.5556464:-3.6432817)
