step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8427.284:3154.4324),(-6.050278:4.4321704)
2,moveGoal,(8420.402:3157.4133),(-6.8820925:2.9810753)
3,moveGoal,(8413.9:3161.151),(-6.5023346:3.7375996)
4,moveGoal,(8408.891:3166.732),(-5.010147:5.5810776)
5,moveGoal,(8405.502:3173.4229),(-3.3886611:6.690813)
6,moveGoal,(8401.454:3179.737),(-4.047481:6.314103)
7,moveGoal,(8399.39:3186.9473),(-2.0647798:7.2101793)
8,moveGoal,(8395.586:3193.4111),(-3.803887:6.4637794)
9,moveGoal,(8393.716:3200.674),(-1.8704433:7.2630186)
10,moveGoal,(8389.047:3206.5435),(-4.669193:5.869297)
11,moveGoal,(8385.298:3213.0393),(-3.7487278:6.495925)
12,moveGoal,(8382.229:3219.8826),(-3.0691495:6.843269)
13,moveGoal,(8380.032:3227.0537),(-2.1963925:7.1711826)
14,moveGoal,(8379.813:3234.5505),(-0.21832027:7.496822)
15,moveGoal,(8377.701:3241.7468),(-2.1124504:7.1963573)
16,moveGoal,(8374.825:3248.6736),(-2.876035:6.926646)
17,moveGoal,(8371.271:3255.2783),(-3.5534601:6.604765)
18,moveGoal,(8366.335:3260.9246),(-4.9367113:5.646139)
19,moveGoal,(8360.905:3266.0981),(-5.4298835:5.1736217)
20,moveGoal,(8356.507:3272.173),(-4.3984137:6.074863)
21,moveGoal,(8355.379:3279.588),(-1.1279736:7.414694)
22,moveGoal,(8349.4795:3284.2195),(-5.8990483:4.6315475)
23,moveGoal,(8341.997:3284.7256),(-7.482908:0.50606173)
24,moveGoal,(8336.731:3290.066),(-5.265918:5.3404226)
25,moveGoal,(8329.514:3292.103),(-7.21805:2.037094)
26,moveGoal,(8322.533:3294.846),(-6.980397:2.743001)
27,moveGoal,(8316.459:3299.2458),(-6.073848:4.3998146)
28,moveGoal,(8314.133:3306.376),(-2.326124:7.130158)
29,moveGoal,(8306.633:3306.292),(-7.4995294:-0.08403335)
30,moveGoal,(8299.393:3308.2502),(-7.2398534:1.9581943)
31,moveGoal,(8292.276:3310.6174),(-7.116662:2.3670928)
32,moveGoal,(8284.978:3312.3433),(-7.2987375:1.7258146)
33,moveGoal,(8277.488:3312.7402),(-7.4894805:0.397094)
34,moveGoal,(8269.991:3312.5361),(-7.4972258:-0.20399019)
35,moveGoal,(8262.497:3312.2454),(-7.494359:-0.29083973)
36,moveGoal,(8255.01:3311.8162),(-7.4877133:-0.42912856)
37,moveGoal,(8247.574:3310.832),(-7.4351654:-0.98403096)
38,moveGoal,(8240.074:3310.8708),(-7.4999003:0.038732838)
39,moveGoal,(8232.602:3310.2332),(-7.472831:-0.6378085)
40,moveGoal,(8225.133:3309.5527),(-7.4690785:-0.68034375)
41,moveGoal,(8217.696:3308.5806),(-7.436718:-0.9722345)
42,moveGoal,(8210.26:3307.6033),(-7.436065:-0.9772102)
43,moveGoal,(8202.903:3306.1436),(-7.3565664:-1.4597702)
44,moveGoal,(8195.449:3305.3179),(-7.454422:-0.82558507)
45,moveGoal,(8187.953:3305.0688),(-7.4958634:-0.24906473)
46,moveGoal,(8180.469:3304.5774),(-7.4838767:-0.49151814)
47,moveGoal,(8173.0483:3303.4905),(-7.420814:-1.0869787)
48,moveGoal,(8165.551:3303.3064),(-7.49774:-0.18411912)
49,moveGoal,(8173.051:3303.3071),(7.5:7.337475E-4)
50,moveGoal,(8175.779:3296.3208),(2.7279768:-6.9862823)
51,moveGoal,(8168.748:3298.9314),(-7.0309544:2.6106856)
52,moveGoal,(8161.6094:3301.2307),(-7.1388826:2.2992086)
53,moveGoal,(8169.109:3301.296),(7.4997168:0.0651894)
54,moveGoal,(8176.6025:3301.602),(7.493746:0.30622637)
55,moveGoal,(8169.948:3305.0623),(-6.654149:3.4601007)
56,moveGoal,(8176.71:3301.817),(6.7615085:-3.245305)
57,moveGoal,(8169.273:3300.848),(-7.437134:-0.9690429)
58,moveGoal,(8176.773:3300.8733),(7.4999576:0.025326999)
59,moveGoal,(8170.2383:3304.5542),(-6.5346174:3.6808667)
60,moveGoal,(8177.2188:3301.811),(6.980308:-2.7432282)
61,moveGoal,(8169.7817:3302.78),(-7.4371395:0.96899855)
62,moveGoal,(8177.171:3301.4949),(7.3890615:-1.2852122)
63,moveGoal,(8170.011:3303.7292),(-7.159466:2.2342904)
64,moveGoal,(8177.4067:3304.9766),(7.3955483:1.247342)
65,moveGoal,(8170.0034:3306.176),(-7.403473:1.1994144)
66,moveGoal,(8176.972:3303.4038),(6.9688563:-2.772191)
67,moveGoal,(8170.375:3306.971),(-6.5973516:3.567205)
