step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8426.381:3147.189),(-6.9531856:-2.8112645)
2,moveGoal,(8418.961:3146.093),(-7.4195123:-1.0958287)
3,moveGoal,(8411.727:3144.1157),(-7.2346926:-1.9771771)
4,moveGoal,(8407.857:3137.6912),(-3.869556:-6.424682)
5,moveGoal,(8403.552:3131.5498),(-4.3051896:-6.141282)
6,moveGoal,(8398.431:3126.0703),(-5.121134:-5.479415)
7,moveGoal,(8390.955:3125.4626),(-7.475339:-0.60771275)
8,moveGoal,(8383.48:3124.8494),(-7.4748936:-0.6131637)
9,moveGoal,(8376.331:3122.5815),(-7.1489377:-2.2677505)
10,moveGoal,(8369.606:3119.2612),(-6.724965:-3.320369)
11,moveGoal,(8362.115:3118.9014),(-7.4913607:-0.35989243)
12,moveGoal,(8354.866:3116.9788),(-7.249409:-1.9225149)
13,moveGoal,(8347.44:3115.9287),(-7.426124:-1.0500901)
14,moveGoal,(8340.206:3113.9512),(-7.2345843:-1.9775728)
15,moveGoal,(8332.967:3115.9104),(-7.2395945:1.9591503)
16,moveGoal,(8325.505:3115.1528),(-7.4616446:-0.75753134)
17,moveGoal,(8318.094:3114.0024),(-7.411265:-1.1502842)
18,moveGoal,(8310.607:3113.5535),(-7.4865427:-0.44908458)
19,moveGoal,(8303.328:3115.3613),(-7.278837:1.8079084)
20,moveGoal,(8295.924:3114.1665),(-7.404199:-1.1949208)
21,moveGoal,(8288.604:3112.5327),(-7.3199115:-1.633677)
22,moveGoal,(8281.312:3110.7786),(-7.291965:-1.7542077)
23,moveGoal,(8273.853:3109.9963),(-7.459107:-0.78212845)
24,moveGoal,(8266.504:3108.4958),(-7.3483467:-1.5006007)
25,moveGoal,(8259.17:3106.9285),(-7.334384:-1.5674237)
26,moveGoal,(8251.891:3105.1226),(-7.2793527:-1.8058316)
27,moveGoal,(8244.824:3102.6104),(-7.066765:-2.5121377)
28,moveGoal,(8237.932:3099.654),(-6.8928165:-2.956193)
29,moveGoal,(8231.012:3096.7622),(-6.9200363:-2.891903)
30,moveGoal,(8223.865:3094.4878),(-7.1467886:-2.274514)
31,moveGoal,(8216.74:3092.1445),(-7.1245403:-2.3432736)
32,moveGoal,(8209.767:3089.3848),(-6.9737725:-2.7598002)
