step,tag,position,velocity
0,moveGoal,(4122.2227:8383.334),(0.0:0.0)
1,moveGoal,(4123.866:8376.017),(1.6433988:-7.3177347)
2,moveGoal,(4129.033:8370.581),(5.167185:-5.4360094)
3,moveGoal,(4135.483:8366.753),(6.449626:-3.8278356)
4,moveGoal,(4142.4946:8364.091),(7.011603:-2.6622224)
5,moveGoal,(4149.4185:8361.208),(6.9239364:-2.8825536)
6,moveGoal,(4156.5186:8358.792),(7.100117:-2.4162655)
7,moveGoal,(4164.0166:8358.616),(7.4979343:-0.17603081)
8,moveGoal,(4171.3765:8360.06),(7.359825:1.4432511)
9,moveGoal,(4178.8325:8359.251),(7.456237:-0.8090299)
10,moveGoal,(4186.332:8359.347),(7.4993954:0.09523743)
11,moveGoal,(4193.8306:8359.207),(7.4986916:-0.14008406)
12,moveGoal,(4200.6577:8356.102),(6.827018:-3.10513)
13,moveGoal,(4207.8345:8353.924),(7.176934:-2.1775281)
14,moveGoal,(4212.848:8348.346),(5.013642:-5.577938)
15,moveGoal,(4220.1226:8346.5205),(7.274501:-1.8252783)
16,moveGoal,(4227.446:8344.901),(7.323063:-1.619492)
17,moveGoal,(4234.919:8344.27),(7.473342:-0.63179255)
18,moveGoal,(4237.274:8337.148),(2.354883:-7.1207113)
19,moveGoal,(4243.1055:8332.433),(5.831781:-4.7159653)
20,moveGoal,(4247.6567:8326.472),(4.5512385:-5.9612274)
21,moveGoal,(4254.0703:8322.584),(6.413632:-3.8878431)
22,moveGoal,(4257.0034:8315.682),(2.9332585:-6.902608)
23,moveGoal,(4259.652:8308.665),(2.648274:-7.0168834)
24,moveGoal,(4259.974:8301.172),(0.32207584:-7.493081)
25,moveGoal,(4260.3276:8293.681),(0.35353312:-7.4916635)
26,moveGoal,(4260.3125:8286.181),(-0.015131106:-7.4999847)
27,moveGoal,(4259.067:8278.785),(-1.245564:-7.3958483)
28,moveGoal,(4259.592:8271.304),(0.5250731:-7.4815974)
29,moveGoal,(4259.4956:8263.805),(-0.09601639:-7.499386)
30,moveGoal,(4259.2295:8256.31),(-0.26606202:-7.4952793)
31,moveGoal,(4263.95:8250.481),(4.7206054:-5.8280263)
32,moveGoal,(4263.915:8242.981),(-0.035274576:-7.4999175)
33,moveGoal,(4268.0903:8236.751),(4.175449:-6.2302194)
34,moveGoal,(4267.246:8229.299),(-0.844025:-7.452357)
35,moveGoal,(4265.985:8221.905),(-1.2611561:-7.3932056)
36,moveGoal,(4264.934:8214.4795),(-1.0510032:-7.425995)
37,moveGoal,(4263.828:8207.062),(-1.1059117:-7.418016)
38,moveGoal,(4262.5503:8199.671),(-1.2778144:-7.3903446)
39,moveGoal,(4261.119:8192.309),(-1.4311035:-7.362197)
40,moveGoal,(4259.6367:8184.9565),(-1.4821993:-7.352081)
41,moveGoal,(4258.1006:8177.6157),(-1.5362687:-7.340973)
42,moveGoal,(4256.8096:8170.2275),(-1.2911631:-7.388024)
43,moveGoal,(4255.265:8162.888),(-1.544302:-7.3392873)
44,moveGoal,(4253.6416:8155.566),(-1.6234572:-7.3221846)
45,moveGoal,(4251.669:8148.33),(-1.9727182:-7.2359095)
46,moveGoal,(4250.114:8140.993),(-1.5553012:-7.336964)
47,moveGoal,(4248.314:8133.7124),(-1.7996688:-7.2808785)
48,moveGoal,(4246.4077:8126.4585),(-1.9063083:-7.2536883)
49,moveGoal,(4244.4434:8119.22),(-1.9643303:-7.238191)
50,moveGoal,(4242.42:8111.9985),(-2.0236542:-7.22183)
51,moveGoal,(4240.3936:8104.7773),(-2.026207:-7.221114)
52,moveGoal,(4238.3457:8097.5625),(-2.0478005:-7.21502)
53,moveGoal,(4236.3804:8090.3247),(-1.9654711:-7.2378817)
54,moveGoal,(4234.3433:8083.107),(-2.0372934:-7.2179937)
55,moveGoal,(4232.3467:8075.8774),(-1.9963641:-7.229421)
56,moveGoal,(4230.3916:8068.6367),(-1.9549186:-7.2407384)
57,moveGoal,(4229.336:8061.2114),(-1.0555989:-7.4253426)
58,moveGoal,(4227.881:8053.854),(-1.455008:-7.35751)
59,moveGoal,(4226.573:8046.4688),(-1.3075867:-7.385135)
60,moveGoal,(4225.7686:8039.012),(-0.80459064:-7.4567175)
61,moveGoal,(4224.355:8031.6465),(-1.413425:-7.3656116)
62,moveGoal,(4223.3574:8024.213),(-0.99749845:-7.4333706)
63,moveGoal,(4221.797:8016.877),(-1.5605649:-7.335846)
64,moveGoal,(4221.155:8009.4043),(-0.64193803:-7.4724774)
65,moveGoal,(4219.8887:8002.012),(-1.2663058:-7.392325)
66,moveGoal,(4218.324:7994.6772),(-1.5645294:-7.3350015)
67,moveGoal,(4216.6885:7987.358),(-1.6358049:-7.319436)
68,moveGoal,(4215.8457:7979.9053),(-0.84284127:-7.452491)
69,moveGoal,(4214.477:7972.5312),(-1.3688662:-7.374023)
70,moveGoal,(4212.8784:7965.2036),(-1.5985023:-7.327673)
71,moveGoal,(4211.187:7957.897),(-1.6914372:-7.306781)
72,moveGoal,(4209.399:7950.6133),(-1.7879122:-7.2837744)
73,moveGoal,(4207.57:7943.34),(-1.8288704:-7.2735987)
74,moveGoal,(4205.9106:7936.026),(-1.659206:-7.3141665)
75,moveGoal,(4204.1294:7928.7407),(-1.7814747:-7.2853518)
76,moveGoal,(4202.0894:7921.5234),(-2.0398455:-7.217273)
77,moveGoal,(4199.99:7914.323),(-2.0990453:-7.2002783)
78,moveGoal,(4197.863:7907.1313),(-2.127391:-7.1919546)
79,moveGoal,(4195.7056:7899.948),(-2.1573668:-7.1830196)
80,moveGoal,(4193.6406:7892.7383),(-2.0650308:-7.2101073)
81,moveGoal,(4191.4487:7885.566),(-2.1917765:-7.172595)
82,moveGoal,(4189.211:7878.4077),(-2.2376773:-7.158408)
83,moveGoal,(4186.976:7871.2485),(-2.2349186:-7.15927)
84,moveGoal,(4184.753:7864.0854),(-2.2233312:-7.1628766)
85,moveGoal,(4182.5527:7856.9155),(-2.2003894:-7.169957)
86,moveGoal,(4180.3574:7849.744),(-2.1951582:-7.171561)
87,moveGoal,(4178.3755:7842.5107),(-1.9819967:-7.2333736)
88,moveGoal,(4176.234:7835.3228),(-2.1414816:-7.1877713)
89,moveGoal,(4174.0566:7828.1455),(-2.1771288:-7.1770544)
90,moveGoal,(4173.4775:7820.668),(-0.5788936:-7.477626)
91,moveGoal,(4172.1113:7813.2935),(-1.3660713:-7.3745403)
92,moveGoal,(4171.8027:7805.8),(-0.30866975:-7.4936457)
93,moveGoal,(4168.0166:7799.3257),(-3.7858982:-6.4743323)
94,moveGoal,(4166.1694:7792.0566),(-1.8472525:-7.268952)
95,moveGoal,(4168.616:7784.967),(2.4465377:-7.0897427)
96,moveGoal,(4167.934:7777.498),(-0.6823645:-7.468894)
97,moveGoal,(4173.345:7772.3047),(5.4110146:-5.1933537)
98,moveGoal,(4180.541:7770.1895),(7.195572:-2.1151226)
