step,tag,position,velocity
0,moveGoal,(6833.334:6383.334),(0.0:0.0)
1,moveGoal,(6833.511:6375.836),(0.17708349:-7.497909)
2,moveGoal,(6833.893:6368.3457),(0.38203505:-7.4902635)
3,moveGoal,(6835.7427:6361.077),(1.8495045:-7.268379)
4,moveGoal,(6840.1064:6354.9775),(4.363909:-6.099697)
5,moveGoal,(6845.9395:6350.263),(5.8330717:-4.7143693)
6,moveGoal,(6851.6753:6345.431),(5.735906:-4.83212)
7,moveGoal,(6857.5444:6340.7617),(5.869165:-4.669358)
8,moveGoal,(6862.947:6335.5596),(5.4023747:-5.2023406)
9,moveGoal,(6867.575:6329.658),(4.6285434:-5.901406)
10,moveGoal,(6870.8066:6322.89),(3.231344:-6.768192)
11,moveGoal,(6873.5205:6315.8984),(2.713837:-6.9917874)
12,moveGoal,(6878.1035:6309.9614),(4.582962:-5.9368734)
13,moveGoal,(6882.7446:6304.07),(4.641071:-5.891558)
14,moveGoal,(6877.7275:6298.4946),(-5.016936:-5.574976)
15,moveGoal,(6883.5503:6293.7676),(5.822609:-4.727286)
16,moveGoal,(6886.9487:6287.0815),(3.3981977:-6.685974)
17,moveGoal,(6890.3604:6280.4023),(3.411711:-6.679089)
18,moveGoal,(6891.92:6273.0664),(1.5597913:-7.3360105)
19,moveGoal,(6894.084:6265.8853),(2.164268:-7.180943)
20,moveGoal,(6896.874:6258.9233),(2.790061:-6.9617214)
21,moveGoal,(6899.372:6251.8516),(2.4978967:-7.071811)
22,moveGoal,(6905.788:6247.968),(6.416134:-3.883713)
23,moveGoal,(6905.797:6240.468),(0.009030698:-7.4999948)
24,moveGoal,(6909.4272:6233.9053),(3.6306129:-6.562671)
25,moveGoal,(6914.834:6228.7075),(5.406954:-5.1975813)
26,moveGoal,(6912.67:6221.5264),(-2.163961:-7.1810355)
27,moveGoal,(6910.2417:6214.43),(-2.4283254:-7.096001)
28,moveGoal,(6908.2393:6207.2026),(-2.0023732:-7.227759)
29,moveGoal,(6904.69:6200.5957),(-3.5492523:-6.607028)
30,moveGoal,(6901.586:6193.768),(-3.1038787:-6.8275867)
31,moveGoal,(6897.882:6187.2466),(-3.7041535:-6.5214458)
32,moveGoal,(6894.7207:6180.4453),(-3.1609185:-6.8013678)
33,moveGoal,(6890.886:6174.0),(-3.8346944:-6.4455504)
34,moveGoal,(6886.465:6167.942),(-4.4215393:-6.0580516)
35,moveGoal,(6882.4336:6161.6177),(-4.031374:-6.324399)
36,moveGoal,(6878.0107:6155.5605),(-4.423043:-6.0569544)
37,moveGoal,(6873.5947:6149.4985),(-4.416137:-6.061991)
38,moveGoal,(6869.1055:6143.4907),(-4.489466:-6.007886)
39,moveGoal,(6866.955:6136.3057),(-2.150547:-7.1850643)
40,moveGoal,(6865.498:6128.9487),(-1.4568946:-7.3571367)
41,moveGoal,(6861.7036:6122.4795),(-3.79428:-6.469424)
42,moveGoal,(6857.45:6116.3022),(-4.253337:-6.1773076)
43,moveGoal,(6852.888:6110.349),(-4.562125:-5.9528995)
44,moveGoal,(6847.999:6104.662),(-4.8893156:-5.687231)
45,moveGoal,(6842.9365:6099.1284),(-5.0623884:-5.5337358)
46,moveGoal,(6837.9927:6093.489),(-4.9438925:-5.6398525)
47,moveGoal,(6832.9775:6087.912),(-5.015304:-5.5764446)
