step,tag,position,velocity
0,moveGoal,(6833.334:6400.0005),(0.0:0.0)
1,moveGoal,(6835.1924:6407.2666),(1.8586316:7.2660503)
2,moveGoal,(6829.455:6412.0967),(-5.7374372:4.830302)
3,moveGoal,(6826.194:6418.8506),(-3.261382:6.753769)
4,moveGoal,(6833.6587:6419.575),(7.464893:0.7248284)
5,moveGoal,(6826.36:6421.3003),(-7.298876:1.7252282)
6,moveGoal,(6818.8643:6421.5586),(-7.495556:0.2581458)
7,moveGoal,(6826.3633:6421.4463),(7.499159:-0.11234925)
8,moveGoal,(6832.453:6417.0684),(6.089612:-4.377971)
9,moveGoal,(6834.7793:6409.9385),(2.3263707:-7.1300774)
10,moveGoal,(6830.596:6416.1636),(-4.1831264:6.225067)
11,moveGoal,(6830.5215:6423.663),(-0.07484584:7.4996266)
12,moveGoal,(6826.8584:6417.1187),(-3.662974:-6.5446634)
13,moveGoal,(6831.267:6423.186),(4.40878:6.067344)
14,moveGoal,(6831.4326:6415.688),(0.16543013:-7.498175)
15,moveGoal,(6832.8174:6408.317),(1.3849225:-7.3710237)
16,moveGoal,(6825.9204:6411.2627),(-6.897199:2.945955)
17,moveGoal,(6818.551:6409.87),(-7.369536:-1.3928175)
18,moveGoal,(6825.472:6406.9814),(6.921327:-2.8888113)
19,moveGoal,(6823.4507:6414.204),(-2.0214128:7.2224574)
20,moveGoal,(6824.402:6406.7646),(0.95119405:-7.4394374)
21,moveGoal,(6820.2866:6413.0347),(-4.1153307:6.270092)
22,moveGoal,(6827.386:6410.616),(7.0994244:-2.4183016)
23,moveGoal,(6833.9883:6407.058),(6.6022863:-3.5580647)
24,moveGoal,(6835.9087:6414.308),(1.9201748:7.2500296)
25,moveGoal,(6836.9526:6406.8813),(1.0439519:-7.426989)
26,moveGoal,(6835.1704:6414.1665),(-1.7822615:7.285159)
27,moveGoal,(6827.8037:6412.758),(-7.3665075:-1.4087476)
28,moveGoal,(6827.693:6405.259),(-0.11090852:-7.4991803)
29,moveGoal,(6822.166:6410.3286),(-5.5270057:5.069735)
30,moveGoal,(6814.833:6408.754),(-7.3328447:-1.5746086)
31,moveGoal,(6814.2104:6401.28),(-0.6226002:-7.4741135)
32,moveGoal,(6818.1465:6394.8955),(3.9360733:-6.3841467)
33,moveGoal,(6811.234:6391.986),(-6.912561:-2.9097254)
34,moveGoal,(6807.019:6385.782),(-4.214918:-6.203585)
35,moveGoal,(6800.4727:6389.4424),(-6.5463676:3.6599288)
36,moveGoal,(6797.409:6382.5967),(-3.0632648:-6.845905)
37,moveGoal,(6793.0317:6376.507),(-4.377321:-6.090079)
38,moveGoal,(6787.817:6371.1167),(-5.2150383:-5.3901186)
39,moveGoal,(6785.5645:6363.963),(-2.252669:-7.153704)
40,moveGoal,(6779.692:6359.298),(-5.872674:-4.6649446)
41,moveGoal,(6774.0454:6354.3613),(-5.6464314:-4.936376)
42,moveGoal,(6766.8086:6352.392),(-7.23685:-1.969266)
43,moveGoal,(6762.514:6346.243),(-4.294606:-6.148688)
44,moveGoal,(6757.969:6340.277),(-4.544699:-5.9662147)
45,moveGoal,(6753.554:6334.214),(-4.41494:-6.0628633)
46,moveGoal,(6746.634:6331.3228),(-6.9202843:-2.8913085)
47,moveGoal,(6743.8315:6324.366),(-2.8023882:-6.956768)
