step,tag,position,velocity
0,moveGoal,(6833.334:6400.0005),(0.0:0.0)
1,moveGoal,(6840.7466:6398.858),(7.412455:-1.1425916)
2,moveGoal,(6848.169:6397.7812),(7.422335:-1.0765417)
3,moveGoal,(6854.626:6393.9663),(6.4571915:-3.8150592)
4,moveGoal,(6859.226:6388.043),(4.600156:-5.92356)
5,moveGoal,(6865.349:6383.712),(6.122946:-4.3312283)
6,moveGoal,(6872.733:6385.027),(7.3838124:1.3150333)
7,moveGoal,(6874.7993:6392.2363),(2.0664613:7.2096977)
8,moveGoal,(6872.458:6385.1113),(-2.3414304:-7.125146)
9,moveGoal,(6878.65:6380.879),(6.191756:-4.2322764)
10,moveGoal,(6871.976:6377.4565),(-6.6737413:-3.4221594)
11,moveGoal,(6879.461:6376.982),(7.4849763:-0.47448033)
12,moveGoal,(6875.489:6383.3438),(-3.9722698:6.3616886)
13,moveGoal,(6882.6484:6381.11),(7.1595445:-2.234038)
14,moveGoal,(6887.8755:6375.7314),(5.2270947:-5.378427)
15,moveGoal,(6889.4043:6383.074),(1.5286473:7.342563)
16,moveGoal,(6896.9043:6383.0527),(7.49997:-0.021261882)
17,moveGoal,(6890.2246:6379.6426),(-6.679798:-3.4103224)
18,moveGoal,(6897.2573:6382.2485),(7.0326743:2.6060488)
19,moveGoal,(6899.927:6375.2397),(2.6696386:-7.0087824)
20,moveGoal,(6907.1562:6377.235),(7.229711:1.9953147)
21,moveGoal,(6913.132:6372.7026),(5.97581:-4.5320745)
22,moveGoal,(6917.8677:6378.518),(4.7360106:5.8155146)
23,moveGoal,(6913.6416:6372.3223),(-4.226242:-6.195876)
24,moveGoal,(6919.1216:6377.443),(5.480087:5.120415)
25,moveGoal,(6914.8853:6371.254),(-4.23632:-6.18899)
26,moveGoal,(6910.0234:6365.543),(-4.861812:-5.7107606)
27,moveGoal,(6906.988:6358.685),(-3.0357437:-6.8581533)
28,moveGoal,(6906.88:6351.186),(-0.10787575:-7.499224)
29,moveGoal,(6902.0093:6345.4824),(-4.870438:-5.7034054)
30,moveGoal,(6901.863:6337.984),(-0.14669512:-7.4985657)
