step,tag,position,velocity
0,moveGoal,(6833.334:6450.0005),(0.0:0.0)
1,moveGoal,(6828.87:6443.9736),(-4.4640737:-6.0267773)
2,moveGoal,(6822.306:6440.345),(-6.5638485:-3.6284838)
3,moveGoal,(6814.854:6441.192),(-7.4520597:0.84664243)
4,moveGoal,(6807.5815:6443.0244),(-7.2726655:1.8325777)
5,moveGoal,(6800.299:6441.232),(-7.2826996:-1.7922857)
6,moveGoal,(6792.7993:6441.131),(-7.4993186:-0.101097584)
7,moveGoal,(6785.395:6439.936),(-7.404186:-1.1950061)
8,moveGoal,(6778.8447:6443.5894),(-6.55006:3.6533163)
9,moveGoal,(6774.0303:6437.8384),(-4.81428:-5.750888)
10,moveGoal,(6771.209:6430.889),(-2.8213048:-6.949118)
11,moveGoal,(6772.2554:6438.316),(1.0466036:7.426616)
12,moveGoal,(6772.039:6430.819),(-0.21614572:-7.4968853)
13,moveGoal,(6764.8096:6428.8223),(-7.2294044:-1.9964247)
14,moveGoal,(6759.3384:6423.6924),(-5.471264:-5.1298413)
15,moveGoal,(6751.9883:6425.1836),(-7.350296:1.4910238)
16,moveGoal,(6744.4946:6425.487),(-7.493873:0.3030982)
17,moveGoal,(6740.4814:6431.8228),(-4.0130515:6.336041)
18,moveGoal,(6742.658:6439.0),(2.1766407:7.177202)
19,moveGoal,(6735.1655:6438.674),(-7.492895:-0.3263781)
20,moveGoal,(6727.6865:6439.235),(-7.478974:0.5612066)
21,moveGoal,(6722.315:6444.469),(-5.371419:5.2342963)
22,moveGoal,(6722.0625:6436.9736),(-0.25228834:-7.4957557)
23,moveGoal,(6714.765:6435.242),(-7.2973638:-1.7316144)
24,moveGoal,(6707.287:6435.815),(-7.478115:0.57253796)
25,moveGoal,(6707.767:6428.3306),(0.48009637:-7.484618)
26,moveGoal,(6701.128:6431.82),(-6.638924:3.489224)
27,moveGoal,(6702.666:6424.4795),(1.5382973:-7.340548)
28,moveGoal,(6695.4717:6422.3604),(-7.1943603:-2.119242)
29,moveGoal,(6688.305:6420.149),(-7.1666093:-2.211268)
30,moveGoal,(6686.189:6412.9536),(-2.1163874:-7.1952004)
31,moveGoal,(6679.476:6409.609),(-6.712822:-3.344851)
32,moveGoal,(6677.822:6402.2935),(-1.6541913:-7.315303)
33,moveGoal,(6670.733:6399.8438),(-7.088626:-2.449773)
34,moveGoal,(6663.68:6397.293),(-7.0528784:-2.5508647)
35,moveGoal,(6657.2275:6393.4707),(-6.4528575:-3.8223858)
36,moveGoal,(6655.9375:6386.0825),(-1.2899618:-7.388234)
37,moveGoal,(6649.7373:6381.863),(-6.200308:-4.219737)
38,moveGoal,(6645.149:6375.93),(-4.5882735:-5.9327693)
39,moveGoal,(6639.461:6371.042),(-5.6881466:-4.888251)
40,moveGoal,(6635.779:6364.508),(-3.681892:-6.5340395)
41,moveGoal,(6630.0117:6359.713),(-5.766958:-4.795018)
42,moveGoal,(6622.983:6357.0967),(-7.028857:-2.6163273)
43,moveGoal,(6617.7764:6351.698),(-5.2066016:-5.3982677)
44,moveGoal,(6611.5684:6347.4897),(-6.2079062:-4.208551)
45,moveGoal,(6605.4604:6343.137),(-6.107935:-4.352371)
46,moveGoal,(6599.63:6338.4194),(-5.8303576:-4.7177258)
47,moveGoal,(6592.3535:6336.602),(-7.2764425:-1.8175218)
48,moveGoal,(6588.4873:6330.1753),(-3.866366:-6.4266024)
49,moveGoal,(6595.7617:6328.349),(7.2742567:-1.826251)
50,moveGoal,(6588.3887:6326.9756),(-7.373182:-1.3733848)
51,moveGoal,(6595.8804:6326.627),(7.491899:-0.3485036)
52,moveGoal,(6588.384:6326.4023),(-7.4966335:-0.2247066)
53,moveGoal,(6582.42:6321.855),(-5.9640913:-4.5474854)
54,moveGoal,(6576.1226:6317.7812),(-6.297229:-4.073685)
55,moveGoal,(6570.7173:6312.582),(-5.405495:-5.1990986)
56,moveGoal,(6565.067:6307.6504),(-5.6504383:-4.93179)
57,moveGoal,(6559.718:6302.393),(-5.3490434:-5.257161)
58,moveGoal,(6553.0103:6299.0376),(-6.7074895:-3.355531)
59,moveGoal,(6546.37:6295.5503),(-6.6400056:-3.487166)
60,moveGoal,(6541.42:6289.916),(-4.950248:-5.634274)
61,moveGoal,(6535.471:6285.348),(-5.948543:-4.567804)
62,moveGoal,(6530.405:6279.8184),(-5.066554:-5.5299215)
63,moveGoal,(6524.8823:6274.744),(-5.522686:-5.07444)
64,moveGoal,(6519.679:6269.343),(-5.203158:-5.401588)
65,moveGoal,(6515.019:6263.4663),(-4.6603312:-5.8763356)
66,moveGoal,(6509.2217:6258.708),(-5.797232:-4.7583714)
67,moveGoal,(6503.595:6253.749),(-5.6266394:-4.9589243)
68,moveGoal,(6498.1055:6248.639),(-5.4898396:-5.109957)
69,moveGoal,(6492.676:6243.4653),(-5.4296937:-5.173821)
70,moveGoal,(6487.2812:6238.255),(-5.394504:-5.2105017)
71,moveGoal,(6483.593:6231.7246),(-3.6883318:-6.530407)
72,moveGoal,(6478.042:6226.6807),(-5.550584:-5.0439086)
73,moveGoal,(6472.6777:6221.439),(-5.3642583:-5.241635)
74,moveGoal,(6467.215:6216.3003),(-5.4631085:-5.138526)
75,moveGoal,(6462.12:6210.7964),(-5.0946302:-5.5040665)
76,moveGoal,(6456.705:6205.607),(-5.414823:-5.1893826)
77,moveGoal,(6451.42:6200.2856),(-5.285336:-5.321205)
78,moveGoal,(6448.1255:6193.548),(-3.2946181:-6.737618)
79,moveGoal,(6442.4727:6188.619),(-5.652952:-4.9289083)
80,moveGoal,(6437.0244:6183.465),(-5.448042:-5.1544967)
81,moveGoal,(6431.1587:6178.791),(-5.865621:-4.673809)
82,moveGoal,(6425.5073:6173.86),(-5.651175:-4.9309454)
83,moveGoal,(6420.1367:6168.625),(-5.3706403:-5.2350955)
84,moveGoal,(6414.9365:6163.2207),(-5.2001023:-5.404529)
85,moveGoal,(6410.6675:6157.054),(-4.26923:-6.1663337)
86,moveGoal,(6405.072:6152.0605),(-5.5959334:-4.993549)
87,moveGoal,(6399.7827:6146.743),(-5.2891607:-5.317404)
88,moveGoal,(6394.2305:6141.701),(-5.552353:-5.0419626)
89,moveGoal,(6388.947:6136.3784),(-5.283934:-5.322597)
90,moveGoal,(6383.575:6131.144),(-5.3713665:-5.234351)
91,moveGoal,(6378.3574:6125.7563),(-5.217592:-5.387646)
92,moveGoal,(6373.0645:6120.443),(-5.2930727:-5.3135095)
93,moveGoal,(6368.0625:6114.8545),(-5.0017858:-5.588573)
94,moveGoal,(6362.986:6109.334),(-5.0768685:-5.520454)
95,moveGoal,(6357.8755:6103.844),(-5.1101656:-5.489646)
96,moveGoal,(6352.6553:6098.4595),(-5.22033:-5.384993)
97,moveGoal,(6347.552:6092.964),(-5.103678:-5.495678)
98,moveGoal,(6342.4243:6087.49),(-5.12734:-5.473608)
99,moveGoal,(6337.2812:6082.0317),(-5.1432734:-5.4586387)
100,moveGoal,(6332.1274:6076.583),(-5.153743:-5.4487557)
101,moveGoal,(6326.884:6071.2207),(-5.2437334:-5.3622065)
102,moveGoal,(6322.111:6065.4355),(-4.772872:-5.7852993)
103,moveGoal,(6316.8594:6060.0806),(-5.2513113:-5.354786)
104,moveGoal,(6311.444:6054.892),(-5.4154625:-5.188716)
105,moveGoal,(6306.571:6049.191),(-4.8731475:-5.701091)
106,moveGoal,(6301.6577:6043.5244),(-4.913079:-5.666715)
107,moveGoal,(6296.483:6038.0957),(-5.1749744:-5.4285946)
108,moveGoal,(6291.6787:6032.3364),(-4.8043957:-5.759148)
109,moveGoal,(6286.8267:6026.6177),(-4.852241:-5.718895)
110,moveGoal,(6281.492:6021.3457),(-5.33461:-5.2718062)
111,moveGoal,(6276.302:6015.9316),(-5.190214:-5.4140263)
112,moveGoal,(6271.27:6010.37),(-5.031917:-5.561458)
113,moveGoal,(6266.172:6004.869),(-5.0979357:-5.5010047)
114,moveGoal,(6261.3657:5999.1113),(-4.8062553:-5.7575965)
115,moveGoal,(6256.2944:5993.586),(-5.071267:-5.5256)
116,moveGoal,(6251.0522:5988.222),(-5.24219:-5.3637156)
117,moveGoal,(6246.0835:5982.604),(-4.968595:-5.618101)
118,moveGoal,(6241.401:5976.745),(-4.6825004:-5.858685)
119,moveGoal,(6237.3174:5970.454),(-4.083506:-6.2908645)
120,moveGoal,(6232.183:5964.987),(-5.134264:-5.467114)
121,moveGoal,(6227.045:5959.523),(-5.1379776:-5.463624)
122,moveGoal,(6222.2256:5953.7764),(-4.8192525:-5.7467213)
123,moveGoal,(6217.3003:5948.1206),(-4.925478:-5.65594)
124,moveGoal,(6212.2456:5942.58),(-5.05474:-5.540723)
125,moveGoal,(6207.522:5936.7544),(-4.723477:-5.825699)
126,moveGoal,(6202.499:5931.185),(-5.022978:-5.569533)
127,moveGoal,(6196.7114:5926.4146),(-5.787426:-4.770294)
128,moveGoal,(6191.353:5921.167),(-5.3582244:-5.2478023)
129,moveGoal,(6186.1724:5915.7437),(-5.1806135:-5.423214)
130,moveGoal,(6181.703:5909.7207),(-4.4692297:-6.0229554)
131,moveGoal,(6177.682:5903.3896),(-4.0209284:-6.3310456)
132,moveGoal,(6171.8823:5898.6343),(-5.799783:-4.7552624)
133,moveGoal,(6166.6113:5893.299),(-5.270866:-5.335539)
134,moveGoal,(6160.205:5889.3984),(-6.406104:-3.900236)
135,moveGoal,(6155.3354:5883.6943),(-4.8694677:-5.7042336)
136,moveGoal,(6150.4507:5878.0034),(-4.8848653:-5.691054)
137,moveGoal,(6145.476:5872.3906),(-4.974538:-5.61284)
138,moveGoal,(6140.175:5867.0854),(-5.301222:-5.305379)
139,moveGoal,(6135.146:5861.5215),(-5.0288806:-5.564204)
140,moveGoal,(6130.1787:5855.9023),(-4.967165:-5.619366)
141,moveGoal,(6125.0776:5850.404),(-5.100859:-5.4982944)
142,moveGoal,(6119.9727:5844.909),(-5.1047883:-5.4946465)
143,moveGoal,(6114.927:5839.3604),(-5.045682:-5.548972)
144,moveGoal,(6109.321:5834.378),(-5.6060114:-4.982232)
145,moveGoal,(6104.2593:5828.8433),(-5.0614095:-5.534631)
146,moveGoal,(6099.0957:5823.404),(-5.163335:-5.439667)
147,moveGoal,(6094.093:5817.816),(-5.002795:-5.587668)
148,moveGoal,(6088.5566:5812.7563),(-5.536342:-5.059537)
149,moveGoal,(6083.0767:5807.6357),(-5.4800706:-5.1204333)
150,moveGoal,(6077.8213:5802.285),(-5.255515:-5.3506603)
151,moveGoal,(6072.706:5796.8003),(-5.1151333:-5.4850173)
152,moveGoal,(6068.0938:5790.886),(-4.6123433:-5.914076)
153,moveGoal,(6063.505:5784.954),(-4.589099:-5.9321313)
154,moveGoal,(6063.166:5777.462),(-0.33876714:-7.4923453)
155,moveGoal,(6057.775:5772.2476),(-5.3909407:-5.214189)
156,moveGoal,(6051.274:5768.508),(-6.501046:-3.7398393)
157,moveGoal,(6047.035:5762.3203),(-4.238764:-6.1873164)
158,moveGoal,(6041.844:5756.9067),(-5.190901:-5.4133677)
159,moveGoal,(6036.0176:5752.1846),(-5.8266444:-4.722311)
160,moveGoal,(6031.299:5746.355),(-4.718718:-5.829554)
161,moveGoal,(6026.219:5740.837),(-5.0795484:-5.517988)
162,moveGoal,(6021.0825:5735.372),(-5.1367054:-5.464821)
163,moveGoal,(6016.0366:5729.823),(-5.045714:-5.5489435)
164,moveGoal,(6010.8926:5724.365),(-5.1439524:-5.457999)
165,moveGoal,(6005.757:5718.8994),(-5.1358767:-5.4655986)
166,moveGoal,(5999.8887:5714.229),(-5.8683567:-4.670374)
167,moveGoal,(5995.1953:5708.379),(-4.6931577:-5.8501515)
168,moveGoal,(5990.165:5702.816),(-5.03042:-5.562812)
169,moveGoal,(5984.606:5697.7817),(-5.5591893:-5.0344234)
170,moveGoal,(5979.941:5691.909),(-4.665269:-5.872416)
171,moveGoal,(5974.9937:5686.272),(-4.947114:-5.6370263)
172,moveGoal,(5969.8833:5680.782),(-5.1102977:-5.489523)
173,moveGoal,(5964.6675:5675.3926),(-5.215661:-5.3895164)
174,moveGoal,(5959.2627:5670.193),(-5.4046826:-5.199943)
175,moveGoal,(5953.454:5665.4487),(-5.808821:-4.744218)
176,moveGoal,(5948.857:5659.523),(-4.597135:-5.925905)
177,moveGoal,(5943.5464:5654.2266),(-5.3103766:-5.2962155)
178,moveGoal,(5937.728:5649.494),(-5.818594:-4.732226)
179,moveGoal,(5933.1304:5643.569),(-4.597677:-5.925484)
180,moveGoal,(5937.015:5637.1533),(3.8847952:-6.4154787)
181,moveGoal,(5929.8013:5635.101),(-7.2137895:-2.0521324)
182,moveGoal,(5925.07:5629.282),(-4.731676:-5.8190417)
183,moveGoal,(5919.625:5624.1245),(-5.44506:-5.1576476)
184,moveGoal,(5914.1934:5618.953),(-5.431821:-5.171588)
185,moveGoal,(5909.302:5613.268),(-4.8918414:-5.6850586)
186,moveGoal,(5903.7256:5608.2524),(-5.575945:-5.015859)
187,moveGoal,(5898.5933:5602.783),(-5.132175:-5.469075)
188,moveGoal,(5892.5093:5598.3975),(-6.08406:-4.3856826)
189,moveGoal,(5887.4834:5592.8306),(-5.026005:-5.5668015)
190,moveGoal,(5882.2295:5587.4785),(-5.2540627:-5.352086)
191,moveGoal,(5875.6465:5583.885),(-6.5829043:-3.593797)
192,moveGoal,(5871.043:5577.964),(-4.603462:-5.920991)
