step,tag,position,velocity
0,moveGoal,(4122.2227:8366.667),(0.0:0.0)
1,moveGoal,(4122.2485:8359.167),(0.025653912:-7.499956)
2,moveGoal,(4123.185:8351.726),(0.93654084:-7.441296)
3,moveGoal,(4124.1265:8344.285),(0.94118804:-7.44071)
4,moveGoal,(4127.4224:8337.548),(3.296073:-6.736906)
5,moveGoal,(4134.9:8338.125),(7.477724:0.5776169)
6,moveGoal,(4141.318:8342.006),(6.418076:3.880503)
7,moveGoal,(4148.6895:8343.387),(7.371767:1.3809601)
8,moveGoal,(4153.2773:8337.453),(4.5877047:-5.933209)
9,moveGoal,(4156.639:8330.749),(3.3616576:-6.7044206)
10,moveGoal,(4164.004:8329.33),(7.364598:-1.4186984)
11,moveGoal,(4167.834:8322.882),(3.8301346:-6.4482613)
12,moveGoal,(4172.767:8317.232),(4.9330306:-5.6493554)
13,moveGoal,(4179.6475:8314.247),(6.880283:-2.985249)
14,moveGoal,(4176.6357:8307.378),(-3.011511:-6.8688283)
15,moveGoal,(4183.5347:8304.437),(6.8990793:-2.9415488)
16,moveGoal,(4189.1943:8299.516),(5.6597805:-4.9210653)
17,moveGoal,(4189.7495:8292.036),(0.5554132:-7.4794064)
18,moveGoal,(4193.142:8285.348),(3.392702:-6.6887646)
19,moveGoal,(4198.1797:8279.791),(5.037415:-5.556478)
20,moveGoal,(4199.1284:8272.352),(0.9487125:-7.4397545)
21,moveGoal,(4202.7734:8265.797),(3.644821:-6.554791)
22,moveGoal,(4207.3545:8259.858),(4.581085:-5.9383216)
23,moveGoal,(4205.907:8252.499),(-1.4473584:-7.359019)
24,moveGoal,(4206.141:8245.003),(0.23405306:-7.4963474)
25,moveGoal,(4204.6025:8237.662),(-1.5387052:-7.3404627)
26,moveGoal,(4204.202:8230.173),(-0.4002524:-7.4893126)
27,moveGoal,(4205.863:8222.859),(1.6606578:-7.3138375)
28,moveGoal,(4203.465:8215.753),(-2.3979895:-7.1063104)
29,moveGoal,(4201.8877:8208.421),(-1.5772172:-7.332284)
30,moveGoal,(4208.6343:8205.145),(6.7465878:-3.2762105)
31,moveGoal,(4205.612:8198.28),(-3.0226498:-6.8639336)
