step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8434.35:3157.4312),(1.0156249:7.430916)
2,moveGoal,(8436.441:3164.6335),(2.0919387:7.202347)
3,moveGoal,(8436.817:3172.124),(0.3758908:7.490575)
4,moveGoal,(8439.904:3178.959),(3.0873961:6.835056)
5,moveGoal,(8437.391:3186.0251),(-2.5140512:7.0660844)
6,moveGoal,(8437.003:3193.5151),(-0.38787764:7.4899635)
7,moveGoal,(8436.927:3201.0146),(-0.07614911:7.499614)
8,moveGoal,(8430.115:3204.1526),(-6.8119802:3.1379807)
9,moveGoal,(8426.859:3210.909),(-3.2562382:6.75625)
10,moveGoal,(8419.36:3210.763),(-7.498577:-0.1460957)
11,moveGoal,(8424.627:3216.1023),(5.267074:5.3392825)
12,moveGoal,(8417.798:3213.002),(-6.829177:-3.1003785)
13,moveGoal,(8425.164:3214.412),(7.3662395:1.4101475)
14,moveGoal,(8420.249:3220.077),(-4.9151573:5.664912)
15,moveGoal,(8418.289:3227.3164),(-1.9596908:7.2394485)
16,moveGoal,(8412.764:3222.2454),(-5.5257792:-5.0710716)
17,moveGoal,(8406.686:3226.6387),(-6.07856:4.3933034)
18,moveGoal,(8412.2705:3231.6448),(5.5846887:5.0061216)
19,moveGoal,(8417.009:3237.4583),(4.7384963:5.8134885)
20,moveGoal,(8424.209:3235.3584),(7.20001:-2.0999677)
21,moveGoal,(8420.968:3242.1218),(-3.2411857:6.763484)
22,moveGoal,(8417.717:3248.8806),(-3.2510116:6.7587667)
23,moveGoal,(8418.295:3241.4028),(0.5781323:-7.4776845)
24,moveGoal,(8422.595:3247.5479),(4.299998:6.1449184)
25,moveGoal,(8415.963:3251.05),(-6.6320405:3.5022914)
26,moveGoal,(8413.434:3258.1108),(-2.5288365:7.0608068)
27,moveGoal,(8416.367:3265.0132),(2.9340591:6.902268)
28,moveGoal,(8410.851:3270.0942),(-5.5167017:5.0809455)
29,moveGoal,(8412.067:3277.4949),(1.216468:7.4006896)
30,moveGoal,(8419.339:3279.3337),(7.2710786:1.8388655)
31,moveGoal,(8412.113:3277.322),(-7.22514:-2.0118034)
32,moveGoal,(8405.494:3280.849),(-6.618909:3.5270445)
33,moveGoal,(8398.411:3278.3828),(-7.0829163:-2.4662309)
34,moveGoal,(8390.916:3278.6562),(-7.4950104:0.2735448)
35,moveGoal,(8387.48:3271.9893),(-3.4351108:-6.667084)
36,moveGoal,(8380.062:3273.0906),(-7.418717:1.1011988)
37,moveGoal,(8372.608:3272.2534),(-7.4531207:-0.83725464)
38,moveGoal,(8365.845:3275.495),(-6.7632785:3.241615)
39,moveGoal,(8358.704:3273.201),(-7.140518:-2.294123)
40,moveGoal,(8351.28:3272.1345),(-7.423814:-1.0663022)
41,moveGoal,(8345.288:3267.6245),(-5.9925156:-4.509963)
42,moveGoal,(8337.965:3266.007),(-7.3235087:-1.6174738)
43,moveGoal,(8330.844:3263.6545),(-7.1214666:-2.3525965)
44,moveGoal,(8323.624:3261.6223),(-7.2194405:-2.0321624)
45,moveGoal,(8316.982:3258.1375),(-6.6411605:-3.4849656)
46,moveGoal,(8310.569:3254.2488),(-6.4131126:-3.8887002)
47,moveGoal,(8306.428:3247.9958),(-4.14142:-6.252891)
48,moveGoal,(8313.831:3246.7957),(7.403351:-1.200165)
49,moveGoal,(8306.375:3247.602),(-7.4565353:0.80628085)
50,moveGoal,(8298.906:3248.289),(-7.4684715:0.68697536)
51,moveGoal,(8296.272:3241.2668),(-2.6338701:-7.0223026)
52,moveGoal,(8289.05:3239.2449),(-7.222276:-2.0220616)
53,moveGoal,(8284.581:3233.2217),(-4.4687853:-6.023285)
54,moveGoal,(8286.876:3226.0815),(2.2952666:-7.140151)
55,moveGoal,(8291.163:3232.2354),(4.287217:6.153842)
56,moveGoal,(8288.779:3225.1243),(-2.3839793:-7.111023)
57,moveGoal,(8293.865:3219.612),(5.0859184:-5.512117)
58,moveGoal,(8293.685:3212.1143),(-0.1810925:-7.4978137)
59,moveGoal,(8286.766:3209.2185),(-6.918459:-2.8956745)
60,moveGoal,(8291.18:3203.1548),(4.413903:-6.0636177)
61,moveGoal,(8284.458:3199.8274),(-6.721496:-3.3273861)
62,moveGoal,(8277.444:3202.4844),(-7.01359:2.6569836)
63,moveGoal,(8276.759:3209.953),(-0.68576306:7.4685826)
64,moveGoal,(8273.8:3203.0613),(-2.9588108:-6.8916936)
65,moveGoal,(8276.133:3195.9333),(2.3328793:-7.12795)
66,moveGoal,(8271.358:3201.7175),(-4.7743692:5.784065)
