step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8427.327:3145.509),(-6.006643:-4.49113)
2,moveGoal,(8421.395:3140.9202),(-5.9323263:-4.588846)
3,moveGoal,(8414.591:3137.7651),(-6.804135:-3.1549568)
4,moveGoal,(8409.321:3132.4285),(-5.2697144:-5.3366766)
5,moveGoal,(8404.894:3126.375),(-4.427979:-6.0533466)
6,moveGoal,(8400.249:3120.486),(-4.644559:-5.8888097)
7,moveGoal,(8396.16:3114.1985),(-4.088559:-6.2875814)
8,moveGoal,(8391.152:3108.615),(-5.0075192:-5.583436)
9,moveGoal,(8384.684:3104.82),(-6.469018:-3.7949717)
10,moveGoal,(8378.164:3101.1133),(-6.519893:-3.7068853)
11,moveGoal,(8372.045:3096.777),(-6.119508:-4.336085)
12,moveGoal,(8366.026:3092.3022),(-6.0187497:-4.474892)
13,moveGoal,(8359.591:3088.4504),(-6.4353943:-3.8517144)
14,moveGoal,(8352.204:3087.151),(-7.3865314:-1.299676)
15,moveGoal,(8344.7295:3086.5298),(-7.4742393:-0.6210885)
16,moveGoal,(8340.928:3080.0645),(-3.801388:-6.4652495)
17,moveGoal,(8335.158:3075.2725),(-5.769474:-4.79199)
18,moveGoal,(8327.688:3074.6045),(-7.470194:-0.66798717)
19,moveGoal,(8320.942:3071.3281),(-6.746513:-3.276365)
20,moveGoal,(8315.605:3066.0583),(-5.336526:-5.269867)
21,moveGoal,(8308.811:3062.8828),(-6.794528:-3.1755934)
22,moveGoal,(8303.543:3057.5442),(-5.2676563:-5.338708)
23,moveGoal,(8297.836:3052.678),(-5.706957:-4.8662767)
24,moveGoal,(8293.753:3046.3865),(-4.082697:-6.2913904)
25,moveGoal,(8286.303:3045.5225),(-7.450067:-0.86400515)
26,moveGoal,(8280.953:3040.266),(-5.349776:-5.256416)
27,moveGoal,(8273.981:3037.5005),(-6.9714627:-2.765631)
28,moveGoal,(8267.26:3034.1738),(-6.7218475:-3.326675)
29,moveGoal,(8263.664:3027.592),(-3.5958521:-6.581782)
30,moveGoal,(8256.279:3026.282),(-7.3846807:-1.3101496)
31,moveGoal,(8251.276:3020.6943),(-5.0027475:-5.587711)
32,moveGoal,(8244.579:3017.319),(-6.6976385:-3.3751504)
33,moveGoal,(8237.768:3014.1802),(-6.811595:-3.1388175)
34,moveGoal,(8230.817:3011.3606),(-6.949778:-2.819679)
35,moveGoal,(8223.804:3008.7034),(-7.013467:-2.6573079)
36,moveGoal,(8216.934:3005.6946),(-6.870001:-3.0088346)
