step,tag,position,velocity
0,moveGoal,(4122.2227:8533.334),(0.0:0.0)
1,moveGoal,(4129.721:8533.478),(7.4986305:0.14333674)
2,moveGoal,(4137.2207:8533.542),(7.4997196:0.06484191)
3,moveGoal,(4144.7065:8533.083),(7.4859524:-0.45882088)
4,moveGoal,(4151.98:8531.254),(7.2734504:-1.8294599)
5,moveGoal,(4159.4795:8531.163),(7.499445:-0.09126468)
6,moveGoal,(4166.8286:8532.66),(7.34911:1.4968575)
7,moveGoal,(4174.323:8532.943),(7.4946346:0.28364274)
8,moveGoal,(4181.175:8535.994),(6.8514915:3.0507488)
9,moveGoal,(4188.5347:8534.552),(7.360028:-1.4422176)
10,moveGoal,(4196.0317:8534.762),(7.49706:0.2099816)
11,moveGoal,(4200.211:8540.989),(4.1791215:6.227756)
12,moveGoal,(4205.241:8546.553),(5.0301676:5.5630407)
13,moveGoal,(4208.0825:8553.494),(2.8411407:6.9410315)
14,moveGoal,(4204.0513:8559.818),(-4.031034:6.3246164)
15,moveGoal,(4204.4062:8567.31),(0.35488072:7.491599)
16,moveGoal,(4209.931:8562.237),(5.5247946:-5.072145)
17,moveGoal,(4215.642:8557.376),(5.7108216:-4.86174)
18,moveGoal,(4213.848:8564.658),(-1.7938434:7.282316)
19,moveGoal,(4214.841:8572.092),(0.99280715:7.433999)
20,moveGoal,(4218.212:8565.392),(3.3709803:-6.6997385)
21,moveGoal,(4217.861:8557.899),(-0.35094336:-7.491785)
22,moveGoal,(4218.845:8550.464),(0.9843439:-7.4351244)
23,moveGoal,(4221.84:8543.588),(2.99464:-6.8762007)
24,moveGoal,(4221.596:8536.092),(-0.2435751:-7.4960437)
25,moveGoal,(4223.3833:8528.808),(1.787028:-7.2839913)
26,moveGoal,(4225.2603:8521.546),(1.8768423:-7.261368)
27,moveGoal,(4232.157:8518.599),(6.896838:-2.946799)
28,moveGoal,(4233.047:8511.151),(0.88952756:-7.4470625)
29,moveGoal,(4234.658:8503.826),(1.6114166:-7.324844)
30,moveGoal,(4235.41:8496.364),(0.75196105:-7.4622087)
31,moveGoal,(4229.739:8491.456),(-5.6711874:-4.907916)
32,moveGoal,(4236.8306:8489.016),(7.091983:-2.440038)
33,moveGoal,(4238.6978:8481.752),(1.8671838:-7.2638574)
34,moveGoal,(4239.234:8474.271),(0.5359234:-7.480828)
35,moveGoal,(4239.493:8466.776),(0.25919992:-7.4955196)
36,moveGoal,(4239.149:8459.284),(-0.3441906:-7.4920983)
37,moveGoal,(4235.508:8452.728),(-3.6410737:-6.5568733)
38,moveGoal,(4236.157:8445.256),(0.64926285:-7.4718447)
39,moveGoal,(4236.1064:8437.756),(-0.05096376:-7.499827)
40,moveGoal,(4235.3955:8430.29),(-0.7107467:-7.466247)
41,moveGoal,(4234.3857:8422.858),(-1.0095417:-7.4317446)
42,moveGoal,(4233.3633:8415.429),(-1.0222182:-7.4300117)
43,moveGoal,(4231.187:8408.251),(-2.1761672:-7.177346)
44,moveGoal,(4230.3374:8400.799),(-0.8496565:-7.451717)
45,moveGoal,(4226.926:8394.12),(-3.4117239:-6.679083)
46,moveGoal,(4225.2236:8386.815),(-1.7022349:-7.3042727)
47,moveGoal,(4223.198:8379.594),(-2.0254314:-7.2213316)
48,moveGoal,(4222.345:8372.143),(-0.8528927:-7.4513474)
49,moveGoal,(4221.297:8364.716),(-1.0481561:-7.426397)
50,moveGoal,(4219.986:8357.331),(-1.311021:-7.384526)
51,moveGoal,(4218.5386:8349.972),(-1.4470783:-7.359074)
52,moveGoal,(4217.004:8342.631),(-1.5347472:-7.341291)
53,moveGoal,(4215.396:8335.306),(-1.6077616:-7.325647)
54,moveGoal,(4213.7407:8327.99),(-1.6553746:-7.315035)
55,moveGoal,(4212.114:8320.669),(-1.6267115:-7.321462)
56,moveGoal,(4210.482:8313.349),(-1.6320528:-7.320274)
57,moveGoal,(4208.2593:8306.186),(-2.2224913:-7.1631374)
58,moveGoal,(4206.6826:8298.854),(-1.576595:-7.332418)
59,moveGoal,(4205.0396:8291.536),(-1.6429834:-7.317828)
60,moveGoal,(4203.292:8284.242),(-1.7475992:-7.293552)
61,moveGoal,(4201.5356:8276.951),(-1.756564:-7.291398)
62,moveGoal,(4199.7666:8269.663),(-1.769119:-7.288362)
63,moveGoal,(4197.5205:8262.507),(-2.245859:-7.1558447)
64,moveGoal,(4195.835:8255.198),(-1.6855235:-7.308147)
65,moveGoal,(4193.5483:8248.056),(-2.2865934:-7.1429334)
66,moveGoal,(4191.7944:8240.764),(-1.7536663:-7.2920957)
67,moveGoal,(4190.018:8233.478),(-1.7764086:-7.2865887)
68,moveGoal,(4187.3003:8226.487),(-2.7176807:-6.9902945)
69,moveGoal,(4185.6016:8219.183),(-1.6986282:-7.3051124)
70,moveGoal,(4183.576:8211.961),(-2.0255759:-7.221291)
71,moveGoal,(4181.858:8204.66),(-1.7182182:-7.3005295)
72,moveGoal,(4180.331:8197.317),(-1.5269884:-7.342909)
73,moveGoal,(4181.3804:8189.891),(1.0494647:-7.426212)
74,moveGoal,(4179.4556:8182.642),(-1.9247402:-7.2488194)
75,moveGoal,(4177.5615:8175.3853),(-1.8941083:-7.256883)
76,moveGoal,(4175.6826:8168.1245),(-1.8789111:-7.260833)
77,moveGoal,(4173.809:8160.8623),(-1.8733858:-7.2622604)
78,moveGoal,(4172.268:8153.5225),(-1.5412134:-7.3399363)
79,moveGoal,(4170.7603:8146.176),(-1.5078084:-7.346871)
80,moveGoal,(4169.224:8138.835),(-1.5363636:-7.3409524)
81,moveGoal,(4167.6235:8131.508),(-1.6003513:-7.3272696)
82,moveGoal,(4165.983:8124.1895),(-1.6407465:-7.31833)
83,moveGoal,(4164.3135:8116.8774),(-1.6692094:-7.3118906)
84,moveGoal,(4162.614:8109.5728),(-1.6996846:-7.304867)
85,moveGoal,(4160.9185:8102.2666),(-1.6950779:-7.305937)
86,moveGoal,(4159.2314:8094.959),(-1.6868136:-7.3078494)
87,moveGoal,(4157.5234:8087.6562),(-1.7079649:-7.302935)
88,moveGoal,(4155.7324:8080.373),(-1.790911:-7.283038)
89,moveGoal,(4153.9194:8073.0957),(-1.8130251:-7.2775645)
90,moveGoal,(4152.084:8065.8237),(-1.8352284:-7.271997)
91,moveGoal,(4150.234:8058.5557),(-1.8502692:-7.2681847)
92,moveGoal,(4148.438:8051.274),(-1.7957006:-7.281858)
93,moveGoal,(4145.641:8044.315),(-2.796908:-6.9589734)
94,moveGoal,(4143.7363:8037.061),(-1.9046563:-7.254122)
95,moveGoal,(4142.263:8029.707),(-1.4732478:-7.3538795)
96,moveGoal,(4140.711:8022.369),(-1.5520055:-7.3376617)
97,moveGoal,(4139.088:8015.047),(-1.6232419:-7.3222327)
98,moveGoal,(4137.8364:8007.652),(-1.2515168:-7.3948436)
99,moveGoal,(4135.9253:8000.3994),(-1.9109:-7.25248)
100,moveGoal,(4138.994:7993.556),(3.0686753:-6.843481)
101,moveGoal,(4137.874:7986.14),(-1.1200788:-7.4158897)
102,moveGoal,(4139.315:7978.78),(1.4408885:-7.360288)
103,moveGoal,(4137.071:7971.6235),(-2.2442174:-7.15636)
104,moveGoal,(4138.8574:7964.3394),(1.7864335:-7.2841377)
105,moveGoal,(4137.466:7956.9697),(-1.3917776:-7.369733)
106,moveGoal,(4141.097:7950.4077),(3.6314983:-6.562181)
107,moveGoal,(4140.4937:7942.932),(-0.6034326:-7.475685)
108,moveGoal,(4143.841:7936.22),(3.347011:-6.711745)
109,moveGoal,(4141.5146:7929.09),(-2.3260908:-7.1301684)
110,moveGoal,(4148.898:7927.7715),(7.383238:-1.3182564)
111,moveGoal,(4147.385:7920.426),(-1.5133921:-7.345723)
112,moveGoal,(4147.791:7912.937),(0.4064741:-7.4889774)
113,moveGoal,(4142.784:7907.353),(-5.006709:-5.584162)
114,moveGoal,(4148.36:7902.337),(5.5755615:-5.016285)
115,moveGoal,(4145.8184:7895.281),(-2.5415604:-7.0562363)
116,moveGoal,(4148.7837:7888.392),(2.9654965:-6.888819)
117,moveGoal,(4141.703:7890.8647),(-7.0807357:2.4724853)
118,moveGoal,(4142.2217:7883.383),(0.5184733:-7.4820576)
119,moveGoal,(4142.1333:7875.8833),(-0.08819678:-7.499481)
120,moveGoal,(4141.342:7868.4253),(-0.79131436:-7.458138)
121,moveGoal,(4140.357:7860.99),(-0.98489606:-7.435051)
122,moveGoal,(4140.0645:7853.496),(-0.29230478:-7.494302)
123,moveGoal,(4146.67:7857.0483),(6.60552:3.5520573)
124,moveGoal,(4147.9443:7849.657),(1.2745923:-7.390901)
125,moveGoal,(4154.43:7845.8906),(6.48566:-3.76646)
126,moveGoal,(4154.354:7838.391),(-0.07593885:-7.499616)
127,moveGoal,(4160.428:7833.9917),(6.0742555:-4.399253)
128,moveGoal,(4156.0635:7827.8926),(-4.364717:-6.099118)
129,moveGoal,(4160.573:7833.8853),(4.5096197:5.992774)
130,moveGoal,(4160.2695:7826.3916),(-0.30390212:-7.4938407)
131,moveGoal,(4166.8286:7830.0293),(6.55888:3.6374571)
132,moveGoal,(4165.8823:7822.5894),(-0.9464654:-7.440041)
133,moveGoal,(4165.76:7815.0903),(-0.12234022:-7.4990025)
134,moveGoal,(4166.365:7807.6147),(0.6053064:-7.475534)
135,moveGoal,(4172.6055:7803.4546),(6.2403774:-4.1602516)
136,moveGoal,(4169.5356:7796.612),(-3.0697873:-6.842983)
137,moveGoal,(4175.106:7801.634),(5.570406:5.0220094)
138,moveGoal,(4181.248:7797.33),(6.14217:-4.303922)
139,moveGoal,(4184.593:7804.043),(3.344788:6.712853)
140,moveGoal,(4185.591:7796.61),(0.9982165:-7.4332743)
141,moveGoal,(4184.981:7789.135),(-0.60997266:-7.475155)
142,moveGoal,(4185.0957:7781.6357),(0.11489969:-7.4991198)
143,moveGoal,(4188.454:7788.342),(3.3585742:6.7059665)
144,moveGoal,(4188.8286:7795.8325),(0.37431443:7.490654)
145,moveGoal,(4193.2495:7789.774),(4.4209027:-6.0585165)
146,moveGoal,(4192.6577:7782.2974),(-0.5918846:-7.4766083)
147,moveGoal,(4195.7163:7775.449),(3.0584922:-6.8480387)
148,moveGoal,(4198.72:7782.3213),(3.0037026:6.8722463)
149,moveGoal,(4201.4473:7775.3345),(2.7270796:-6.9866333)
150,moveGoal,(4208.478:7777.9453),(7.030849:2.6109707)
151,moveGoal,(4208.64:7770.4473),(0.1620602:-7.498249)
152,moveGoal,(4209.1255:7762.963),(0.48513395:-7.4842935)
153,moveGoal,(4214.268:7768.4224),(5.1426435:5.459233)
154,moveGoal,(4215.7583:7761.072),(1.4900467:-7.350494)
155,moveGoal,(4214.44:7753.6885),(-1.31843:-7.3832073)
156,moveGoal,(4210.4297:7747.3506),(-4.0104637:-6.33768)
157,moveGoal,(4214.9766:7741.386),(4.5471034:-5.964382)
158,moveGoal,(4217.209:7748.5464),(2.232494:7.160026)
159,moveGoal,(4217.0825:7741.0474),(-0.12647535:-7.498934)
