step,tag,position,velocity
0,moveGoal,(4122.2227:8383.334),(0.0:0.0)
1,moveGoal,(4114.7227:8383.307),(-7.499951:-0.027248858)
2,moveGoal,(4107.229:8382.996),(-7.493568:-0.3105474)
3,moveGoal,(4100.032:8380.885),(-7.1966133:-2.1115773)
4,moveGoal,(4092.57:8381.637),(-7.4622455:0.7515943)
5,moveGoal,(4087.017:8376.596),(-5.5529017:-5.0413575)
6,moveGoal,(4080.1814:8379.682),(-6.8355975:3.0861962)
7,moveGoal,(4073.104:8382.164),(-7.077286:2.482344)
8,moveGoal,(4065.7292:8380.799),(-7.3746777:-1.3653303)
9,moveGoal,(4058.8079:8377.91),(-6.921454:-2.8885078)
10,moveGoal,(4052.0908:8374.573),(-6.7169924:-3.3364677)
11,moveGoal,(4059.3872:8372.837),(7.296322:-1.7359979)
12,moveGoal,(4053.6362:8368.022),(-5.7510033:-4.814142)
13,moveGoal,(4047.108:8364.33),(-6.528199:-3.692238)
14,moveGoal,(4042.4429:8358.457),(-4.665075:-5.8725696)
15,moveGoal,(4039.085:8351.751),(-3.3579643:-6.7062716)
16,moveGoal,(4032.2236:8348.723),(-6.86143:-3.02833)
17,moveGoal,(4024.9631:8346.843),(-7.2605095:-1.8801601)
18,moveGoal,(4017.4631:8346.865),(-7.4999676:0.022197071)
19,moveGoal,(4010.5583:8343.9375),(-6.9047847:-2.9281306)
20,moveGoal,(4006.9072:8337.386),(-3.651132:-6.5512776)
21,moveGoal,(4000.927:8332.859),(-5.980174:-4.5263143)
22,moveGoal,(3994.2402:8336.256),(-6.686884:3.396408)
23,moveGoal,(3993.9473:8328.762),(-0.2930706:-7.4942718)
24,moveGoal,(3989.673:8322.599),(-4.274243:-6.1628613)
25,moveGoal,(3986.6091:8315.753),(-3.063917:-6.845613)
26,moveGoal,(3983.5667:8308.897),(-3.042372:-6.855215)
27,moveGoal,(3989.1816:8303.925),(5.6149187:-4.972192)
28,moveGoal,(3986.5012:8310.93),(-2.6803453:7.004695)
29,moveGoal,(3987.2144:8303.464),(0.7130274:-7.466029)
30,moveGoal,(3985.543:8296.152),(-1.6714131:-7.3113866)
31,moveGoal,(3981.0613:8290.139),(-4.481613:-6.0137463)
32,moveGoal,(3980.6772:8282.648),(-0.38393596:-7.4901667)
33,moveGoal,(3977.0354:8276.092),(-3.6417267:-6.5565104)
34,moveGoal,(3973.7063:8269.371),(-3.3292134:-6.7205906)
35,moveGoal,(3971.6716:8262.152),(-2.0345538:-7.2187667)
36,moveGoal,(3969.687:8254.92),(-1.9845734:-7.2326674)
37,moveGoal,(3966.2302:8248.264),(-3.456712:-6.6559105)
38,moveGoal,(3965.5305:8240.797),(-0.69982016:-7.467279)
39,moveGoal,(3963.409:8233.604),(-2.1216245:-7.193658)
40,moveGoal,(3961.9023:8226.257),(-1.5066954:-7.3471)
41,moveGoal,(3958.86:8219.401),(-3.0422745:-6.8552585)
42,moveGoal,(3955.1353:8212.892),(-3.724747:-6.509705)
43,moveGoal,(3950.9902:8206.641),(-4.1450377:-6.2504935)
44,moveGoal,(3947.4924:8200.006),(-3.4978926:-6.6343613)
45,moveGoal,(3953.0784:8195.001),(5.586006:-5.0046515)
46,moveGoal,(3948.587:8188.9946),(-4.49136:-6.00647)
47,moveGoal,(3944.957:8182.4316),(-3.6298027:-6.563119)
48,moveGoal,(3940.9958:8176.063),(-3.9611614:-6.3686113)
49,moveGoal,(3938.8582:8168.874),(-2.1376662:-7.188907)
50,moveGoal,(3942.1982:8162.1587),(3.3399796:-6.7152467)
51,moveGoal,(3938.492:8155.6387),(-3.7063885:-6.5201755)
52,moveGoal,(3934.585:8149.237),(-3.906993:-6.4019847)
53,moveGoal,(3932.4407:8142.05),(-2.1442401:-7.1869493)
54,moveGoal,(3930.1226:8134.917),(-2.3181844:-7.132743)
55,moveGoal,(3922.92:8132.8257),(-7.2025967:-2.0910766)
56,moveGoal,(3920.67:8125.671),(-2.2499804:-7.15455)
57,moveGoal,(3919.9016:8118.2104),(-0.7683611:-7.460538)
58,moveGoal,(3918.2126:8110.9033),(-1.6890733:-7.3073273)
59,moveGoal,(3915.7073:8103.834),(-2.50527:-7.0692024)
60,moveGoal,(3911.068:8109.727),(-4.639138:5.893081)
61,moveGoal,(3908.254:8102.775),(-2.814184:-6.952005)
62,moveGoal,(3904.1733:8096.482),(-4.0804477:-6.292849)
63,moveGoal,(3903.0889:8089.0605),(-1.0843755:-7.421195)
64,moveGoal,(3907.2688:8082.8335),(4.179961:-6.227192)
65,moveGoal,(3902.8416:8076.78),(-4.4272575:-6.0538745)
66,moveGoal,(3900.3855:8069.6934),(-2.4561014:-7.0864353)
67,moveGoal,(3897.1548:8062.925),(-3.2307165:-6.7684913)
68,moveGoal,(3893.8167:8056.2085),(-3.3381715:-6.716146)
69,moveGoal,(3891.9138:8048.954),(-1.9027421:-7.2546244)
70,moveGoal,(3890.7087:8041.552),(-1.2051742:-7.4025373)
71,moveGoal,(3897.3716:8038.1084),(6.6628137:-3.4433868)
72,moveGoal,(3903.7952:8034.2373),(6.4236226:-3.871314)
73,moveGoal,(3908.3518:8028.2803),(4.556662:-5.9570827)
74,moveGoal,(3901.4985:8025.2334),(-6.8531504:-3.04702)
75,moveGoal,(3897.0771:8019.1753),(-4.421388:-6.058162)
76,moveGoal,(3892.3381:8013.3623),(-4.7389474:-5.8131213)
77,moveGoal,(3888.95:8006.6714),(-3.3880987:-6.6910977)
78,moveGoal,(3882.2231:8003.355),(-6.7268124:-3.3166249)
79,moveGoal,(3876.8323:8008.5693),(-5.3908644:5.2142677)
80,moveGoal,(3878.8877:8001.3564),(2.0553412:-7.212876)
81,moveGoal,(3875.415:7994.709),(-3.4727688:-6.647547)
82,moveGoal,(3870.9397:7988.6904),(-4.4754305:-6.018349)
83,moveGoal,(3868.8528:7981.487),(-2.087021:-7.2037735)
84,moveGoal,(3866.1746:7974.4814),(-2.6782517:-7.005496)
85,moveGoal,(3864.6968:7967.1284),(-1.4777658:-7.352973)
86,moveGoal,(3859.795:7961.452),(-4.9017687:-5.6765018)
87,moveGoal,(3858.848:7954.012),(-0.94699514:-7.4399734)
88,moveGoal,(3852.4697:7950.0664),(-6.378065:-3.9459207)
89,moveGoal,(3850.6135:7957.333),(-1.8562787:7.2666516)
90,moveGoal,(3852.7563:7950.1455),(2.1429043:-7.1873474)
