step,tag,position,velocity
0,moveGoal,(6833.334:6383.334),(0.0:0.0)
1,moveGoal,(6829.85:6376.6924),(-3.4840848:-6.641623)
2,moveGoal,(6828.45:6369.324),(-1.4000852:-7.368159)
3,moveGoal,(6827.1367:6361.94),(-1.3132421:-7.384132)
4,moveGoal,(6821.319:6357.2065),(-5.8176613:-4.7333727)
5,moveGoal,(6813.925:6355.9497),(-7.393968:-1.2566756)
6,moveGoal,(6815.3296:6363.317),(1.4048849:7.3672447)
7,moveGoal,(6813.653:6356.007),(-1.6768471:-7.3101425)
8,moveGoal,(6806.211:6355.074),(-7.441814:-0.9324194)
9,moveGoal,(6808.576:6347.957),(2.365326:-7.117249)
10,moveGoal,(6811.4966:6341.049),(2.9205084:-6.9080124)
11,moveGoal,(6813.182:6333.7407),(1.6856855:-7.3081093)
12,moveGoal,(6805.7334:6332.865),(-7.4487443:-0.8753348)
13,moveGoal,(6813.206:6333.506),(7.4725823:0.64071184)
14,moveGoal,(6814.6147:6326.139),(1.4087186:-7.366513)
15,moveGoal,(6816.514:6318.884),(1.8992085:-7.2555504)
16,moveGoal,(6822.158:6313.945),(5.6442275:-4.9388967)
17,moveGoal,(6824.836:6306.939),(2.6778245:-7.005659)
18,moveGoal,(6830.4927:6302.0146),(5.656805:-4.9244857)
19,moveGoal,(6836.644:6297.7236),(6.151272:-4.2909036)
20,moveGoal,(6829.155:6297.3223),(-7.489253:-0.40136167)
21,moveGoal,(6830.0537:6289.8765),(0.8991351:-7.4459085)
22,moveGoal,(6824.4517:6284.8896),(-5.602087:-4.9866447)
23,moveGoal,(6825.3853:6277.4478),(0.93361884:-7.4416637)
24,moveGoal,(6828.326:6270.5483),(2.941027:-6.8993015)
25,moveGoal,(6820.9673:6271.9976),(-7.358678:1.4490892)
26,moveGoal,(6821.5757:6264.5225),(0.608362:-7.4752855)
27,moveGoal,(6816.7393:6258.79),(-4.836299:-5.7323833)
28,moveGoal,(6816.085:6251.319),(-0.65420055:-7.471414)
29,moveGoal,(6814.781:6243.933),(-1.3040676:-7.3857574)
30,moveGoal,(6813.158:6236.611),(-1.6227214:-7.322348)
31,moveGoal,(6807.055:6232.2515),(-6.103001:-4.359287)
32,moveGoal,(6801.81:6226.8906),(-5.2451854:-5.3607864)
33,moveGoal,(6798.1143:6220.3643),(-3.6957462:-6.526213)
34,moveGoal,(6791.1523:6217.574),(-6.961796:-2.7898746)
35,moveGoal,(6787.6953:6210.9185),(-3.4571319:-6.6556926)
36,moveGoal,(6782.01:6206.0273),(-5.6857443:-4.891044)
37,moveGoal,(6777.135:6200.3276),(-4.8749137:-5.699581)
38,moveGoal,(6774.7173:6193.228),(-2.4173248:-7.0997567)
39,moveGoal,(6773.4385:6185.838),(-1.2790376:-7.390133)
40,moveGoal,(6766.375:6183.316),(-7.063243:-2.5220237)
41,moveGoal,(6773.488:6180.937),(7.112737:-2.37886)
42,moveGoal,(6766.649:6177.8584),(-6.839079:-3.078474)
43,moveGoal,(6760.648:6173.3594),(-6.000761:-4.4989853)
44,moveGoal,(6754.888:6168.5557),(-5.759691:-4.803745)
45,moveGoal,(6749.5977:6163.2397),(-5.2906284:-5.315943)
46,moveGoal,(6745.028:6157.293),(-4.569835:-5.9469833)
47,moveGoal,(6740.3022:6151.469),(-4.725677:-5.823914)
48,moveGoal,(6735.4604:6145.7417),(-4.84192:-5.7276363)
49,moveGoal,(6728.6206:6142.665),(-6.839966:-3.0765047)
50,moveGoal,(6725.955:6135.655),(-2.6653636:-7.0104094)
51,moveGoal,(6722.9507:6128.7827),(-3.004614:-6.8718486)
52,moveGoal,(6715.9756:6126.027),(-6.97531:-2.7559128)
53,moveGoal,(6711.252:6120.201),(-4.723775:-5.825457)
54,moveGoal,(6706.796:6114.1685),(-4.4560375:-6.032722)
55,moveGoal,(6702.1216:6108.303),(-4.674139:-5.8653584)
56,moveGoal,(6696.5234:6103.3125),(-5.5983295:-4.9908624)
57,moveGoal,(6691.737:6097.5386),(-4.7866335:-5.773919)
58,moveGoal,(6686.8955:6091.81),(-4.8410807:-5.7283454)
59,moveGoal,(6682.174:6085.983),(-4.721704:-5.8271356)
60,moveGoal,(6677.2046:6080.365),(-4.9690514:-5.6176977)
61,moveGoal,(6672.319:6074.675),(-4.8856397:-5.690389)
62,moveGoal,(6666.1533:6070.405),(-6.165744:-4.270082)
63,moveGoal,(6661.522:6064.5054),(-4.631304:-5.8992395)
64,moveGoal,(6656.0576:6059.368),(-5.464218:-5.137346)
65,moveGoal,(6651.3457:6053.533),(-4.712121:-5.834888)
66,moveGoal,(6646.6943:6047.65),(-4.651313:-5.8834763)
67,moveGoal,(6642.0522:6041.7593),(-4.642155:-5.8907046)
68,moveGoal,(6637.2866:6035.9683),(-4.7657437:-5.7911735)
69,moveGoal,(6631.044:6031.8115),(-6.2428546:-4.1565332)
70,moveGoal,(6623.5537:6032.1914),(-7.4903774:0.3798031)
71,moveGoal,(6618.77:6026.415),(-4.7835083:-5.776509)
72,moveGoal,(6613.0947:6031.318),(-5.6754565:4.9029784)
73,moveGoal,(6609.732:6024.6143),(-3.362802:-6.703847)
74,moveGoal,(6606.3223:6017.934),(-3.409694:-6.680119)
75,moveGoal,(6603.939:6010.8228),(-2.3832927:-7.111253)
76,moveGoal,(6600.9956:6003.9243),(-2.9434938:-6.8982496)
77,moveGoal,(6597.177:5997.469),(-3.818683:-6.45505)
78,moveGoal,(6593.5327:5990.914),(-3.6440506:-6.555219)
79,moveGoal,(6588.1694:5985.6714),(-5.363123:-5.2427964)
80,moveGoal,(6583.096:5980.1475),(-5.073335:-5.523701)
81,moveGoal,(6579.129:5973.7827),(-3.9673612:-6.3647504)
82,moveGoal,(6573.996:5968.314),(-5.132583:-5.468692)
83,moveGoal,(6570.256:5961.8135),(-3.740396:-6.500726)
84,moveGoal,(6565.7397:5955.8257),(-4.5162954:-5.9877434)
85,moveGoal,(6561.539:5949.6123),(-4.2006564:-6.213251)
86,moveGoal,(6557.307:5943.4204),(-4.232047:-6.1919127)
87,moveGoal,(6550.468:5940.3423),(-6.839331:-3.077914)
88,moveGoal,(6546.7915:5933.805),(-3.6760817:-6.5373106)
89,moveGoal,(6540.539:5929.6626),(-6.2521977:-4.142466)
90,moveGoal,(6537.0156:5923.042),(-3.5236497:-6.6207175)
91,moveGoal,(6533.6855:5916.322),(-3.329863:-6.720269)
92,moveGoal,(6529.7485:5909.938),(-3.9368157:-6.383689)
93,moveGoal,(6523.6323:5905.5977),(-6.116341:-4.3405504)
94,moveGoal,(6518.992:5899.7056),(-4.640275:-5.8921857)
95,moveGoal,(6514.296:5893.858),(-4.696485:-5.847481)
96,moveGoal,(6509.3784:5888.1953),(-4.917608:-5.662785)
97,moveGoal,(6504.33:5882.649),(-5.0484815:-5.546426)
98,moveGoal,(6499.271:5877.1123),(-5.059003:-5.536831)
99,moveGoal,(6493.0195:5872.9683),(-6.251275:-4.1438584)
100,moveGoal,(6488.474:5867.0024),(-4.5453243:-5.965738)
101,moveGoal,(6484.469:5860.661),(-4.0048847:-6.341206)
102,moveGoal,(6479.3994:5855.1343),(-5.0698433:-5.526906)
103,moveGoal,(6472.218:5852.9727),(-7.1817756:-2.1615052)
104,moveGoal,(6466.9033:5847.6807),(-5.314465:-5.2921133)
105,moveGoal,(6461.6953:5842.2837),(-5.208093:-5.3968296)
106,moveGoal,(6457.2827:5836.219),(-4.4124737:-6.064658)
107,moveGoal,(6452.8486:5830.1704),(-4.4339037:-6.0490084)
108,moveGoal,(6448.242:5824.2515),(-4.6062393:-5.918831)
109,moveGoal,(6442.7026:5819.196),(-5.5397058:-5.055854)
110,moveGoal,(6444.168:5811.8403),(1.4651784:-7.3554916)
111,moveGoal,(6438.0137:5807.553),(-6.154071:-4.286888)
112,moveGoal,(6433.5654:5801.5146),(-4.448145:-6.038543)
113,moveGoal,(6429.262:5795.372),(-4.303049:-6.142782)
114,moveGoal,(6422.383:5792.3853),(-6.879592:-2.9868407)
115,moveGoal,(6417.0996:5787.062),(-5.2833095:-5.3232174)
116,moveGoal,(6413.2827:5780.606),(-3.8170574:-6.456011)
117,moveGoal,(6408.0566:5775.2266),(-5.226116:-5.3793783)
118,moveGoal,(6404.131:5768.836),(-3.9258819:-6.390419)
119,moveGoal,(6398.617:5763.7515),(-5.5136595:-5.0842466)
120,moveGoal,(6402.381:5757.264),(3.7638996:-6.4871464)
121,moveGoal,(6397.0464:5751.992),(-5.3345594:-5.271857)
122,moveGoal,(6393.3174:5745.485),(-3.7291126:-6.507206)
123,moveGoal,(6387.631:5740.5947),(-5.686389:-4.8902946)
124,moveGoal,(6382.2007:5735.4214),(-5.430076:-5.17342)
125,moveGoal,(6378.522:5728.8853),(-3.6786013:-6.535893)
126,moveGoal,(6372.033:5725.124),(-6.488696:-3.7612264)
127,moveGoal,(6367.013:5719.552),(-5.019779:-5.572416)
128,moveGoal,(6363.464:5712.945),(-3.5495412:-6.6068716)
129,moveGoal,(6357.9453:5707.8657),(-5.5183835:-5.079119)
130,moveGoal,(6351.8975:5703.43),(-6.047963:-4.435329)
131,moveGoal,(6347.146:5697.6274),(-4.7515974:-5.8027864)
132,moveGoal,(6342.3857:5691.8315),(-4.760232:-5.7957044)
133,moveGoal,(6337.599:5686.0576),(-4.78666:-5.773897)
134,moveGoal,(6333.017:5680.12),(-4.581945:-5.9376583)
135,moveGoal,(6326.5146:5676.383),(-6.502487:-3.737333)
136,moveGoal,(6321.2036:5671.0874),(-5.311179:-5.295411)
137,moveGoal,(6317.265:5664.7046),(-3.938305:-6.38277)
138,moveGoal,(6313.202:5658.4004),(-4.06316:-6.304025)
139,moveGoal,(6308.5933:5664.317),(-4.608955:5.916716)
140,moveGoal,(6302.4966:5659.9487),(-6.096628:-4.3681955)
141,moveGoal,(6298.705:5653.4775),(-3.791358:-6.471136)
142,moveGoal,(6293.019:5648.587),(-5.686253:-4.890452)
143,moveGoal,(6286.936:5644.1997),(-6.0830564:-4.3870754)
144,moveGoal,(6281.42:5639.118),(-5.5160103:-5.081696)
145,moveGoal,(6276.4634:5633.4897),(-4.956696:-5.628603)
146,moveGoal,(6271.555:5627.819),(-4.9081764:-5.6709614)
147,moveGoal,(6266.67:5622.128),(-4.885181:-5.690783)
148,moveGoal,(6262.7725:5615.72),(-3.8973744:-6.407845)
149,moveGoal,(6257.279:5610.6143),(-5.4934206:-5.1061068)
150,moveGoal,(6252.084:5605.2046),(-5.194968:-5.409465)
151,moveGoal,(6247.027:5599.666),(-5.05702:-5.5386415)
152,moveGoal,(6242.037:5594.067),(-4.9898124:-5.599266)
153,moveGoal,(6237.1143:5588.4087),(-4.9229693:-5.658125)
154,moveGoal,(6232.19:5582.752),(-4.9244514:-5.656835)
155,moveGoal,(6227.25:5577.109),(-4.9401326:-5.643146)
156,moveGoal,(6221.931:5571.8213),(-5.318798:-5.287759)
157,moveGoal,(6217.0796:5566.1016),(-4.8513327:-5.719665)
158,moveGoal,(6217.9087:5558.6475),(0.8290829:-7.454034)
159,moveGoal,(6211.7295:5554.397),(-6.1792088:-4.2505746)
160,moveGoal,(6214.4956:5547.426),(2.7658904:-6.9713593)
161,moveGoal,(6209.1665:5542.1484),(-5.3292937:-5.2771807)
162,moveGoal,(6203.9263:5536.7827),(-5.2402444:-5.3656163)
163,moveGoal,(6198.8022:5531.306),(-5.123978:-5.4767556)
164,moveGoal,(6193.732:5525.78),(-5.0703597:-5.5264325)
165,moveGoal,(6189.74:5519.43),(-3.9917023:-6.349513)
166,moveGoal,(6192.7188:5512.547),(2.9787164:-6.8831134)
167,moveGoal,(6186.778:5507.9688),(-5.940761:-4.577921)
168,moveGoal,(6182.4053:5501.8755),(-4.3725653:-6.0934944)
169,moveGoal,(6176.637:5497.0815),(-5.7679586:-4.793814)
170,moveGoal,(6170.549:5492.7017),(-6.0882545:-4.3798585)
171,moveGoal,(6164.9854:5497.7314),(-5.563434:5.029732)
172,moveGoal,(6164.3237:5490.2607),(-0.6617085:-7.4707527)
173,moveGoal,(6169.9316:5485.281),(5.607945:-4.9800563)
174,moveGoal,(6163.634:5481.2085),(-6.2980056:-4.072484)
175,moveGoal,(6157.9873:5476.2725),(-5.646596:-4.936188)
176,moveGoal,(6152.711:5470.9424),(-5.2764497:-5.3300176)
177,moveGoal,(6148.601:5464.669),(-4.109888:-6.273661)
178,moveGoal,(6150.636:5457.45),(2.0349638:-7.2186513)
179,moveGoal,(6143.4116:5455.437),(-7.224797:-2.013036)
180,moveGoal,(6138.856:5449.479),(-4.5555506:-5.9579325)
