step,tag,position,velocity
0,moveGoal,(6833.334:6400.0005),(0.0:0.0)
1,moveGoal,(6840.2656:6397.136),(6.9315057:-2.8643034)
2,moveGoal,(6846.604:6393.127),(6.3384533:-4.009241)
3,moveGoal,(6852.5396:6388.542),(5.935447:-4.584808)
4,moveGoal,(6856.4194:6382.1235),(3.8800354:-6.4183583)
5,moveGoal,(6858.2134:6374.8413),(1.7939548:-7.2822886)
6,moveGoal,(6863.3174:6369.346),(5.1041455:-5.4952435)
7,moveGoal,(6866.2393:6362.439),(2.921945:-6.907405)
8,moveGoal,(6872.1816:6357.8633),(5.9423766:-4.575824)
9,moveGoal,(6876.3843:6351.6514),(4.2025414:-6.211976)
10,moveGoal,(6883.3765:6348.9385),(6.9922357:-2.712682)
11,moveGoal,(6890.7783:6347.7305),(7.4020534:-1.2081436)
12,moveGoal,(6897.9834:6345.6484),(7.2051816:-2.082153)
13,moveGoal,(6904.82:6342.564),(6.836433:-3.084345)
14,moveGoal,(6912.15:6340.977),(7.3301463:-1.5871218)
15,moveGoal,(6914.296:6333.7905),(2.1459703:-7.186433)
16,moveGoal,(6920.121:6329.0664),(5.8253555:-4.723901)
17,moveGoal,(6922.0737:6321.825),(1.9526035:-7.241363)
18,moveGoal,(6928.812:6318.5317),(6.7381067:-3.293618)
19,moveGoal,(6936.0337:6316.508),(7.221762:-2.0238953)
20,moveGoal,(6939.842:6310.0464),(3.808178:-6.461252)
21,moveGoal,(6947.113:6308.208),(7.271206:-1.838361)
22,moveGoal,(6947.5674:6300.7217),(0.45479506:-7.4861984)
23,moveGoal,(6953.954:6296.79),(6.3867683:-3.931818)
24,moveGoal,(6960.5225:6293.1694),(6.568151:-3.6206906)
25,moveGoal,(6957.681:6286.2285),(-2.8411615:-6.9410233)
26,moveGoal,(6958.7803:6278.8096),(1.099344:-7.4189925)
27,moveGoal,(6957.084:6271.504),(-1.6962451:-7.305666)
28,moveGoal,(6952.2812:6265.743),(-4.8026147:-5.760633)
29,moveGoal,(6952.168:6258.244),(-0.11337443:-7.499143)
30,moveGoal,(6949.5723:6251.2075),(-2.595828:-7.0364537)
