step,tag,position,velocity
59,moveGoal,(6687.6953:6345.2676),(-4.4609175:-6.0291147)
60,moveGoal,(6683.124:6339.322),(-4.571318:-5.945843)
61,moveGoal,(6678.0107:6333.835),(-5.113396:-5.486637)
62,moveGoal,(6673.2197:6328.065),(-4.7912283:-5.7701073)
63,moveGoal,(6667.319:6323.436),(-5.9009833:-4.6290817)
64,moveGoal,(6662.253:6317.9053),(-5.06583:-5.530585)
65,moveGoal,(6656.828:6312.726),(-5.424619:-5.1791415)
66,moveGoal,(6652.2188:6306.8096),(-4.6094575:-5.9163256)
67,moveGoal,(6646.86:6301.5625),(-5.3587637:-5.247252)
68,moveGoal,(6642.186:6295.697),(-4.673958:-5.865502)
69,moveGoal,(6636.6265:6290.6626),(-5.559625:-5.0339417)
70,moveGoal,(6631.9287:6284.8164),(-4.6979604:-5.8462963)
71,moveGoal,(6626.112:6280.082),(-5.816968:-4.7342253)
72,moveGoal,(6620.3604:6275.268),(-5.7512536:-4.813843)
73,moveGoal,(6614.903:6270.1235),(-5.4574366:-5.1445494)
74,moveGoal,(6609.5083:6264.913),(-5.3944907:-5.2105155)
75,moveGoal,(6604.5835:6259.257),(-4.9250455:-5.6563177)
76,moveGoal,(6598.9146:6254.346),(-5.6688595:-4.9106045)
77,moveGoal,(6593.372:6249.293),(-5.542294:-5.0530167)
78,moveGoal,(6588.728:6243.404),(-4.6440325:-5.8892245)
79,moveGoal,(6583.0884:6238.46),(-5.639752:-4.944007)
80,moveGoal,(6577.705:6233.2383),(-5.3834696:-5.221901)
81,moveGoal,(6573.082:6227.3325),(-4.6228404:-5.9058743)
82,moveGoal,(6568.0576:6221.7646),(-5.024634:-5.568039)
83,moveGoal,(6562.3096:6216.947),(-5.7478094:-4.8179545)
84,moveGoal,(6556.9326:6211.7183),(-5.3768387:-5.228729)
85,moveGoal,(6552.258:6205.8535),(-4.6748843:-5.864764)
86,moveGoal,(6547.256:6200.265),(-5.001841:-5.5885234)
87,moveGoal,(6541.686:6195.242),(-5.5697193:-5.0227714)
88,moveGoal,(6537.0767:6189.3257),(-4.609316:-5.9164352)
89,moveGoal,(6531.692:6184.1055),(-5.384942:-5.2203836)
90,moveGoal,(6526.726:6178.485),(-4.9659615:-5.620429)
91,moveGoal,(6521.3516:6173.254),(-5.3746796:-5.230948)
92,moveGoal,(6516.365:6167.6514),(-4.98615:-5.6025276)
93,moveGoal,(6515.353:6160.22),(-1.0123608:-7.4313607)
94,moveGoal,(6509.085:6156.102),(-6.2682886:-4.1180778)
95,moveGoal,(6503.8857:6150.697),(-5.1993203:-5.405282)
96,moveGoal,(6497.9946:6146.0557),(-5.891342:-4.641346)
97,moveGoal,(6497.563:6138.568),(-0.43146512:-7.4875793)
98,moveGoal,(6491.0503:6134.848),(-6.5126357:-3.7196214)
99,moveGoal,(6484.461:6138.4307),(-6.589159:3.5823157)
100,moveGoal,(6479.252:6133.0347),(-5.208871:-5.3960786)
101,moveGoal,(6473.771:6127.9155),(-5.4811096:-5.1193204)
102,moveGoal,(6468.403:6122.6777),(-5.367974:-5.237829)
103,moveGoal,(6463.9814:6116.6196),(-4.4213457:-6.0581927)
104,moveGoal,(6458.293:6111.732),(-5.6886992:-4.8876066)
105,moveGoal,(6453.3516:6106.09),(-4.941205:-5.642206)
106,moveGoal,(6447.727:6101.129),(-5.624722:-4.961099)
107,moveGoal,(6442.7544:6095.514),(-4.9724903:-5.614654)
108,moveGoal,(6438.2974:6089.4824),(-4.457139:-6.0319076)
109,moveGoal,(6433.419:6083.7856),(-4.878176:-5.6967883)
110,moveGoal,(6428.2793:6078.3237),(-5.139706:-5.4619975)
111,moveGoal,(6423.05:6072.9478),(-5.229603:-5.375989)
112,moveGoal,(6417.0015:6068.5127),(-6.048208:-4.4349947)
113,moveGoal,(6411.2056:6063.753),(-5.7959332:-4.759954)
114,moveGoal,(6406.469:6057.9375),(-4.7363815:-5.815212)
115,moveGoal,(6400.9272:6052.8843),(-5.5419483:-5.053396)
116,moveGoal,(6396.0024:6047.228),(-4.924919:-5.6564274)
117,moveGoal,(6391.2217:6041.449),(-4.780853:-5.778706)
118,moveGoal,(6385.481:6036.6226),(-5.7406783:-4.8264494)
119,moveGoal,(6380.779:6030.7793),(-4.7020054:-5.8430424)
120,moveGoal,(6375.777:6025.191),(-5.0020285:-5.5883546)
121,moveGoal,(6370.7026:6019.668),(-5.0742493:-5.522861)
122,moveGoal,(6364.9077:6014.9067),(-5.7949276:-4.761178)
123,moveGoal,(6359.3545:6009.8657),(-5.5533714:-5.0408397)
124,moveGoal,(6353.871:6004.749),(-5.483359:-5.116911)
125,moveGoal,(6348.4326:5999.5845),(-5.438693:-5.1643605)
126,moveGoal,(6343.1895:5994.2217),(-5.243207:-5.362721)
127,moveGoal,(6338.6655:5988.2397),(-4.5239253:-5.9819813)
128,moveGoal,(6333.0986:5983.214),(-5.567102:-5.0256724)
129,moveGoal,(6328.157:5977.572),(-4.9413323:-5.6420956)
130,moveGoal,(6323.091:5972.042),(-5.0665917:-5.5298867)
131,moveGoal,(6318.6924:5965.9673),(-4.398412:-6.074864)
132,moveGoal,(6313.7607:5960.3164),(-4.93155:-5.6506476)
133,moveGoal,(6308.0625:5955.44),(-5.698088:-4.876659)
134,moveGoal,(6303.259:5949.68),(-4.8038783:-5.759579)
135,moveGoal,(6298.227:5944.118),(-5.031574:-5.5617685)
136,moveGoal,(6292.8013:5938.9404),(-5.425782:-5.1779237)
137,moveGoal,(6291.8013:5931.5073),(-1.0000697:-7.4330254)
138,moveGoal,(6286.334:5926.373),(-5.4670796:-5.134301)
139,moveGoal,(6279.91:5922.5024),(-6.4240074:-3.8706758)
140,moveGoal,(6273.9116:5918.001),(-5.998774:-4.501635)
141,moveGoal,(6268.091:5913.2715),(-5.820908:-4.729379)
142,moveGoal,(6262.3574:5908.436),(-5.7331777:-4.8353567)
143,moveGoal,(6256.838:5903.358),(-5.519306:-5.078116)
144,moveGoal,(6251.3213:5898.277),(-5.5165186:-5.081144)
145,moveGoal,(6244.343:5895.529),(-6.978477:-2.7478826)
146,moveGoal,(6239.565:5889.7476),(-4.777812:-5.781221)
147,moveGoal,(6234.6816:5884.055),(-4.8830676:-5.6925964)
148,moveGoal,(6229.979:5878.213),(-4.7027345:-5.842456)
149,moveGoal,(6224.7847:5872.8027),(-5.194203:-5.410199)
150,moveGoal,(6219.6235:5867.361),(-5.1612334:-5.441661)
151,moveGoal,(6214.8506:5861.5757),(-4.772955:-5.785231)
152,moveGoal,(6210.227:5855.6704),(-4.623309:-5.905507)
153,moveGoal,(6205.454:5849.8853),(-4.7729964:-5.7851973)
154,moveGoal,(6200.538:5844.221),(-4.9160466:-5.6641407)
155,moveGoal,(6195.677:5849.932),(-4.861491:5.7110333)
156,moveGoal,(6190.655:5844.362),(-5.0222106:-5.5702243)
157,moveGoal,(6185.44:5838.9717),(-5.2148485:-5.3903017)
158,moveGoal,(6179.9453:5833.8667),(-5.494563:-5.104878)
159,moveGoal,(6173.046:5836.8076),(-6.899257:2.9411316)
160,moveGoal,(6168.9023:5830.556),(-4.143779:-6.251328)
161,moveGoal,(6164.501:5824.4834),(-4.4011693:-6.072867)
162,moveGoal,(6159.873:5818.5815),(-4.6281295:-5.9017305)
163,moveGoal,(6154.634:5813.215),(-5.2392545:-5.3665833)
164,moveGoal,(6149.003:5808.2603),(-5.630656:-4.954364)
165,moveGoal,(6143.5747:5803.085),(-5.428414:-5.175164)
166,moveGoal,(6138.9614:5797.172),(-4.6133723:-5.913273)
167,moveGoal,(6133.214:5792.354),(-5.7477994:-4.8179665)
168,moveGoal,(6127.9995:5786.9634),(-5.2143354:-5.3907986)
169,moveGoal,(6123.4023:5781.0376),(-4.5973682:-5.925724)
170,moveGoal,(6117.5474:5776.3506),(-5.854965:-4.687152)
171,moveGoal,(6112.0376:5771.262),(-5.509709:-5.088527)
172,moveGoal,(6106.9023:5765.796),(-5.135331:-5.4661117)
173,moveGoal,(6101.7183:5760.376),(-5.183898:-5.420074)
174,moveGoal,(6096.534:5754.956),(-5.183931:-5.4200425)
175,moveGoal,(6091.887:5749.069),(-4.6468263:-5.8870206)
176,moveGoal,(6086.3706:5743.988),(-5.5164123:-5.0812597)
177,moveGoal,(6080.304:5739.5776),(-6.066266:-4.410263)
178,moveGoal,(6075.253:5734.0337),(-5.051131:-5.544013)
179,moveGoal,(6069.7944:5728.89),(-5.458357:-5.143573)
180,moveGoal,(6062.2944:5728.8955),(-7.499998:0.0055907555)
181,moveGoal,(6058.7856:5722.267),(-3.5087411:-6.62863)
182,moveGoal,(6054.258:5716.288),(-4.527948:-5.978937)
183,moveGoal,(6049.6357:5710.3813),(-4.621839:-5.9066577)
184,moveGoal,(6044.96:5704.517),(-4.6757717:-5.8640566)
185,moveGoal,(6039.634:5699.237),(-5.3263264:-5.2801757)
186,moveGoal,(6034.8384:5693.47),(-4.7952433:-5.7667704)
187,moveGoal,(6029.3945:5688.3115),(-5.4440026:-5.1587634)
188,moveGoal,(6024.5635:5682.5747),(-4.831064:-5.7367954)
189,moveGoal,(6019.123:5677.412),(-5.4404793:-5.162479)
190,moveGoal,(6013.461:5672.4937),(-5.6620245:-4.9184837)
191,moveGoal,(6008.768:5666.6436),(-4.693029:-5.850255)
192,moveGoal,(6003.2954:5661.515),(-5.47252:-5.128502)
193,moveGoal,(5997.962:5656.242),(-5.3336205:-5.2728066)
194,moveGoal,(5993.525:5650.1953),(-4.4368124:-6.0468755)
195,moveGoal,(5988.139:5644.9756),(-5.3856444:-5.2196584)
196,moveGoal,(5982.891:5639.6177),(-5.2479186:-5.358111)
197,moveGoal,(5978.0986:5633.8486),(-4.7925663:-5.768996)
198,moveGoal,(5973.394:5628.008),(-4.7047677:-5.840819)
199,moveGoal,(5968.3574:5622.4507),(-5.0365796:-5.5572357)
200,moveGoal,(5968.8774:5614.9688),(0.5197865:-7.4819665)
201,moveGoal,(5962.5273:5610.9785),(-6.3503027:-3.9904456)
202,moveGoal,(5956.5537:5606.4434),(-5.9734864:-4.5351367)
203,moveGoal,(5951.552:5600.855),(-5.0021534:-5.5882435)
204,moveGoal,(5945.78:5596.066),(-5.772014:-4.78893)
205,moveGoal,(5946.5166:5588.602),(0.7369727:-7.4637036)
206,moveGoal,(5940.304:5584.4),(-6.212267:-4.2021103)
207,moveGoal,(5936.208:5578.117),(-4.096148:-6.2826405)
208,moveGoal,(5932.2227:5571.7637),(-3.985242:-6.35357)
209,moveGoal,(5927.8833:5565.6465),(-4.339181:-6.1173124)
210,moveGoal,(5923.7773:5559.37),(-4.106112:-6.276133)
211,moveGoal,(5918.853:5553.7134),(-4.924544:-5.656754)
212,moveGoal,(5914.573:5547.5547),(-4.2799106:-6.158926)
213,moveGoal,(5909.385:5542.1387),(-5.1882505:-5.415908)
214,moveGoal,(5910.698:5534.7544),(1.3132367:-7.3841324)
215,moveGoal,(5904.7217:5530.223),(-5.976487:-4.531181)
216,moveGoal,(5899.053:5525.3125),(-5.668697:-4.9107924)
217,moveGoal,(5893.5137:5520.2563),(-5.5394726:-5.05611)
218,moveGoal,(5888.0186:5515.152),(-5.4948997:-5.1045156)
219,moveGoal,(5883.603:5509.0894),(-4.415544:-6.062423)
220,moveGoal,(5877.826:5504.306),(-5.7767305:-4.783241)
221,moveGoal,(5872.0703:5499.4976),(-5.7556357:-4.8086033)
222,moveGoal,(5866.3794:5494.6123),(-5.6907897:-4.8851733)
223,moveGoal,(5860.767:5489.637),(-5.6123652:-4.9750733)
224,moveGoal,(5856.5103:5483.4624),(-4.2567143:-6.1749806)
225,moveGoal,(5851.1084:5478.2593),(-5.401852:-5.2028832)
226,moveGoal,(5845.6167:5473.1514),(-5.491886:-5.1077585)
227,moveGoal,(5841.409:5466.9424),(-4.207302:-6.208753)
228,moveGoal,(5836.969:5460.898),(-4.440103:-6.04446)
229,moveGoal,(5831.247:5456.0493),(-5.722154:-4.848397)
230,moveGoal,(5825.6:5451.114),(-5.647105:-4.935605)
231,moveGoal,(5831.016:5445.926),(5.416087:-5.188063)
232,moveGoal,(5826.8423:5439.6943),(-4.1736584:-6.2314186)
233,moveGoal,(5821.8423:5434.104),(-4.999927:-5.5902357)
234,moveGoal,(5818.2144:5427.54),(-3.6278694:-6.564188)
235,moveGoal,(5813.8096:5421.4697),(-4.4048815:-6.0701747)
236,moveGoal,(5807.963:5416.7725),(-5.84671:-4.6974444)
237,moveGoal,(5802.1997:5411.9727),(-5.763071:-4.7996893)
238,moveGoal,(5796.6636:5406.913),(-5.536247:-5.059642)
239,moveGoal,(5792.9355:5400.4053),(-3.727826:-6.5079427)
240,moveGoal,(5788.5605:5394.3135),(-4.3751135:-6.0916653)
241,moveGoal,(5782.254:5390.254),(-6.3064632:-4.059375)
242,moveGoal,(5776.367:5385.607),(-5.8867464:-4.6471734)
243,moveGoal,(5770.9:5380.4727),(-5.467185:-5.134188)
244,moveGoal,(5765.4077:5375.3647),(-5.491952:-5.107687)
245,moveGoal,(5761.533:5368.943),(-3.874365:-6.4217834)
246,moveGoal,(5768.2544:5365.6147),(6.7211633:-3.3280575)
247,moveGoal,(5760.772:5365.1025),(-7.4825063:-0.51196325)
248,moveGoal,(5755.5796:5359.6904),(-5.1923666:-5.411962)
249,moveGoal,(5752.4336:5352.8823),(-3.1460161:-6.808273)
250,moveGoal,(5746.1865:5348.7324),(-6.247257:-4.1499133)
251,moveGoal,(5740.259:5344.1377),(-5.927958:-4.5944867)
252,moveGoal,(5736.89:5337.4365),(-3.368508:-6.700982)
253,moveGoal,(5732.841:5331.1235),(-4.0495524:-6.312775)
254,moveGoal,(5726.2954:5327.4624),(-6.545596:-3.6613078)
255,moveGoal,(5720.1436:5323.173),(-6.1520653:-4.289767)
256,moveGoal,(5716.6445:5316.539),(-3.4989612:-6.6337976)
257,moveGoal,(5710.4297:5312.341),(-6.214884:-4.1982403)
258,moveGoal,(5704.5073:5307.7393),(-5.922285:-4.6017976)
259,moveGoal,(5700.7627:5301.2407),(-3.7444284:-6.4984045)
260,moveGoal,(5694.828:5296.655),(-5.934515:-4.5860157)
261,moveGoal,(5689.0063:5291.9263),(-5.821694:-4.7284126)
262,moveGoal,(5683.588:5286.7407),(-5.4186096:-5.185429)
263,moveGoal,(5678.0435:5281.6904),(-5.5446215:-5.050463)
264,moveGoal,(5674.71:5274.9717),(-3.3334093:-6.7185106)
265,moveGoal,(5668.6196:5270.5947),(-6.0903735:-4.376911)
266,moveGoal,(5662.9883:5265.641),(-5.6312695:-4.9536667)
267,moveGoal,(5659.3726:5259.0703),(-3.6157062:-6.5708957)
268,moveGoal,(5653.281:5254.6953),(-6.0918036:-4.3749213)
269,moveGoal,(5647.653:5249.7383),(-5.6281676:-4.95719)
270,moveGoal,(5642.5103:5244.2793),(-5.142778:-5.459106)
271,moveGoal,(5637.1934:5238.9893),(-5.3167415:-5.289827)
272,moveGoal,(5631.7847:5233.7935),(-5.408889:-5.195567)
273,moveGoal,(5628.137:5227.24),(-3.6476345:-6.553226)
274,moveGoal,(5622.117:5222.767),(-6.0201473:-4.4730115)
275,moveGoal,(5618.128:5216.416),(-3.9893837:-6.3509703)
276,moveGoal,(5611.9717:5212.1323),(-6.156274:-4.2837253)
277,moveGoal,(5608.0674:5205.729),(-3.9044993:-6.403506)
278,moveGoal,(5601.9385:5201.406),(-6.1287365:-4.3230305)
279,moveGoal,(5597.9087:5195.08),(-4.0297:-6.3254666)
280,moveGoal,(5593.4463:5189.052),(-4.462279:-6.0281067)
281,moveGoal,(5600.3213:5186.0547),(6.8751707:-2.9970026)
282,moveGoal,(5594.3276:5181.546),(-5.993423:-4.508756)
283,moveGoal,(5588.358:5177.006),(-5.969878:-4.539884)
284,moveGoal,(5582.5093:5172.3105),(-5.8484755:-4.6952467)
285,moveGoal,(5576.686:5167.584),(-5.823114:-4.7266636)
286,moveGoal,(5571.112:5162.566),(-5.5740905:-5.01792)
287,moveGoal,(5567.468:5156.0107),(-3.6441226:-6.5551786)
288,moveGoal,(5560.9644:5152.2754),(-6.5035095:-3.735554)
289,moveGoal,(5556.918:5145.9604),(-4.0464:-6.3147964)
290,moveGoal,(5552.1245:5140.1924),(-4.793463:-5.76825)
291,moveGoal,(5547.335:5134.421),(-4.789351:-5.771665)
292,moveGoal,(5541.217:5130.0825),(-6.1179852:-4.338232)
293,moveGoal,(5535.5015:5125.226),(-5.7154603:-4.8562865)
294,moveGoal,(5529.948:5120.185),(-5.553192:-5.041038)
295,moveGoal,(5524.4536:5115.0806),(-5.494698:-5.1047335)
296,moveGoal,(5530.251:5110.3223),(5.797396:-4.7581716)
297,moveGoal,(5523.509:5107.0376),(-6.742381:-3.2848594)
298,moveGoal,(5519.072:5100.9907),(-4.4368687:-6.046834)
299,moveGoal,(5515.449:5094.424),(-3.6227906:-6.5669923)
300,moveGoal,(5509.442:5089.933),(-6.0071:-4.4905176)
301,moveGoal,(5505.682:5083.4434),(-3.7597516:-6.489551)
302,moveGoal,(5499.4014:5079.3447),(-6.2809606:-4.0987244)
303,moveGoal,(5493.44:5074.7935),(-5.961259:-4.551197)
304,moveGoal,(5487.895:5069.743),(-5.5447636:-5.0503073)
305,moveGoal,(5483.9395:5063.371),(-3.9557045:-6.372002)
306,moveGoal,(5477.8374:5059.0103),(-6.1018634:-4.3608794)
307,moveGoal,(5472.044:5054.2476),(-5.793682:-4.7626934)
308,moveGoal,(5466.6655:5049.0205),(-5.378295:-5.2272315)
309,moveGoal,(5461.3594:5043.72),(-5.3063912:-5.300209)
310,moveGoal,(5457.6045:5037.228),(-3.754799:-6.492418)
311,moveGoal,(5451.6655:5032.648),(-5.9391966:-4.5799503)
312,moveGoal,(5446.104:5027.616),(-5.561728:-5.0316186)
313,moveGoal,(5442.477:5021.052),(-3.6270149:-6.5646605)
314,moveGoal,(5438.791:5014.52),(-3.6860192:-6.531712)
315,moveGoal,(5445.5957:5011.3657),(6.8045435:-3.1540751)
316,moveGoal,(5439.4536:5007.062),(-6.142296:-4.303743)
317,moveGoal,(5435.329:5000.7983),(-4.124731:-6.263912)
318,moveGoal,(5430.78:4994.836),(-4.549544:-5.962521)
319,moveGoal,(5424.313:4991.0376),(-6.4669886:-3.798428)
320,moveGoal,(5431.123:4987.8955),(6.8101773:-3.1418922)
321,moveGoal,(5424.8887:4983.7266),(-6.234523:-4.16902)
322,moveGoal,(5418.8467:4979.283),(-6.042191:-4.4431896)
323,moveGoal,(5414.131:4973.451),(-4.7157354:-5.831967)
324,moveGoal,(5408.223:4968.8306),(-5.9076557:-4.620563)
325,moveGoal,(5402.473:4964.0156),(-5.7501326:-4.8151817)
326,moveGoal,(5396.837:4959.0674),(-5.6360188:-4.9482617)
327,moveGoal,(5392.3564:4953.0527),(-4.4804764:-6.0145936)
328,moveGoal,(5386.579:4948.27),(-5.7771626:-4.782718)
329,moveGoal,(5380.9844:4943.2754),(-5.5948353:-4.9947796)
330,moveGoal,(5375.4453:4938.2188),(-5.539061:-5.056561)
331,moveGoal,(5370.01:4933.0513),(-5.435577:-5.16764)
332,moveGoal,(5364.6133:4927.843),(-5.3962674:-5.208675)
333,moveGoal,(5360.4863:4921.5806),(-4.1269865:-6.2624264)
334,moveGoal,(5355.7446:4915.7695),(-4.741655:-5.8109136)
335,moveGoal,(5361.363:4910.801),(5.6180134:-4.968695)
336,moveGoal,(5355.5615:4906.047),(-5.8010416:-4.753727)
337,moveGoal,(5349.5757:4901.528),(-5.985828:-4.5188346)
338,moveGoal,(5344.4194:4896.0815),(-5.1562715:-5.4463625)
339,moveGoal,(5338.537:4891.4287),(-5.882245:-4.6528707)
340,moveGoal,(5332.738:4886.673),(-5.799205:-4.7559676)
341,moveGoal,(5327.8994:4880.9424),(-4.8383117:-5.7306843)
342,moveGoal,(5322.1836:4876.0864),(-5.7155976:-4.856125)
343,moveGoal,(5316.589:4871.0913),(-5.5946684:-4.994967)
344,moveGoal,(5311.0923:4865.9883),(-5.4964633:-5.102832)
345,moveGoal,(5305.627:4860.852),(-5.465412:-5.136076)
346,moveGoal,(5298.344:4862.644),(-7.282818:1.7918043)
347,moveGoal,(5293.741:4856.7227),(-4.603093:-5.921278)
348,moveGoal,(5289.597:4850.4717),(-4.1441956:-6.2510514)
349,moveGoal,(5285.022:4844.529),(-4.57529:-5.942787)
350,moveGoal,(5279.314:4839.664),(-5.708199:-4.8648195)
351,moveGoal,(5273.731:4834.656),(-5.582855:-5.0081663)
352,moveGoal,(5269.1694:4828.702),(-4.5614715:-5.9534006)
353,moveGoal,(5263.766:4823.5005),(-5.4030776:-5.2016106)
354,moveGoal,(5258.313:4818.351),(-5.4530354:-5.149214)
355,moveGoal,(5252.9487:4813.1094),(-5.364151:-5.2417445)
356,moveGoal,(5245.489:4813.8813),(-7.4601803:0.77182084)
357,moveGoal,(5241.757:4807.376),(-3.7320719:-6.5055084)
358,moveGoal,(5237.4814:4801.214),(-4.275368:-6.1620803)
359,moveGoal,(5231.9585:4796.1396),(-5.5228453:-5.074266)
360,moveGoal,(5226.5513:4790.9424),(-5.407337:-5.1971827)
361,moveGoal,(5222.044:4784.9478),(-4.507248:-5.994557)
362,moveGoal,(5216.432:4779.972),(-5.61192:-4.9755764)
363,moveGoal,(5211.8086:4774.067),(-4.623613:-5.9052696)
364,moveGoal,(5206.126:4769.172),(-5.6825275:-4.8947806)
365,moveGoal,(5200.6587:4764.0376),(-5.467142:-5.134234)
366,moveGoal,(5195.2886:4758.802),(-5.370016:-5.2357354)
367,moveGoal,(5190.734:4752.8433),(-4.5547915:-5.9585133)
368,moveGoal,(5185.924:4747.089),(-4.8098755:-5.7545724)
369,moveGoal,(5180.2607:4742.172),(-5.6632295:-4.9170966)
370,moveGoal,(5174.725:4737.1113),(-5.5355463:-5.060408)
371,moveGoal,(5170.068:4731.233),(-4.6574287:-5.8786354)
372,moveGoal,(5164.4736:4726.238),(-5.594316:-4.995361)
373,moveGoal,(5158.9863:4721.125),(-5.4873:-5.1126847)
374,moveGoal,(5153.6387:4715.8667),(-5.3478985:-5.258325)
375,moveGoal,(5148.344:4710.5547),(-5.294393:-5.312194)
376,moveGoal,(5141.436:4707.6343),(-6.9080296:-2.9204676)
377,moveGoal,(5137.5903:4701.1953),(-3.8457303:-6.4389715)
378,moveGoal,(5133.143:4695.1562),(-4.447396:-6.0390954)
379,moveGoal,(5127.7686:4689.9253),(-5.374468:-5.231166)
380,moveGoal,(5123.1143:4684.044),(-4.654251:-5.8811517)
381,moveGoal,(5117.612:4678.9473),(-5.5022283:-5.0966153)
382,moveGoal,(5110.3467:4677.0854),(-7.2651806:-1.8620293)
383,moveGoal,(5105.6626:4671.228),(-4.683889:-5.8575754)
384,moveGoal,(5100.6914:4665.6123),(-4.971253:-5.6157494)
385,moveGoal,(5095.615:4660.0913),(-5.0762887:-5.5209866)
386,moveGoal,(5090.462:4654.642),(-5.153154:-5.449312)
387,moveGoal,(5085.311:4649.191),(-5.150982:-5.451366)
388,moveGoal,(5080.16:4643.7397),(-5.1509423:-5.451403)
389,moveGoal,(5075.003:4638.294),(-5.1571126:-5.445566)
390,moveGoal,(5069.7964:4632.8955),(-5.206641:-5.3982306)
391,moveGoal,(5065.174:4626.9893),(-4.6223917:-5.9062257)
392,moveGoal,(5060.2812:4621.3047),(-4.8926463:-5.6843657)
393,moveGoal,(5054.806:4616.1787),(-5.474863:-5.1260004)
394,moveGoal,(5049.9785:4610.439),(-4.8277864:-5.739554)
395,moveGoal,(5044.512:4605.3037),(-5.4660974:-5.1353464)
396,moveGoal,(5039.1235:4600.087),(-5.3885775:-5.2166305)
397,moveGoal,(5033.8125:4594.791),(-5.3107986:-5.2957926)
398,moveGoal,(5028.566:4589.4316),(-5.246438:-5.359561)
