step,tag,position,velocity
0,moveGoal,(4122.2227:8500.001),(0.0:0.0)
1,moveGoal,(4123.0063:8492.542),(0.7835163:-7.4589615)
2,moveGoal,(4126.6855:8486.007),(3.6793547:-6.5354686)
3,moveGoal,(4128.828:8478.819),(2.1426415:-7.187426)
4,moveGoal,(4129.801:8471.383),(0.97256005:-7.4366746)
5,moveGoal,(4130.965:8463.974),(1.1642649:-7.4090815)
6,moveGoal,(4123.6787:8462.195),(-7.2861414:-1.7782428)
7,moveGoal,(4116.2026:8462.792),(-7.4762154:0.59682655)
8,moveGoal,(4123.3906:8464.933),(7.1880646:2.140499)
9,moveGoal,(4121.7134:8457.623),(-1.6773914:-7.3100176)
10,moveGoal,(4121.8735:8465.121),(0.15993103:7.4982944)
11,moveGoal,(4129.3135:8464.175),(7.4401007:-0.94599444)
12,moveGoal,(4134.8765:8459.145),(5.563075:-5.030129)
13,moveGoal,(4128.5244:8463.132),(-6.3522367:3.9873662)
14,moveGoal,(4125.446:8469.971),(-3.0784543:6.8390875)
15,moveGoal,(4132.433:8472.696),(6.9872437:2.7255144)
16,moveGoal,(4128.8765:8466.093),(-3.5565565:-6.6030984)
17,moveGoal,(4131.105:8458.932),(2.228399:-7.1613016)
18,moveGoal,(4123.63:8458.318),(-7.4748974:-0.6131179)
19,moveGoal,(4117.9175:8463.179),(-5.712265:4.8600445)
20,moveGoal,(4111.0215:8466.127),(-6.896045:2.948654)
21,moveGoal,(4112.835:8458.85),(1.8136114:-7.277418)
22,moveGoal,(4109.923:8451.938),(-2.912304:-6.911475)
23,moveGoal,(4117.35:8452.98),(7.427281:1.0418757)
24,moveGoal,(4111.7017:8457.915),(-5.648227:4.9343224)
25,moveGoal,(4111.711:8450.415),(0.009291115:-7.4999948)
26,moveGoal,(4111.39:8442.922),(-0.32085705:-7.493134)
27,moveGoal,(4109.8994:8435.571),(-1.4905852:-7.350385)
28,moveGoal,(4109.731:8428.073),(-0.16838849:-7.4981093)
29,moveGoal,(4106.7017:8421.212),(-3.029368:-6.860972)
30,moveGoal,(4104.4526:8414.057),(-2.2489862:-7.154863)
31,moveGoal,(4104.0586:8406.567),(-0.39419127:-7.4896336)
32,moveGoal,(4100.442:8399.997),(-3.616458:-6.570482)
33,moveGoal,(4098.3647:8392.79),(-2.0770855:-7.206644)
34,moveGoal,(4096.3345:8385.57),(-2.030169:-7.220001)
35,moveGoal,(4094.368:8378.333),(-1.9665501:-7.2375884)
36,moveGoal,(4092.6167:8371.04),(-1.7511898:-7.2926908)
37,moveGoal,(4091.679:8378.481),(-0.9377464:7.441145)
38,moveGoal,(4093.2053:8371.139),(1.526285:-7.343055)
39,moveGoal,(4094.2659:8363.714),(1.0606602:-7.4246216)
40,moveGoal,(4094.5806:8356.221),(0.31467336:-7.493396)
41,moveGoal,(4094.107:8348.735),(-0.47370774:-7.485026)
42,moveGoal,(4093.0574:8341.31),(-1.0495251:-7.4262037)
43,moveGoal,(4091.6987:8333.934),(-1.3586568:-7.3759103)
44,moveGoal,(4089.38:8326.801),(-2.3188245:-7.132535)
45,moveGoal,(4088.9292:8319.314),(-0.45060423:-7.4864516)
46,moveGoal,(4086.1978:8312.329),(-2.731398:-6.9849463)
47,moveGoal,(4083.855:8305.204),(-2.342816:-7.1246905)
48,moveGoal,(4080.3555:8298.57),(-3.4996197:-6.63345)
49,moveGoal,(4078.1042:8291.416),(-2.2513106:-7.154132)
50,moveGoal,(4075.7146:8284.307),(-2.389623:-7.1091285)
51,moveGoal,(4073.525:8277.134),(-2.189675:-7.173237)
52,moveGoal,(4071.3694:8269.95),(-2.1555526:-7.183564)
53,moveGoal,(4069.1511:8262.786),(-2.2183492:-7.164421)
54,moveGoal,(4066.9792:8255.607),(-2.1717844:-7.1786737)
55,moveGoal,(4065.3296:8248.291),(-1.6497402:-7.3163075)
56,moveGoal,(4063.225:8241.093),(-2.1045861:-7.1986604)
57,moveGoal,(4061.1633:8233.882),(-2.061737:-7.21105)
58,moveGoal,(4059.2297:8226.636),(-1.9334811:-7.2464924)
59,moveGoal,(4057.4438:8219.352),(-1.7858155:-7.2842894)
60,moveGoal,(4055.0876:8212.231),(-2.3562462:-7.1202602)
61,moveGoal,(4052.6428:8205.142),(-2.4448757:-7.0903163)
62,moveGoal,(4050.449:8197.97),(-2.1938949:-7.171947)
63,moveGoal,(4048.0046:8190.8794),(-2.444368:-7.0904913)
64,moveGoal,(4045.5107:8183.806),(-2.4937792:-7.0732646)
65,moveGoal,(4044.2354:8176.4155),(-1.2752725:-7.390784)
66,moveGoal,(4041.312:8169.509),(-2.9233482:-6.906811)
67,moveGoal,(4038.5664:8162.5293),(-2.7457147:-6.9793305)
68,moveGoal,(4037.4915:8155.107),(-1.0748717:-7.422577)
69,moveGoal,(4034.6824:8148.153),(-2.8090072:-6.954098)
70,moveGoal,(4032.9639:8140.8525),(-1.7185843:-7.300443)
71,moveGoal,(4029.667:8134.116),(-3.2967868:-6.7365565)
72,moveGoal,(4026.4194:8127.356),(-3.2475011:-6.760454)
73,moveGoal,(4023.3477:8120.5137),(-3.071809:-6.8420753)
74,moveGoal,(4020.3562:8113.636),(-2.9914842:-6.877574)
75,moveGoal,(4017.5076:8106.698),(-2.848606:-6.937971)
76,moveGoal,(4014.7517:8099.723),(-2.7558665:-6.9753275)
77,moveGoal,(4011.967:8092.7593),(-2.7845602:-6.963923)
78,moveGoal,(4009.2415:8085.772),(-2.725646:-6.9871926)
79,moveGoal,(4006.5684:8078.7646),(-2.6730852:-7.0074687)
80,moveGoal,(4003.4668:8071.936),(-3.1014633:-6.8286843)
81,moveGoal,(4000.2268:8065.172),(-3.240092:-6.764008)
82,moveGoal,(3997.3164:8058.26),(-2.9104276:-6.9122653)
83,moveGoal,(3994.4934:8051.3115),(-2.8229055:-6.9484677)
84,moveGoal,(3991.8018:8044.311),(-2.691751:-7.0003195)
85,moveGoal,(3989.3154:8037.2354),(-2.486363:-7.075875)
86,moveGoal,(3986.9622:8030.1143),(-2.3532147:-7.1212626)
87,moveGoal,(3984.2957:8023.104),(-2.6664038:-7.0100136)
88,moveGoal,(3981.506:8016.142),(-2.789658:-6.9618826)
89,moveGoal,(3978.687:8009.192),(-2.8189898:-6.950058)
90,moveGoal,(3984.8093:8013.524),(6.1223807:4.332027)
91,moveGoal,(3979.8413:8007.9053),(-4.967967:-5.618657)
92,moveGoal,(3984.9482:8013.398),(5.1068296:5.4927487)
93,moveGoal,(3981.6997:8006.638),(-3.2485836:-6.759934)
94,moveGoal,(3981.9387:8014.1343),(0.23897716:7.4961915)
95,moveGoal,(3980.738:8006.731),(-1.2006975:-7.403265)
96,moveGoal,(3978.4597:7999.5854),(-2.2783918:-7.1455536)
97,moveGoal,(3985.94:7999.04),(7.4801297:-0.54558545)
98,moveGoal,(3981.1218:7993.2925),(-4.8180337:-5.747743)
99,moveGoal,(3986.8901:7998.086),(5.7684274:4.7932506)
100,moveGoal,(3984.6687:7990.9224),(-2.2214289:-7.1634665)
101,moveGoal,(3991.2407:7994.536),(6.5719237:3.6138372)
102,moveGoal,(3986.2444:7988.943),(-4.9962764:-5.5934987)
103,moveGoal,(3992.4224:7993.1953),(6.1779294:4.252434)
104,moveGoal,(3986.7559:7988.282),(-5.66652:-4.913304)
105,moveGoal,(3993.3225:7991.906),(6.5666494:3.6234124)
106,moveGoal,(3991.8635:7984.549),(-1.4588796:-7.3567433)
107,moveGoal,(3999.3591:7984.292),(7.4956083:-0.25662166)
108,moveGoal,(3996.7603:7977.257),(-2.5989158:-7.035314)
109,moveGoal,(3994.4167:7984.3813),(-2.3434553:7.1244802)
110,moveGoal,(3997.211:7977.4214),(2.7941546:-6.960079)
111,moveGoal,(4004.3962:7975.272),(7.1854143:-2.1493778)
112,moveGoal,(4004.0159:7967.7817),(-0.38040143:-7.490347)
113,moveGoal,(4005.819:7960.502),(1.8033327:-7.279972)
114,moveGoal,(4004.7656:7953.076),(-1.0534855:-7.425643)
115,moveGoal,(4003.869:7945.63),(-0.89683014:-7.446187)
116,moveGoal,(4011.347:7945.056),(7.4780273:-0.5736772)
117,moveGoal,(4007.9888:7938.35),(-3.3581352:-6.706186)
118,moveGoal,(4011.6892:7944.8735),(3.7003717:6.523592)
