step,tag,position,velocity
0,moveGoal,(4122.2227:8533.334),(0.0:0.0)
1,moveGoal,(4114.725:8533.528),(-7.4974737:0.1946398)
2,moveGoal,(4112.635:8526.325),(-2.0903683:-7.202802)
3,moveGoal,(4114.003:8533.699),(1.3681284:7.3741593)
4,moveGoal,(4121.498:8533.967),(7.495215:0.26787058)
5,moveGoal,(4121.528:8526.467),(0.029583061:-7.499942)
6,moveGoal,(4122.889:8533.842),(1.3614322:7.3753986)
7,moveGoal,(4121.706:8541.248),(-1.1829959:7.4061136)
8,moveGoal,(4129.03:8539.633),(7.323971:-1.6153804)
9,moveGoal,(4132.777:8546.13),(3.7468803:6.4969907)
10,moveGoal,(4140.0977:8547.759),(7.3210416:1.6286033)
11,moveGoal,(4141.448:8555.136),(1.350568:7.377396)
12,moveGoal,(4147.7114:8551.01),(6.263358:-4.125572)
13,moveGoal,(4148.46:8558.473),(0.7483923:7.4625673)
14,moveGoal,(4141.403:8561.012),(-7.057018:2.539389)
15,moveGoal,(4139.2637:8568.2),(-2.139038:7.188499)
16,moveGoal,(4139.1284:8560.701),(-0.13544345:-7.498777)
17,moveGoal,(4136.9873:8567.889),(-2.1408982:7.187945)
18,moveGoal,(4143.7925:8571.041),(6.805384:3.1522608)
19,moveGoal,(4139.9336:8577.472),(-3.8590207:6.4310155)
20,moveGoal,(4137.149:8584.436),(-2.7846372:6.9638925)
21,moveGoal,(4136.138:8577.004),(-1.0109533:-7.4315534)
22,moveGoal,(4133.283:8583.939),(-2.8550885:6.9353065)
23,moveGoal,(4129.8433:8590.6045),(-3.439764:6.6646852)
24,moveGoal,(4128.9937:8583.152),(-0.84982014:-7.4516983)
25,moveGoal,(4121.9844:8585.821),(-7.0090423:2.668957)
26,moveGoal,(4121.6533:8578.328),(-0.33111814:-7.492687)
27,moveGoal,(4127.3857:8573.492),(5.7325497:-4.8361015)
28,moveGoal,(4123.3657:8567.16),(-4.0197763:-6.331777)
29,moveGoal,(4122.4976:8559.711),(-0.8679316:-7.4496107)
30,moveGoal,(4121.601:8552.265),(-0.8965931:-7.4462156)
31,moveGoal,(4120.284:8544.881),(-1.3167261:-7.383511)
32,moveGoal,(4117.887:8537.774),(-2.3968482:-7.1066957)
33,moveGoal,(4110.452:8536.789),(-7.4349365:-0.9857556)
34,moveGoal,(4112.362:8529.536),(1.9097208:-7.2527905)
35,moveGoal,(4111.5034:8522.085),(-0.8584693:-7.4507074)
36,moveGoal,(4110.1333:8514.711),(-1.3700839:-7.3737965)
37,moveGoal,(4108.4556:8507.401),(-1.6775401:-7.3099837)
38,moveGoal,(4106.0205:8500.308),(-2.4348266:-7.093774)
39,moveGoal,(4104.6743:8492.93),(-1.3459508:-7.3782396)
40,moveGoal,(4103.187:8485.579),(-1.4874151:-7.351027)
41,moveGoal,(4101.2153:8478.343),(-1.9714632:-7.236252)
42,moveGoal,(4099.142:8471.135),(-2.073174:-7.2077703)
43,moveGoal,(4096.7925:8464.013),(-2.3494:-7.122522)
44,moveGoal,(4094.4653:8456.883),(-2.3270476:-7.1298566)
45,moveGoal,(4093.3154:8449.472),(-1.1499318:-7.4113197)
46,moveGoal,(4090.9583:8442.352),(-2.3572402:-7.119931)
47,moveGoal,(4089.126:8435.079),(-1.8321543:-7.2727723)
48,moveGoal,(4087.282:8427.81),(-1.8440692:-7.26976)
49,moveGoal,(4085.283:8420.581),(-1.999129:-7.228657)
50,moveGoal,(4083.9734:8413.196),(-1.3096285:-7.3847733)
51,moveGoal,(4082.126:8405.928),(-1.8473374:-7.2689304)
52,moveGoal,(4079.7974:8398.799),(-2.3286846:-7.129322)
53,moveGoal,(4078.0273:8391.511),(-1.769908:-7.288171)
54,moveGoal,(4076.038:8384.279),(-1.9892986:-7.2313685)
55,moveGoal,(4073.7737:8377.129),(-2.2643957:-7.150001)
56,moveGoal,(4069.8564:8370.733),(-3.917235:-6.395723)
57,moveGoal,(4067.3396:8363.668),(-2.5169137:-7.065065)
58,moveGoal,(4065.8848:8356.311),(-1.4548799:-7.3575354)
59,moveGoal,(4063.265:8349.283),(-2.6198184:-7.027557)
60,moveGoal,(4061.9858:8341.893),(-1.2789968:-7.39014)
61,moveGoal,(4059.893:8334.69),(-2.0927045:-7.2021236)
62,moveGoal,(4058.0496:8327.421),(-1.84341:-7.269927)
63,moveGoal,(4056.3066:8320.126),(-1.7429948:-7.294654)
64,moveGoal,(4053.673:8313.104),(-2.633426:-7.022469)
65,moveGoal,(4051.0972:8306.06),(-2.575851:-7.0437913)
66,moveGoal,(4049.0476:8298.845),(-2.0494816:-7.214543)
67,moveGoal,(4046.9785:8291.636),(-2.0691972:-7.208913)
68,moveGoal,(4044.5725:8284.532),(-2.4059777:-7.1036096)
69,moveGoal,(4042.5828:8277.301),(-1.9896683:-7.2312675)
70,moveGoal,(4040.643:8270.056),(-1.939593:-7.244859)
71,moveGoal,(4047.3418:8273.429),(6.698617:3.3732092)
72,moveGoal,(4043.9731:8266.728),(-3.3686154:-6.7009277)
73,moveGoal,(4041.0603:8259.816),(-2.912729:-6.9112964)
74,moveGoal,(4038.4045:8252.803),(-2.6556928:-7.0140786)
75,moveGoal,(4035.914:8245.729),(-2.4905155:-7.0744143)
76,moveGoal,(4033.9587:8238.488),(-1.9552644:-7.240645)
77,moveGoal,(4041.451:8238.829),(7.492247:0.34093934)
78,moveGoal,(4038.3342:8232.008),(-3.1167953:-6.8217)
79,moveGoal,(4035.9753:8224.889),(-2.3587976:-7.1194158)
80,moveGoal,(4033.2168:8217.914),(-2.7585764:-6.9742565)
81,moveGoal,(4031.5107:8210.61),(-1.7060083:-7.3033924)
82,moveGoal,(4029.6921:8203.334),(-1.8185931:-7.276175)
83,moveGoal,(4027.8257:8196.07),(-1.8664676:-7.2640414)
84,moveGoal,(4026.929:8188.624),(-0.89674175:-7.4461975)
85,moveGoal,(4025.1013:8181.35),(-1.8277105:-7.27389)
86,moveGoal,(4022.6665:8174.2563),(-2.4347906:-7.093786)
87,moveGoal,(4017.8232:8168.53),(-4.843307:-5.726463)
88,moveGoal,(4017.6548:8161.0317),(-0.16853982:-7.4981065)
89,moveGoal,(4015.5242:8153.841),(-2.130599:-7.191005)
90,moveGoal,(4013.6455:8146.58),(-1.8786281:-7.260906)
91,moveGoal,(4014.423:8139.1206),(0.7776963:-7.4595704)
92,moveGoal,(4011.7886:8132.0986),(-2.634418:-7.022097)
93,moveGoal,(4008.9514:8125.156),(-2.8370697:-6.942697)
