step,tag,position,velocity
0,moveGoal,(6833.334:6400.0005),(0.0:0.0)
1,moveGoal,(6837.176:6406.442),(3.8419085:6.441253)
2,moveGoal,(6842.2266:6411.9863),(5.0505877:5.544508)
3,moveGoal,(6848.36:6416.3027),(6.1333795:4.3164396)
4,moveGoal,(6855.2773:6419.2),(6.9176207:2.8976755)
5,moveGoal,(6861.5684:6423.2837),(6.2910066:4.0832877)
6,moveGoal,(6868.5674:6425.978),(6.9992495:2.6945333)
7,moveGoal,(6875.4243:6422.9395),(6.856821:-3.0387506)
8,moveGoal,(6882.9204:6422.7007),(7.4961963:-0.23883878)
9,moveGoal,(6890.368:6423.5825),(7.4479895:0.881735)
10,moveGoal,(6897.84:6424.233),(7.4717646:0.6501819)
11,moveGoal,(6905.2974:6423.4365),(7.45762:-0.7961794)
12,moveGoal,(6912.468:6421.238),(7.1703925:-2.1989706)
13,moveGoal,(6917.9287:6426.379),(5.460864:5.140911)
14,moveGoal,(6923.735:6421.6313),(5.8060656:-4.7475896)
15,moveGoal,(6931.235:6421.61),(7.4999695:-0.021376476)
16,moveGoal,(6938.321:6424.068),(7.085833:2.4578397)
17,moveGoal,(6940.7876:6416.9854),(2.4667466:-7.0827374)
18,moveGoal,(6940.316:6424.4707),(-0.47183716:7.4851437)
19,moveGoal,(6940.564:6416.9746),(0.24787487:-7.495903)
20,moveGoal,(6943.1914:6423.9995),(2.6274133:7.0247207)
21,moveGoal,(6950.6455:6424.8286),(7.4540405:0.8290275)
22,moveGoal,(6957.5156:6427.8364),(6.870346:3.0080464)
23,moveGoal,(6963.53:6432.318),(6.0140433:4.4812145)
24,moveGoal,(6966.2573:6425.3315),(2.727318:-6.98654)
25,moveGoal,(6971.8843:6420.373),(5.627032:-4.9584785)
26,moveGoal,(6972.644:6412.9116),(0.75985307:-7.461409)
27,moveGoal,(6973.0527:6405.423),(0.40873072:-7.4888544)
28,moveGoal,(6972.217:6397.9697),(-0.8357:-7.453295)
29,moveGoal,(6970.609:6390.644),(-1.6080891:-7.3255754)
