step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8437.449:3143.7302),(4.115286:-6.2701216)
2,moveGoal,(8433.764:3137.1982),(-3.6853504:-6.5320897)
3,moveGoal,(8434.856:3129.7783),(1.0927556:-7.4199657)
4,moveGoal,(8440.148:3124.4636),(5.2919407:-5.3146367)
5,moveGoal,(8447.639:3124.847),(7.490196:0.38335717)
6,moveGoal,(8440.615:3127.4766),(-7.0238953:2.6296191)
7,moveGoal,(8438.634:3134.71),(-1.9819046:7.233399)
8,moveGoal,(8444.24:3129.7278),(5.6060348:-4.982206)
9,moveGoal,(8451.738:3129.557),(7.4980507:-0.17097467)
10,moveGoal,(8444.462:3127.7373),(-7.2759285:-1.8195782)
11,moveGoal,(8437.022:3126.79),(-7.4399285:-0.94734883)
12,moveGoal,(8429.611:3127.9392),(-7.4114385:1.1491661)
13,moveGoal,(8437.092:3128.4744),(7.4808745:0.5352743)
14,moveGoal,(8433.75:3121.76),(-3.3416228:-6.7144294)
15,moveGoal,(8441.156:3120.578),(7.406246:-1.1821661)
16,moveGoal,(8445.615:3114.5476),(4.4592795:-6.0303254)
17,moveGoal,(8444.38:3121.9453),(-1.2350816:7.3976064)
18,moveGoal,(8442.59:3114.662),(-1.7898948:-7.2832875)
19,moveGoal,(8435.389:3112.5664),(-7.2012634:-2.095663)
20,moveGoal,(8427.916:3111.926),(-7.472609:-0.640407)
21,moveGoal,(8435.26:3110.4023),(7.3436184:-1.523572)
22,moveGoal,(8438.273:3117.2703),(3.0136566:6.8678875)
23,moveGoal,(8445.443:3115.0684),(7.1694603:-2.2020092)
24,moveGoal,(8439.37:3119.4685),(-6.0735455:4.4002333)
25,moveGoal,(8446.8:3118.4404),(7.4292116:-1.028016)
26,moveGoal,(8445.087:3111.1387),(-1.7131393:-7.3017225)
27,moveGoal,(8449.634:3117.1033),(4.5467567:5.964646)
28,moveGoal,(8445.18:3111.0693),(-4.4545107:-6.0338497)
29,moveGoal,(8449.557:3104.9792),(4.377153:-6.0901995)
30,moveGoal,(8456.297:3101.689),(6.7397532:-3.2902472)
31,moveGoal,(8454.187:3094.492),(-2.110472:-7.1969376)
32,moveGoal,(8453.294:3087.0452),(-0.8921661:-7.446747)
33,moveGoal,(8445.849:3087.9502),(-7.4452047:0.9049475)
34,moveGoal,(8444.636:3080.5488),(-1.2127972:-7.401292)
35,moveGoal,(8437.136:3080.5112),(-7.499906:-0.037542548)
36,moveGoal,(8429.976:3078.2805),(-7.160603:-2.230642)
37,moveGoal,(8430.762:3070.8218),(0.78583485:-7.458718)
38,moveGoal,(8424.128:3074.3218),(-6.633308:3.4998887)
39,moveGoal,(8417.636:3070.566),(-6.491736:-3.7559774)
40,moveGoal,(8412.044:3065.568),(-5.5922003:-4.9977293)
41,moveGoal,(8408.418:3059.0027),(-3.6256225:-6.565429)
42,moveGoal,(8401.88:3055.3274),(-6.5377355:-3.6753256)
43,moveGoal,(8395.427:3051.505),(-6.4527564:-3.822557)
44,moveGoal,(8387.949:3052.0837),(-7.4776225:0.5789343)
45,moveGoal,(8382.207:3047.2593),(-5.7423453:-4.8244658)
46,moveGoal,(8377.583:3041.3542),(-4.623942:-5.905012)
47,moveGoal,(8385.07:3040.917),(7.487248:-0.4371731)
48,moveGoal,(8379.749:3046.202),(-5.321601:5.284938)
49,moveGoal,(8372.321:3045.1655),(-7.428041:-1.0364432)
50,moveGoal,(8364.839:3045.6824),(-7.4821696:0.51685274)
51,moveGoal,(8372.22:3044.3518),(7.381008:-1.3306825)
52,moveGoal,(8364.809:3043.1978),(-7.410678:-1.1540604)
53,moveGoal,(8357.607:3041.1008),(-7.200905:-2.0968952)
54,moveGoal,(8350.851:3037.846),(-6.7569613:-3.254762)
55,moveGoal,(8355.441:3031.9155),(4.5912323:-5.9304795)
56,moveGoal,(8350.003:3026.7512),(-5.438679:-5.1643753)
57,moveGoal,(8345.216:3032.525),(-4.7867904:5.7737894)
58,moveGoal,(8343.741:3025.1714),(-1.4747325:-7.353582)
59,moveGoal,(8342.51:3017.7732),(-1.2313792:-7.398223)
60,moveGoal,(8335.721:3014.5867),(-6.7893853:-3.1865728)
61,moveGoal,(8340.555:3008.852),(4.8335767:-5.734679)
62,moveGoal,(8334.54:3004.3713),(-6.014439:-4.4806833)
63,moveGoal,(8339.221:2998.511),(4.6804357:-5.8603354)
64,moveGoal,(8332.122:2996.0916),(-7.0990076:-2.419523)
65,moveGoal,(8324.925:2993.982),(-7.19719:-2.1096122)
66,moveGoal,(8330.168:2988.619),(5.2428527:-5.3630676)
67,moveGoal,(8323.003:2986.402),(-7.1649165:-2.216749)
68,moveGoal,(8315.581:2985.3223),(-7.4218683:-1.0797571)
69,moveGoal,(8315.528:2977.8225),(-0.053174764:-7.4998116)
70,moveGoal,(8308.366:2975.598),(-7.162484:-2.2245953)
71,moveGoal,(8307.988:2968.1074),(-0.37751552:-7.4904933)
72,moveGoal,(8301.766:2963.9211),(-6.2229156:-4.186325)
73,moveGoal,(8302.051:2956.4265),(0.2852058:-7.494575)
74,moveGoal,(8294.603:2957.3052),(-7.448366:0.87854725)
75,moveGoal,(8299.805:2951.9028),(5.2024703:-5.402251)
76,moveGoal,(8292.316:2951.4802),(-7.488084:-0.42261365)
77,moveGoal,(8299.813:2951.256),(7.496649:-0.22420414)
78,moveGoal,(8307.241:2950.2146),(7.427316:-1.0416203)
79,moveGoal,(8300.457:2947.0168),(-6.784118:-3.1977725)
80,moveGoal,(8296.996:2940.363),(-3.4607942:-6.653789)
81,moveGoal,(8297.678:2932.894),(0.6813659:-7.4689856)
82,moveGoal,(8290.429:2934.819),(-7.2487097:1.9251515)
83,moveGoal,(8297.842:2933.678),(7.4126697:-1.1411968)
84,moveGoal,(8304.662:2930.5588),(6.8206177:-3.1191618)
85,moveGoal,(8297.905:2927.303),(-6.7564297:-3.2558663)
86,moveGoal,(8298.367:2919.8171),(0.4620226:-7.485756)
87,moveGoal,(8294.848:2913.194),(-3.5191422:-6.6231146)
88,moveGoal,(8292.822:2920.4155),(-2.0253646:7.22135)
89,moveGoal,(8299.903:2917.9429),(7.0806727:-2.4726663)
90,moveGoal,(8293.896:2913.4526),(-6.0072923:-4.490261)
91,moveGoal,(8300.749:2910.4038),(6.852308:-3.0489142)
92,moveGoal,(8302.464:2903.1025),(1.7151557:-7.301249)
93,moveGoal,(8303.046:2910.5798),(0.58198977:7.477385)
94,moveGoal,(8297.772:2905.2468),(-5.273344:-5.3330894)
95,moveGoal,(8293.224:2899.2842),(-4.5492854:-5.962718)
96,moveGoal,(8286.042:2897.1228),(-7.1817846:-2.161476)
97,moveGoal,(8292.868:2894.0168),(6.8265862:-3.1060786)
98,moveGoal,(8296.663:2887.5479),(3.7948349:-6.469098)
99,moveGoal,(8297.318:2880.0764),(0.6548365:-7.4713583)
100,moveGoal,(8295.762:2872.7397),(-1.5562816:-7.336756)
101,moveGoal,(8288.289:2872.1038),(-7.472988:-0.63596225)
102,moveGoal,(8293.675:2866.884),(5.3855414:-5.219765)
103,moveGoal,(8294.443:2859.4236),(0.769025:-7.4604692)
104,moveGoal,(8287.65:2856.2456),(-6.7933655:-3.178079)
105,moveGoal,(8295.104:2857.0825),(7.453147:0.83702147)
106,moveGoal,(8301.905:2853.9229),(6.8018966:-3.1597784)
107,moveGoal,(8295.46:2857.7573),(-6.4457107:3.8344252)
