step,tag,position,velocity
0,moveGoal,(4122.2227:8533.334),(0.0:0.0)
1,moveGoal,(4114.725:8533.528),(-7.4974737:0.1946398)
2,moveGoal,(4107.2686:8534.337),(-7.456315:0.8083151)
3,moveGoal,(4099.96:8536.02),(-7.30872:1.6830372)
4,moveGoal,(4092.9082:8538.573),(-7.0516973:2.5541277)
5,moveGoal,(4085.474:8539.566),(-7.433971:0.99301815)
6,moveGoal,(4078.378:8537.139),(-7.0961666:-2.4278426)
7,moveGoal,(4071.7708:8533.59),(-6.607234:-3.5488672)
8,moveGoal,(4064.3374:8532.593),(-7.43342:-0.99712586)
9,moveGoal,(4057.2185:8534.953),(-7.118868:2.3604488)
10,moveGoal,(4049.7268:8535.307),(-7.4916434:0.35394767)
11,moveGoal,(4042.7375:8538.027),(-6.989245:2.7203789)
12,moveGoal,(4036.4417:8542.103),(-6.295971:4.075629)
13,moveGoal,(4031.9263:8548.091),(-4.515492:5.9883494)
14,moveGoal,(4027.5315:8554.168),(-4.3947196:6.0775356)
15,moveGoal,(4020.221:8555.843),(-7.3105617:1.6750185)
16,moveGoal,(4015.6736:8561.807),(-4.5474043:5.964153)
17,moveGoal,(4008.319:8563.276),(-7.3545194:1.4700505)
18,moveGoal,(4003.1946:8568.753),(-5.1244936:5.476273)
19,moveGoal,(3995.8208:8570.124),(-7.3736825:1.3706968)
20,moveGoal,(3988.447:8568.753),(-7.3736954:-1.3706292)
21,moveGoal,(3981.4834:8571.538),(-6.96373:2.785044)
22,moveGoal,(3974.1116:8570.158),(-7.3719444:-1.3800154)
23,moveGoal,(3969.4106:8564.314),(-4.7009645:-5.84388)
24,moveGoal,(3961.9365:8563.692),(-7.4741755:-0.62185144)
25,moveGoal,(3957.8342:8557.414),(-4.102243:-6.2786627)
26,moveGoal,(3953.513:8551.284),(-4.321393:-6.129891)
27,moveGoal,(3949.8599:8544.734),(-3.6529613:-6.5502577)
28,moveGoal,(3948.7725:8552.155),(-1.0873246:7.420763)
29,moveGoal,(3945.3552:8545.4795),(-3.417354:-6.6762033)
30,moveGoal,(3941.8228:8538.863),(-3.5325062:-6.615996)
31,moveGoal,(3938.53:8532.125),(-3.292661:-6.7385745)
32,moveGoal,(3935.5115:8525.259),(-3.01854:-6.865742)
33,moveGoal,(3932.1443:8518.557),(-3.3671157:-6.7016816)
34,moveGoal,(3928.791:8511.848),(-3.3533704:-6.70857)
35,moveGoal,(3925.9536:8504.905),(-2.8373642:-6.9425764)
36,moveGoal,(3922.5771:8498.208),(-3.3764281:-6.6969943)
37,moveGoal,(3919.796:8491.243),(-2.7811356:-6.965292)
38,moveGoal,(3916.4253:8484.543),(-3.370619:-6.69992)
39,moveGoal,(3913.6877:8477.561),(-2.7374926:-6.982559)
40,moveGoal,(3910.3179:8470.86),(-3.3699253:-6.7002687)
41,moveGoal,(3906.9333:8464.167),(-3.384515:-6.692911)
42,moveGoal,(3904.239:8457.168),(-2.6942608:-6.999354)
43,moveGoal,(3901.5623:8450.162),(-2.6766505:-7.0061073)
44,moveGoal,(3898.8853:8443.156),(-2.6769686:-7.0059857)
45,moveGoal,(3896.2126:8436.148),(-2.672569:-7.0076656)
46,moveGoal,(3893.5308:8429.145),(-2.681904:-7.004098)
47,moveGoal,(3890.882:8422.128),(-2.6486855:-7.0167274)
48,moveGoal,(3888.238:8415.109),(-2.6440904:-7.0184603)
49,moveGoal,(3884.9993:8408.345),(-3.2388263:-6.7646146)
50,moveGoal,(3881.6826:8401.618),(-3.3167095:-6.72677)
51,moveGoal,(3878.3083:8394.92),(-3.3743386:-6.6980476)
52,moveGoal,(3876.9165:8387.55),(-1.3918916:-7.369711)
53,moveGoal,(3873.5151:8380.865),(-3.4014678:-6.684312)
54,moveGoal,(3870.0688:8374.204),(-3.4463632:-6.661275)
55,moveGoal,(3866.581:8367.564),(-3.487729:-6.63971)
56,moveGoal,(3873.461:8364.578),(6.87998:-2.9859471)
57,moveGoal,(3870.393:8357.734),(-3.0678954:-6.843831)
58,moveGoal,(3867.7556:8350.713),(-2.6373396:-7.0210004)
59,moveGoal,(3865.517:8343.555),(-2.2385194:-7.158145)
60,moveGoal,(3862.8088:8336.561),(-2.7081873:-6.9939775)
61,moveGoal,(3860.1238:8329.558),(-2.6849544:-7.0029297)
62,moveGoal,(3857.3533:8322.588),(-2.770387:-6.9695735)
63,moveGoal,(3854.5156:8315.6455),(-2.8377154:-6.942433)
64,moveGoal,(3851.7742:8308.664),(-2.74157:-6.9809594)
65,moveGoal,(3849.1167:8301.65),(-2.6575758:-7.0133653)
66,moveGoal,(3846.148:8294.763),(-2.9686627:-6.8874555)
67,moveGoal,(3843.2566:8287.843),(-2.8914251:-6.9202356)
68,moveGoal,(3840.7588:8280.7705),(-2.4977145:-7.071875)
69,moveGoal,(3837.8716:8273.849),(-2.8871102:-6.922037)
70,moveGoal,(3834.9932:8266.923),(-2.8784251:-6.9256535)
71,moveGoal,(3839.8467:8261.205),(4.853459:-5.717861)
72,moveGoal,(3836.743:8254.378),(-3.1038544:-6.8275976)
73,moveGoal,(3833.8064:8247.477),(-2.9365833:-6.901194)
74,moveGoal,(3831.001:8240.521),(-2.8054764:-6.955523)
75,moveGoal,(3828.2847:8233.53),(-2.716297:-6.990832)
76,moveGoal,(3825.0046:8226.785),(-3.2799978:-6.7447476)
77,moveGoal,(3821.9634:8219.93),(-3.0412402:-6.855717)
78,moveGoal,(3819.5554:8212.827),(-2.4078968:-7.1029596)
79,moveGoal,(3817.0234:8205.768),(-2.5320482:-7.0596557)
80,moveGoal,(3809.5242:8205.873),(-7.4992642:0.10508077)
81,moveGoal,(3806.3086:8199.098),(-3.2154799:-6.7757425)
82,moveGoal,(3803.2385:8192.255),(-3.070143:-6.842823)
83,moveGoal,(3800.2732:8185.366),(-2.965403:-6.8888597)
84,moveGoal,(3796.4514:8178.913),(-3.821893:-6.453149)
85,moveGoal,(3791.4644:8173.3115),(-4.987061:-5.6017156)
86,moveGoal,(3790.4854:8180.7476),(-0.979112:7.435815)
87,moveGoal,(3785.5842:8175.0703),(-4.9011526:-5.677033)
88,moveGoal,(3781.7173:8168.644),(-3.866947:-6.4262533)
89,moveGoal,(3777.9363:8162.167),(-3.780983:-6.477204)
90,moveGoal,(3775.4583:8155.0884),(-2.4780588:-7.078787)
91,moveGoal,(3772.138:8148.3633),(-3.3202763:-6.725011)
92,moveGoal,(3769.1133:8141.5),(-3.024583:-6.8630824)
