step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8433.096:3142.5042),(-0.2385238:-7.4962063)
2,moveGoal,(8434.122:3135.0747),(1.0265582:-7.4294133)
3,moveGoal,(8436.233:3127.8782),(2.1114902:-7.196639)
4,moveGoal,(8439.308:3121.0374),(3.0744896:-6.8408713)
5,moveGoal,(8442.215:3114.1238),(2.9074726:-6.913509)
6,moveGoal,(8445.219:3107.2515),(3.0037072:-6.872245)
7,moveGoal,(8448.037:3100.301),(2.8181078:-6.950415)
8,moveGoal,(8451.845:3093.8396),(3.808085:-6.4613075)
9,moveGoal,(8454.385:3086.7827),(2.5399823:-7.056805)
10,moveGoal,(8456.754:3079.6667),(2.3694553:-7.1158752)
11,moveGoal,(8458.809:3072.4539),(2.0551157:-7.2129397)
12,moveGoal,(8463.262:3066.4192),(4.453398:-6.0346704)
13,moveGoal,(8467.521:3060.246),(4.25943:-6.1731076)
14,moveGoal,(8472.677:3054.7986),(5.1550956:-5.447476)
15,moveGoal,(8476.613:3048.4146),(3.9362934:-6.3840113)
16,moveGoal,(8481.44:3042.6743),(4.826919:-5.740284)
17,moveGoal,(8482.613:3035.2666),(1.1731806:-7.4076753)
18,moveGoal,(8485.847:3028.4993),(3.2333665:-6.7672257)
19,moveGoal,(8489.561:3021.9834),(3.713911:-6.5158935)
20,moveGoal,(8492.521:3015.0925),(2.9605846:-6.8909316)
21,moveGoal,(8495.48:3008.201),(2.9592767:-6.8914933)
22,moveGoal,(8494.261:3000.8008),(-1.2196765:-7.4001617)
23,moveGoal,(8500.378:2996.4617),(6.1174216:-4.339027)
24,moveGoal,(8495.232:2991.005),(-5.1452208:-5.4568043)
25,moveGoal,(8501.22:2986.4878),(5.987106:-4.517141)
26,moveGoal,(8507.433:2982.2864),(6.2127934:-4.2013335)
27,moveGoal,(8510.105:2975.2788),(2.6731253:-7.0074534)
28,moveGoal,(8505.806:2969.1338),(-4.2998276:-6.1450377)
29,moveGoal,(8503.254:2962.081),(-2.5513875:-7.0526896)
30,moveGoal,(8496.214:2959.495),(-7.0401297:-2.5858424)
