step,tag,position,velocity
0,moveGoal,(4122.2227:8383.334),(0.0:0.0)
1,moveGoal,(4114.7227:8383.307),(-7.4999504:-0.02728388)
2,moveGoal,(4108.212:8379.583),(-6.510571:-3.7232325)
3,moveGoal,(4102.7944:8374.396),(-5.417499:-5.186589)
4,moveGoal,(4105.7505:8367.504),(2.9559174:-6.8929353)
5,moveGoal,(4109.164:8360.826),(3.4137056:-6.67807)
6,moveGoal,(4116.163:8358.131),(6.9990845:-2.694961)
7,moveGoal,(4121.7036:8353.076),(5.5404177:-5.055074)
8,moveGoal,(4116.0874:8348.105),(-5.616241:-4.9706984)
9,moveGoal,(4117.305:8340.705),(1.2179452:-7.400447)
10,moveGoal,(4121.458:8334.46),(4.152951:-6.2452383)
11,moveGoal,(4123.3613:8327.205),(1.9035349:-7.2544165)
12,moveGoal,(4130.1016:8323.915),(6.7400637:-3.289612)
13,moveGoal,(4123.509:8320.339),(-6.5927463:-3.5757096)
14,moveGoal,(4124.7603:8312.944),(1.2514569:-7.3948536)
15,moveGoal,(4118.2163:8316.608),(-6.543972:3.6642091)
16,moveGoal,(4121.368:8309.803),(3.1518512:-6.805574)
17,moveGoal,(4119.812:8302.466),(-1.5563204:-7.3367476)
18,moveGoal,(4119.3535:8294.9795),(-0.4586405:-7.4859633)
19,moveGoal,(4120.0684:8287.514),(0.7148503:-7.465855)
20,moveGoal,(4123.9155:8281.075),(3.8473177:-6.4380236)
21,moveGoal,(4130.758:8278.004),(6.8422227:-3.0714808)
22,moveGoal,(4133.0806:8270.873),(2.3228219:-7.131234)
23,moveGoal,(4128.529:8264.912),(-4.551746:-5.9608397)
24,moveGoal,(4129.0615:8257.431),(0.53257364:-7.481067)
25,moveGoal,(4128.782:8249.936),(-0.27947658:-7.494791)
26,moveGoal,(4127.9946:8242.477),(-0.78759575:-7.458532)
27,moveGoal,(4127.61:8234.986),(-0.38496786:-7.4901137)
28,moveGoal,(4124.3496:8228.232),(-3.260467:-6.75421)
29,moveGoal,(4123.4634:8220.785),(-0.886391:-7.4474373)
30,moveGoal,(4130.206:8217.501),(6.7425413:-3.2845302)
31,moveGoal,(4127.6577:8210.447),(-2.5485146:-7.0537276)
32,moveGoal,(4131.715:8204.14),(4.0569196:-6.3080435)
33,moveGoal,(4127.375:8198.022),(-4.339716:-6.116933)
34,moveGoal,(4131.2515:8191.602),(3.8765185:-6.420483)
