step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8427.941:3155.2126),(-5.392669:5.2124014)
2,moveGoal,(8422.151:3159.9792),(-5.790451:4.766621)
3,moveGoal,(8419.705:3167.069),(-2.446162:7.089873)
4,moveGoal,(8412.236:3167.7568),(-7.4684043:0.6877007)
5,moveGoal,(8414.305:3174.9658),(2.0686471:7.2090707)
6,moveGoal,(8417.255:3168.0706),(2.9502053:-6.895382)
7,moveGoal,(8418.934:3175.3801),(1.6790304:7.309642)
8,moveGoal,(8418.589:3167.8882),(-0.34508112:-7.492057)
9,moveGoal,(8412.948:3172.831),(-5.640735:4.9428854)
10,moveGoal,(8420.408:3173.6052),(7.45993:0.7742403)
11,moveGoal,(8412.931:3174.1843),(-7.477603:0.5791851)
12,moveGoal,(8405.431:3174.2124),(-7.4999475:0.0281351)
13,moveGoal,(8397.9375:3173.8923),(-7.4931684:-0.32004026)
14,moveGoal,(8404.694:3170.638),(6.7571864:-3.2542949)
15,moveGoal,(8409.12:3176.6926),(4.4261804:6.0546618)
16,moveGoal,(8410.667:3169.3538),(1.5468128:-7.338758)
17,moveGoal,(8405.764:3175.0288),(-4.903423:5.675072)
18,moveGoal,(8411.565:3170.276),(5.8015966:-4.75305)
19,moveGoal,(8413.344:3177.562),(1.778687:7.286033)
20,moveGoal,(8410.392:3170.6675),(-2.9524307:-6.894429)
21,moveGoal,(8409.206:3178.0732),(-1.1858984:7.4056497)
22,moveGoal,(8407.379:3185.3474),(-1.8268714:7.274101)
23,moveGoal,(8413.219:3180.641),(5.8395314:-4.7063646)
24,moveGoal,(8405.77:3181.513),(-7.449156:0.8718292)
25,moveGoal,(8411.962:3185.7441),(6.192511:4.231171)
26,moveGoal,(8404.643:3187.3823),(-7.3189073:1.6381713)
27,moveGoal,(8407.611:3194.2695),(2.9691834:6.887231)
28,moveGoal,(8400.112:3194.1526),(-7.49909:-0.11683226)
29,moveGoal,(8392.626:3193.7034),(-7.486529:-0.44931582)
30,moveGoal,(8385.126:3193.708),(-7.499999:0.004562043)
31,moveGoal,(8384.213:3201.1523),(-0.9129891:7.4442225)
32,moveGoal,(8377.346:3198.138),(-6.8675723:-3.0143752)
33,moveGoal,(8369.848:3198.3103),(-7.49802:0.17233092)
34,moveGoal,(8366.265:3191.7214),(-3.582767:-6.5889134)
35,moveGoal,(8358.77:3191.9885),(-7.49524:0.26716074)
36,moveGoal,(8352.422:3187.9946),(-6.348078:-3.9939835)
37,moveGoal,(8344.925:3188.2124),(-7.496837:0.21779476)
38,moveGoal,(8337.916:3185.543),(-7.0089054:-2.669316)
39,moveGoal,(8330.668:3187.4688),(-7.2485332:1.9258174)
40,moveGoal,(8323.329:3185.9216),(-7.3386827:-1.5471718)
41,moveGoal,(8316.166:3183.6982),(-7.1628513:-2.223413)
42,moveGoal,(8309.357:3180.554),(-6.809076:-3.144278)
43,moveGoal,(8302.278:3178.0767),(-7.079066:-2.477263)
44,moveGoal,(8295.364:3175.1702),(-6.9138713:-2.9066112)
45,moveGoal,(8302.754:3173.8875),(7.3895087:-1.2826409)
46,moveGoal,(8296.6:3169.6006),(-6.154048:-4.2869215)
47,moveGoal,(8300.137:3162.987),(3.5369081:-6.6136436)
48,moveGoal,(8307.426:3161.2227),(7.289516:-1.7643582)
49,moveGoal,(8307.762:3153.7302),(0.3356514:-7.4924855)
50,moveGoal,(8300.429:3155.3044),(-7.3329377:1.5741758)
51,moveGoal,(8293.027:3154.0908),(-7.401162:-1.2135912)
52,moveGoal,(8298.891:3149.414),(5.8631964:-4.67685)
53,moveGoal,(8291.442:3150.2927),(-7.448339:0.87877816)
54,moveGoal,(8294.795:3143.5837),(3.3523498:-6.70908)
55,moveGoal,(8288.394:3139.6763),(-6.401743:-3.9073884)
56,moveGoal,(8281.109:3137.8887),(-7.283842:-1.7876383)
57,moveGoal,(8276.611:3131.887),(-4.4977508:-6.001686)
58,moveGoal,(8269.113:3132.0525),(-7.498175:0.16544957)
59,moveGoal,(8273.147:3125.7297),(4.0341086:-6.3226557)
60,moveGoal,(8265.658:3126.1274),(-7.4894476:0.3977093)
61,moveGoal,(8271.985:3122.1006),(6.3272023:-4.0269732)
62,moveGoal,(8264.521:3121.3613),(-7.4634676:-0.73936254)
63,moveGoal,(8261.67:3114.4243),(-2.8512082:-6.936902)
64,moveGoal,(8260.297:3121.7976),(-1.373234:7.37321)
65,moveGoal,(8264.073:3115.3179),(3.7768462:-6.479617)
66,moveGoal,(8258.976:3120.8193),(-5.0975237:5.5013866)
67,moveGoal,(8258.217:3113.358),(-0.7585624:-7.4615407)
68,moveGoal,(8253.859:3119.4624),(-4.35716:6.1045194)
69,moveGoal,(8254.347:3111.9783),(0.48741007:-7.4841456)
70,moveGoal,(8249.668:3117.8403),(-4.6783357:5.862011)
71,moveGoal,(8252.001:3110.7124),(2.3328755:-7.1279516)
72,moveGoal,(8244.838:3108.4888),(-7.162762:-2.2236998)
73,moveGoal,(8237.882:3105.6853),(-6.956352:-2.80342)
74,moveGoal,(8232.234:3100.7498),(-5.6471186:-4.935591)
75,moveGoal,(8239.228:3098.0393),(6.9931293:-2.710378)
76,moveGoal,(8236.4:3091.0925),(-2.8271608:-6.946738)
77,moveGoal,(8228.935:3090.3772),(-7.4658:-0.71542907)
78,moveGoal,(8236.423:3090.7908),(7.4885907:0.4135316)
79,moveGoal,(8233.614:3083.8364),(-2.8085804:-6.9542704)
80,moveGoal,(8238.912:3089.1455),(5.297626:5.30897)
81,moveGoal,(8232.496:3085.2612),(-6.41576:-3.8843307)
82,moveGoal,(8233.313:3092.7166),(0.81704473:7.4553633)
83,moveGoal,(8229.687:3086.152),(-3.6273472:-6.564477)
84,moveGoal,(8228.103:3078.8213),(-1.5842927:-7.330759)
85,moveGoal,(8223.804:3072.6758),(-4.2990756:-6.1455636)
86,moveGoal,(8230.563:3069.426),(6.759374:-3.2497487)
87,moveGoal,(8238.06:3069.1814),(7.496009:-0.24465068)
88,moveGoal,(8230.836:3071.1982),(-7.223712:2.016925)
89,moveGoal,(8232.6:3063.9087),(1.7637846:-7.2896543)
90,moveGoal,(8229.619:3070.791),(-2.9805052:6.882339)
91,moveGoal,(8236.947:3072.387),(7.328235:1.5959218)
92,moveGoal,(8230.624:3068.3545),(-6.3236847:-4.0324945)
93,moveGoal,(8234.152:3074.973),(3.528038:6.6183796)
94,moveGoal,(8235.209:3067.5476),(1.0566545:-7.4251924)
95,moveGoal,(8242.638:3066.5144),(7.428506:-1.0331036)
96,moveGoal,(8236.242:3062.597),(-6.395569:-3.9174874)
97,moveGoal,(8243.67:3061.559),(7.427859:-1.0377473)
98,moveGoal,(8236.328:3060.0244),(-7.3413324:-1.5345474)
99,moveGoal,(8240.207:3053.6055),(3.879021:-6.418972)
100,moveGoal,(8232.996:3051.5417),(-7.2104983:-2.0636647)
101,moveGoal,(8238.588:3056.54),(5.591769:4.9982114)
102,moveGoal,(8232.426:3052.265),(-6.162239:-4.275139)
103,moveGoal,(8239.71:3054.0493),(7.284618:1.7844735)
104,moveGoal,(8232.912:3050.8818),(-6.798292:-3.1675272)
105,moveGoal,(8233.336:3058.3699),(0.42351517:7.488033)
106,moveGoal,(8235.699:3051.2517),(2.362909:-7.118052)
107,moveGoal,(8228.729:3054.0193),(-6.970692:2.7675717)
108,moveGoal,(8233.822:3048.515),(5.0941787:-5.5044837)
109,moveGoal,(8226.454:3047.1143),(-7.3680444:-1.4006891)
110,moveGoal,(8233.342:3050.0835),(6.887258:2.969121)
111,moveGoal,(8233.073:3042.5884),(-0.2681508:-7.495205)
112,moveGoal,(8226.075:3045.286),(-6.9981136:2.6974819)
113,moveGoal,(8231.204:3039.8142),(5.129305:-5.4717674)
114,moveGoal,(8227.193:3046.1516),(-4.010843:6.3374395)
115,moveGoal,(8225.334:3038.8857),(-1.859197:-7.265906)
116,moveGoal,(8232.831:3039.0862),(7.4973187:0.20052968)
117,moveGoal,(8225.383:3039.9688),(-7.447901:0.8824852)
118,moveGoal,(8232.09:3036.6116),(6.7066894:-3.3571298)
119,moveGoal,(8239.218:3038.9436),(7.128212:2.3320804)
