step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8430.59:3156.9805),(-2.7436953:6.9801245)
2,moveGoal,(8429.568:3164.4106),(-1.0214745:7.430114)
3,moveGoal,(8429.947:3171.9011),(0.37846494:7.490445)
4,moveGoal,(8428.23:3179.202),(-1.716965:7.300824)
5,moveGoal,(8428.631:3186.6912),(0.40067714:7.4892893)
6,moveGoal,(8430.238:3194.0168),(1.6075188:7.3257003)
7,moveGoal,(8429.636:3201.4927),(-0.6029286:7.475726)
8,moveGoal,(8431.827:3208.6653),(2.1914606:7.1726913)
9,moveGoal,(8431.893:3216.165),(0.065438025:7.499715)
10,moveGoal,(8436.255:3222.266),(4.362024:6.1010447)
11,moveGoal,(8439.265:3229.1357),(3.0098307:6.8695645)
12,moveGoal,(8438.746:3236.618),(-0.51817036:7.482079)
13,moveGoal,(8436.483:3243.7686),(-2.2623982:7.1506333)
14,moveGoal,(8433.029:3250.4255),(-3.4544365:6.6570916)
15,moveGoal,(8432.857:3257.9236),(-0.17220716:7.498023)
16,moveGoal,(8431.196:3265.2373),(-1.6612302:7.313708)
17,moveGoal,(8426.731:3271.264),(-4.464434:6.0265107)
18,moveGoal,(8426.619:3278.7632),(-0.11245525:7.4991574)
19,moveGoal,(8419.908:3282.1125),(-6.7105117:3.349483)
20,moveGoal,(8419.556:3289.6042),(-0.35275197:7.4917)
21,moveGoal,(8416.533:3296.4685),(-3.021983:6.864228)
22,moveGoal,(8412.957:3303.0608),(-3.576353:6.592397)
23,moveGoal,(8410.61:3310.1843),(-2.3462515:7.12356)
24,moveGoal,(8403.888:3313.5095),(-6.722547:3.325262)
25,moveGoal,(8397.693:3317.7385),(-6.1940575:4.2289076)
26,moveGoal,(8392.024:3322.6487),(-5.669224:4.9101834)
27,moveGoal,(8386.442:3327.6577),(-5.581971:5.009152)
28,moveGoal,(8380.208:3331.8274),(-6.234154:4.1695714)
29,moveGoal,(8374.906:3337.132),(-5.301828:5.3047743)
30,moveGoal,(8368.6875:3341.3242),(-6.218934:4.1922383)
31,moveGoal,(8361.205:3341.8413),(-7.4821577:0.51702964)
32,moveGoal,(8353.773:3340.831),(-7.4316535:-1.0102129)
33,moveGoal,(8346.278:3340.5583),(-7.4950447:-0.27259618)
34,moveGoal,(8338.834:3339.6426),(-7.4438863:-0.9157276)
35,moveGoal,(8331.36:3339.0195),(-7.4740744:-0.6230724)
36,moveGoal,(8324.069:3337.263),(-7.2914114:-1.7565098)
37,moveGoal,(8316.748:3335.6362),(-7.321476:-1.6266491)
38,moveGoal,(8309.384:3337.058),(-7.363997:1.4218137)
39,moveGoal,(8302.147:3339.0288),(-7.236484:1.9706098)
40,moveGoal,(8294.869:3337.219),(-7.2783394:-1.8099102)
41,moveGoal,(8287.579:3335.4568),(-7.290054:-1.7621356)
42,moveGoal,(8280.328:3333.54),(-7.25093:-1.916773)
43,moveGoal,(8273.231:3331.113),(-7.0964932:-2.426888)
44,moveGoal,(8265.957:3329.2876),(-7.2744713:-1.8253953)
45,moveGoal,(8258.644:3327.6255),(-7.3134966:-1.6621584)
46,moveGoal,(8251.61:3330.23),(-7.0332427:2.6045144)
47,moveGoal,(8244.191:3329.1301),(-7.418906:-1.0999237)
48,moveGoal,(8237.228:3331.9138),(-6.964271:2.7836888)
49,moveGoal,(8242.487:3337.2607),(5.259315:5.3469253)
50,moveGoal,(8235.0625:3336.2021),(-7.4249244:-1.0585356)
51,moveGoal,(8227.834:3338.201),(-7.228723:1.9988902)
52,moveGoal,(8227.599:3345.6973),(-0.2353677:7.496306)
53,moveGoal,(8225.858:3352.9924),(-1.7405152:7.2952456)
54,moveGoal,(8226.219:3360.4836),(0.36082786:7.4913154)
55,moveGoal,(8218.739:3361.0337),(-7.479802:0.55005455)
56,moveGoal,(8214.74:3367.379),(-3.9987006:6.345108)
57,moveGoal,(8207.336:3366.183),(-7.4040585:-1.1957946)
58,moveGoal,(8203.328:3372.5222),(-4.00828:6.339061)
59,moveGoal,(8196.115:3374.5781),(-7.2126837:2.056014)
60,moveGoal,(8189.0146:3376.9924),(-7.100814:2.4142165)
61,moveGoal,(8181.5806:3377.9834),(-7.4342356:0.9910282)
62,moveGoal,(8174.184:3379.2239),(-7.3967023:1.2404817)
63,moveGoal,(8179.8726:3384.1116),(5.6886616:4.8876505)
64,moveGoal,(8172.415:3384.9106),(-7.457319:0.7989984)
65,moveGoal,(8179.899:3384.419),(7.4838715:-0.49159896)
66,moveGoal,(8172.7324:3386.6309),(-7.1664133:2.211905)
67,moveGoal,(8180.2275:3386.9033),(7.495053:0.27237052)
68,moveGoal,(8172.893:3388.4692),(-7.3346868:1.5660043)
69,moveGoal,(8180.1807:3386.6975),(7.2877097:-1.771804)
70,moveGoal,(8172.682:3386.5383),(-7.498313:-0.15907176)
71,moveGoal,(8180.0996:3385.429),(7.417487:-1.1094533)
72,moveGoal,(8172.649:3384.5713),(-7.4507866:-0.8577736)
73,moveGoal,(8180.148:3384.6802),(7.4992085:0.10898033)
74,moveGoal,(8172.6943:3385.511),(-7.453835:0.83087015)
75,moveGoal,(8180.18:3385.9722),(7.4858117:0.46111813)
76,moveGoal,(8172.938:3387.9226),(-7.241958:1.9503962)
77,moveGoal,(8180.276:3386.372),(7.337966:-1.5505666)
78,moveGoal,(8173.1836:3388.811),(-7.092361:2.4389372)
79,moveGoal,(8180.197:3386.1536),(7.013421:-2.657429)
80,moveGoal,(8172.8154:3387.4832),(-7.3811955:1.3296456)
81,moveGoal,(8180.122:3385.7917),(7.306808:-1.6913182)
82,moveGoal,(8173.0234:3388.2131),(-7.098407:2.4212859)
83,moveGoal,(8170.229:3395.173),(-2.7944055:6.959978)
84,moveGoal,(8177.6543:3396.2283),(7.425389:1.0552737)
85,moveGoal,(8170.987:3399.6628),(-6.6673207:3.4346519)
86,moveGoal,(8178.479:3400.005),(7.492202:0.341926)
87,moveGoal,(8172.3706:3404.357),(-6.1082087:4.3519874)
88,moveGoal,(8179.8477:3403.7712),(7.477091:-0.58576286)
89,moveGoal,(8172.5:3405.2751),(-7.3476467:1.504023)
90,moveGoal,(8180.0:3405.2722),(7.4999995:-0.0030487804)
91,moveGoal,(8173.028:3408.036),(-6.972212:2.763741)
92,moveGoal,(8180.461:3407.0354),(7.4329653:-1.0005136)
93,moveGoal,(8173.608:3410.0828),(-6.853028:3.047295)
94,moveGoal,(8177.667:3416.3894),(4.0592685:6.306532)
95,moveGoal,(8170.2524:3415.2598),(-7.4144382:-1.1296484)
96,moveGoal,(8177.73:3414.678),(7.47741:-0.5816742)
97,moveGoal,(8170.5103:3416.7092),(-7.219681:2.0313084)
98,moveGoal,(8177.958:3415.8264),(7.4478607:-0.88282233)
99,moveGoal,(8171.0083:3418.647),(-6.949467:2.8204446)
100,moveGoal,(8178.493:3419.1218),(7.484948:0.47492075)
101,moveGoal,(8171.515:3421.8706),(-6.9780927:2.7488587)
102,moveGoal,(8178.954:3420.9155),(7.4389377:-0.955094)
103,moveGoal,(8171.7314:3422.937),(-7.222416:2.0215619)
104,moveGoal,(8179.1387:3421.7607),(7.4071817:-1.17629)
105,moveGoal,(8171.822:3423.409),(-7.3166623:1.6481665)
106,moveGoal,(8179.164:3421.88),(7.3424783:-1.5290573)
107,moveGoal,(8172.2954:3424.892),(-6.8685617:3.01212)
108,moveGoal,(8179.729:3423.8975),(7.433751:-0.99465686)
109,moveGoal,(8172.693:3426.4937),(-7.0363317:2.5961592)
110,moveGoal,(8179.875:3424.3337),(7.182277:-2.1598368)
111,moveGoal,(8172.394:3423.7996),(-7.480954:-0.53416115)
112,moveGoal,(8179.8516:3423.0032),(7.457609:-0.7962837)
113,moveGoal,(8172.454:3424.2388),(-7.397534:1.2355158)
114,moveGoal,(8179.9316:3423.6565),(7.4773574:-0.5823487)
115,moveGoal,(8172.9365:3426.3618),(-6.9950805:2.7053378)
116,moveGoal,(8180.294:3424.9058),(7.3573265:-1.4559354)
117,moveGoal,(8172.8594:3423.9163),(-7.43444:-0.98949695)
118,moveGoal,(8179.862:3421.2305),(7.0025806:-2.6858637)
119,moveGoal,(8172.3813:3420.6885),(-7.480395:-0.5419355)
120,moveGoal,(8179.576:3418.5706),(7.194726:-2.1179981)
121,moveGoal,(8172.4224:3420.8228),(-7.153877:2.252122)
122,moveGoal,(8179.735:3419.1558),(7.3124003:-1.6669728)
123,moveGoal,(8174.804:3413.5042),(-4.9304433:-5.6516128)
124,moveGoal,(8174.446:3406.0127),(-0.35824043:-7.4914393)
125,moveGoal,(8167.0166:3407.041),(-7.429168:1.0283313)
126,moveGoal,(8174.5166:3407.0515),(7.499993:0.010548513)
127,moveGoal,(8167.0166:3407.0999),(-7.499845:0.048230514)
128,moveGoal,(8174.516:3407.004),(7.4993863:-0.09594997)
129,moveGoal,(8168.1104:3410.9045),(-6.405842:3.900665)
130,moveGoal,(8175.59:3410.348),(7.4793177:-0.5566065)
131,moveGoal,(8168.109:3410.8792),(-7.481159:0.5312797)
132,moveGoal,(8175.608:3411.0017),(7.499:0.12248686)
133,moveGoal,(8169.426:3415.248),(-6.182151:4.246294)
134,moveGoal,(8176.9033:3415.8276),(7.477574:0.57956135)
135,moveGoal,(8170.115:3419.0173),(-6.78793:3.1896725)
136,moveGoal,(8177.1665:3421.5728),(7.051192:2.555523)
137,moveGoal,(8169.6665:3421.5308),(-7.4998827:-0.041898787)
138,moveGoal,(8177.1626:3421.286),(7.496005:-0.24475853)
139,moveGoal,(8169.9766:3419.1387),(-7.186038:-2.1472905)
140,moveGoal,(8176.725:3422.411),(6.7484927:3.2722847)
141,moveGoal,(8169.379:3423.9229),(-7.346038:1.511862)
142,moveGoal,(8176.87:3423.555),(7.4909744:-0.36784273)
143,moveGoal,(8169.925:3420.7236),(-6.9450808:-2.8312287)
144,moveGoal,(8177.3896:3419.997),(7.464722:-0.7265831)
145,moveGoal,(8170.0522:3418.443),(-7.337226:-1.5540651)
146,moveGoal,(8177.394:3419.9749),(7.3419156:1.531756)
147,moveGoal,(8169.9097:3419.488),(-7.484192:-0.48669595)
148,moveGoal,(8177.167:3421.3804),(7.2573752:1.8922229)
149,moveGoal,(8169.689:3420.806),(-7.477975:-0.5743625)
150,moveGoal,(8177.185:3420.5706),(7.496304:-0.23544076)
151,moveGoal,(8170.016:3422.7737),(-7.169085:2.20323)
152,moveGoal,(8177.285:3424.6208),(7.2689877:1.8471115)
153,moveGoal,(8169.9536:3423.0396),(-7.3313823:-1.5814027)
154,moveGoal,(8177.229:3424.862),(7.2751675:1.8226209)
155,moveGoal,(8171.171:3420.4407),(-6.0581985:-4.4213376)
