step,tag,position,velocity
0,moveGoal,(6833.334:6450.0005),(0.0:0.0)
1,moveGoal,(6825.9224:6448.8525),(-7.4116364:-1.1478878)
2,moveGoal,(6818.43:6449.1914),(-7.492337:0.33894393)
3,moveGoal,(6811.2974:6451.51),(-7.1326947:2.3183327)
4,moveGoal,(6805.4473:6456.203),(-5.850137:4.6931763)
5,moveGoal,(6800.968:6462.2183),(-4.4795575:6.0152774)
6,moveGoal,(6795.0156:6457.6553),(-5.952076:-4.5631995)
7,moveGoal,(6794.137:6465.1035),(-0.8782421:7.4484024)
8,moveGoal,(6793.4014:6472.5674),(-0.7357045:7.463829)
9,moveGoal,(6798.8164:6467.378),(5.4149714:-5.1892276)
10,moveGoal,(6798.5938:6474.8745),(-0.22274579:7.4966917)
11,moveGoal,(6791.2256:6476.2744),(-7.368152:1.4001204)
12,moveGoal,(6789.1914:6483.493),(-2.034285:7.218843)
13,moveGoal,(6789.7666:6476.015),(0.5749649:-7.4779286)
14,moveGoal,(6787.6914:6483.222),(-2.0753698:7.207138)
15,moveGoal,(6782.843:6477.5),(-4.848405:-5.722148)
16,moveGoal,(6782.434:6484.989),(-0.40888867:7.488846)
17,moveGoal,(6780.9214:6492.3345),(-1.5126972:7.345866)
18,moveGoal,(6775.9805:6497.977),(-4.94087:5.6425)
19,moveGoal,(6768.827:6495.7236),(-7.1535068:-2.253296)
20,moveGoal,(6765.8184:6502.5938),(-3.0085714:6.870116)
21,moveGoal,(6768.524:6495.5986),(2.705774:-6.994911)
22,moveGoal,(6767.7837:6503.062),(-0.74008524:7.4633956)
23,moveGoal,(6761.2085:6499.4536),(-6.574968:-3.6082957)
24,moveGoal,(6753.732:6500.049),(-7.4763584:0.5950333)
25,moveGoal,(6761.2285:6499.821),(7.4965277:-0.22820358)
26,moveGoal,(6754.3667:6496.793),(-6.8616076:-3.027928)
27,moveGoal,(6749.9014:6502.819),(-4.465093:6.026023)
28,moveGoal,(6749.092:6495.363),(-0.80952513:-7.4561834)
29,moveGoal,(6741.5923:6495.2627),(-7.499329:-0.10033366)
30,moveGoal,(6734.4355:6493.0205),(-7.156928:-2.2424054)
31,moveGoal,(6729.6587:6498.8022),(-4.7769012:5.781974)
32,moveGoal,(6726.716:6491.904),(-2.9431067:-6.898415)
33,moveGoal,(6722.5225:6485.6855),(-4.193203:-6.2182837)
34,moveGoal,(6715.477:6483.1143),(-7.0454865:-2.5712109)
35,moveGoal,(6711.3203:6476.8716),(-4.156928:-6.242592)
36,moveGoal,(6705.0747:6472.719),(-6.245623:-4.152372)
37,moveGoal,(6699.433:6467.7773),(-5.641755:-4.9417205)
38,moveGoal,(6694.689:6461.9683),(-4.744128:-5.8088946)
39,moveGoal,(6688.8164:6457.3027),(-5.8723288:-4.665379)
40,moveGoal,(6683.7793:6451.746),(-5.0372624:-5.5566173)
41,moveGoal,(6678.6636:6446.2617),(-5.1156883:-5.4844995)
42,moveGoal,(6672.5283:6441.9478),(-6.1351986:-4.3138547)
43,moveGoal,(6665.83:6438.5737),(-6.698329:-3.37378)
44,moveGoal,(6660.151:6433.6753),(-5.6793637:-4.8984513)
45,moveGoal,(6654.8574:6428.362),(-5.293238:-5.313345)
46,moveGoal,(6649.5503:6423.0625),(-5.307092:-5.2995067)
47,moveGoal,(6643.89:6418.1416),(-5.6601334:-4.92066)
48,moveGoal,(6638.62:6412.8057),(-5.270228:-5.3361692)
49,moveGoal,(6633.2646:6407.555),(-5.3555717:-5.25051)
50,moveGoal,(6628.243:6401.9844),(-5.021375:-5.570978)
51,moveGoal,(6621.4185:6398.874),(-6.8246427:-3.110346)
52,moveGoal,(6616.4116:6393.29),(-5.0066433:-5.5842214)
53,moveGoal,(6610.2397:6389.029),(-6.1717973:-4.261328)
54,moveGoal,(6605.1777:6383.4946),(-5.0621543:-5.5339494)
55,moveGoal,(6600.9214:6377.3193),(-4.2563868:-6.1752067)
56,moveGoal,(6595.911:6371.7383),(-5.0103197:-5.5809226)
57,moveGoal,(6589.524:6367.807),(-6.3870783:-3.9313147)
58,moveGoal,(6586.49:6374.6665),(-3.033524:6.859135)
59,moveGoal,(6584.1084:6367.5547),(-2.381641:-7.111806)
60,moveGoal,(6580.405:6361.0327),(-3.7034745:-6.5218315)
61,moveGoal,(6576.5938:6354.573),(-3.8111167:-6.45952)
62,moveGoal,(6571.934:6348.6963),(-4.659666:-5.876863)
63,moveGoal,(6567.4404:6342.6914),(-4.493509:-6.0048633)
64,moveGoal,(6562.782:6336.8135),(-4.658274:-5.877966)
65,moveGoal,(6557.8364:6331.1753),(-4.945675:-5.6382895)
66,moveGoal,(6552.845:6325.577),(-4.9909964:-5.59821)
67,moveGoal,(6547.827:6320.0034),(-5.0181594:-5.5738745)
68,moveGoal,(6542.788:6314.448),(-5.0389214:-5.5551124)
69,moveGoal,(6537.731:6308.9097),(-5.056932:-5.538722)
70,moveGoal,(6532.6577:6303.3857),(-5.0731826:-5.523841)
71,moveGoal,(6528.5767:6297.0933),(-4.0810065:-6.292487)
72,moveGoal,(6523.6787:6291.4136),(-4.898039:-5.67972)
73,moveGoal,(6518.5283:6285.9614),(-5.150289:-5.4520197)
74,moveGoal,(6513.3716:6280.5156),(-5.156819:-5.445844)
75,moveGoal,(6508.125:6275.1562),(-5.2468104:-5.359196)
76,moveGoal,(6503.1943:6269.505),(-4.93084:-5.651267)
77,moveGoal,(6498.216:6263.8955),(-4.978696:-5.6091523)
78,moveGoal,(6492.947:6258.558),(-5.268828:-5.3375516)
79,moveGoal,(6487.956:6252.9595),(-4.9907465:-5.5984325)
80,moveGoal,(6482.7935:6247.519),(-5.1625867:-5.4403768)
81,moveGoal,(6487.788:6241.9243),(4.9947767:-5.594838)
82,moveGoal,(6482.419:6236.6875),(-5.3691463:-5.236627)
83,moveGoal,(6477.6436:6230.9043),(-4.7752852:-5.783308)
84,moveGoal,(6472.8027:6225.176),(-4.840872:-5.728522)
85,moveGoal,(6467.953:6219.4546),(-4.849763:-5.720997)
86,moveGoal,(6462.573:6214.229),(-5.3798122:-5.225669)
87,moveGoal,(6457.7705:6208.4683),(-4.802753:-5.760518)
88,moveGoal,(6452.358:6203.277),(-5.4126678:-5.1916304)
89,moveGoal,(6447.192:6197.84),(-5.166126:-5.437016)
90,moveGoal,(6441.724:6192.7065),(-5.4678335:-5.1334977)
91,moveGoal,(6436.548:6187.2793),(-5.176424:-5.427212)
92,moveGoal,(6431.101:6182.1235),(-5.446941:-5.1556606)
93,moveGoal,(6425.814:6176.804),(-5.2871895:-5.319363)
94,moveGoal,(6420.709:6171.3096),(-5.1047955:-5.49464)
95,moveGoal,(6415.5044:6165.909),(-5.204364:-5.4004264)
96,moveGoal,(6410.3647:6160.4473),(-5.139551:-5.4621444)
97,moveGoal,(6405.1445:6155.062),(-5.220201:-5.385119)
98,moveGoal,(6399.9966:6149.608),(-5.1481795:-5.4540124)
99,moveGoal,(6394.825:6144.176),(-5.1712546:-5.432139)
100,moveGoal,(6389.635:6138.7617),(-5.1903:-5.413944)
101,moveGoal,(6384.463:6133.33),(-5.1717935:-5.431626)
102,moveGoal,(6379.9487:6127.3403),(-4.5139537:-5.9895096)
103,moveGoal,(6374.734:6121.95),(-5.215017:-5.390139)
104,moveGoal,(6369.4224:6116.6553),(-5.3116283:-5.29496)
105,moveGoal,(6364.093:6111.3784),(-5.329661:-5.2768097)
106,moveGoal,(6359.026:6105.849),(-5.0670757:-5.5294437)
107,moveGoal,(6353.67:6100.599),(-5.3560386:-5.2500334)
108,moveGoal,(6348.465:6095.1997),(-5.205246:-5.3995757)
109,moveGoal,(6343.268:6089.792),(-5.1969275:-5.4075828)
110,moveGoal,(6337.9663:6084.4873),(-5.3019023:-5.3046985)
111,moveGoal,(6332.6855:6079.1616),(-5.2808657:-5.325642)
112,moveGoal,(6327.4673:6073.7744),(-5.2181573:-5.387099)
113,moveGoal,(6322.2666:6068.3706),(-5.200631:-5.404021)
114,moveGoal,(6317.058:6062.974),(-5.2084947:-5.3964424)
115,moveGoal,(6311.8696:6057.558),(-5.1882706:-5.4158883)
116,moveGoal,(6306.5596:6052.2617),(-5.310269:-5.296324)
117,moveGoal,(6301.3955:6046.8228),(-5.1641397:-5.438903)
118,moveGoal,(6299.2354:6039.6406),(-2.160198:-7.1821685)
119,moveGoal,(6297.066:6032.4614),(-2.169515:-7.17936)
120,moveGoal,(6291.332:6027.627),(-5.733815:-4.834601)
121,moveGoal,(6285.7334:6022.6367),(-5.5986776:-4.990472)
122,moveGoal,(6280.4106:6017.3525),(-5.3225584:-5.283973)
123,moveGoal,(6275.066:6012.091),(-5.3446484:-5.261629)
124,moveGoal,(6269.72:6006.8306),(-5.3458776:-5.26038)
125,moveGoal,(6262.468:6004.9194),(-7.2523894:-1.9112422)
126,moveGoal,(6257.389:5999.401),(-5.0787826:-5.5186934)
127,moveGoal,(6252.2915:5993.8994),(-5.0974703:-5.501436)
128,moveGoal,(6247.2217:5988.3726),(-5.069946:-5.5268126)
129,moveGoal,(6241.909:5983.078),(-5.312381:-5.294205)
130,moveGoal,(6236.777:5977.609),(-5.1321497:-5.4690986)
131,moveGoal,(6231.936:5971.8804),(-4.840832:-5.728555)
132,moveGoal,(6226.646:5966.564),(-5.290184:-5.3163857)
133,moveGoal,(6221.557:5961.0547),(-5.088901:-5.5093637)
134,moveGoal,(6216.1743:5955.832),(-5.3828216:-5.2225695)
135,moveGoal,(6210.9004:5950.4995),(-5.2741117:-5.33233)
136,moveGoal,(6205.8105:5944.9907),(-5.089701:-5.508624)
137,moveGoal,(6200.7065:5939.4956),(-5.104212:-5.495182)
138,moveGoal,(6195.53:5934.0684),(-5.1765165:-5.427124)
139,moveGoal,(6190.523:5928.4844),(-5.0067577:-5.584118)
140,moveGoal,(6185.4834:5922.9297),(-5.0394053:-5.5546727)
141,moveGoal,(6180.411:5917.4053),(-5.072393:-5.524566)
142,moveGoal,(6175.279:5911.9365),(-5.1325593:-5.4687138)
143,moveGoal,(6170.095:5906.5166),(-5.183812:-5.4201565)
144,moveGoal,(6164.896:5901.1113),(-5.199311:-5.405291)
145,moveGoal,(6159.6597:5895.7417),(-5.2362432:-5.369521)
146,moveGoal,(6154.3296:5890.4653),(-5.3301754:-5.2762895)
147,moveGoal,(6149.0376:5885.151),(-5.292039:-5.3145394)
148,moveGoal,(6143.5757:5880.011),(-5.4620476:-5.139653)
149,moveGoal,(6138.3623:5874.6196),(-5.213366:-5.391736)
150,moveGoal,(6133.1284:5869.248),(-5.233926:-5.37178)
151,moveGoal,(6127.711:5864.0615),(-5.417653:-5.1864285)
152,moveGoal,(6122.5347:5858.6343),(-5.1763635:-5.4272704)
153,moveGoal,(6117.3726:5853.1934),(-5.1619835:-5.4409485)
154,moveGoal,(6112.2344:5847.73),(-5.1379857:-5.4636164)
155,moveGoal,(6107.1177:5842.2466),(-5.116819:-5.4834447)
156,moveGoal,(6104.0513:5835.402),(-3.0663888:-6.844506)
157,moveGoal,(6098.81:5830.037),(-5.241095:-5.364786)
158,moveGoal,(6093.569:5824.6724),(-5.2413096:-5.3645763)
159,moveGoal,(6088.1885:5819.4473),(-5.3803473:-5.2251186)
160,moveGoal,(6082.827:5814.2026),(-5.3615446:-5.2444105)
161,moveGoal,(6077.4985:5808.925),(-5.3287554:-5.277724)
162,moveGoal,(6072.1914:5803.6255),(-5.307347:-5.2992525)
163,moveGoal,(6066.9097:5798.301),(-5.281622:-5.3248916)
164,moveGoal,(6061.636:5792.968),(-5.27347:-5.332965)
165,moveGoal,(6056.2925:5787.7056),(-5.343958:-5.2623296)
166,moveGoal,(6050.9834:5782.4077),(-5.30897:-5.297626)
167,moveGoal,(6045.7275:5777.057),(-5.255704:-5.3504744)
168,moveGoal,(6040.4717:5771.707),(-5.25585:-5.3503313)
169,moveGoal,(6035.208:5766.3643),(-5.263492:-5.3428135)
170,moveGoal,(6029.993:5760.9736),(-5.214715:-5.3904314)
171,moveGoal,(6024.7686:5755.593),(-5.2245455:-5.380904)
172,moveGoal,(6019.5356:5750.2197),(-5.2327805:-5.372896)
173,moveGoal,(6014.2324:5744.9165),(-5.3033013:-5.3033013)
174,moveGoal,(6009.0063:5739.537),(-5.2258534:-5.3796344)
175,moveGoal,(6003.703:5734.234),(-5.3033013:-5.3033013)
176,moveGoal,(5998.441:5728.89),(-5.2623506:-5.343937)
177,moveGoal,(5993.087:5723.6377),(-5.3538766:-5.2522383)
178,moveGoal,(5987.7563:5718.3613),(-5.33034:-5.2761235)
179,moveGoal,(5982.46:5713.0513),(-5.2964787:-5.310115)
180,moveGoal,(5977.158:5707.7466),(-5.3018765:-5.304725)
181,moveGoal,(5971.945:5702.3545),(-5.213234:-5.391864)
182,moveGoal,(5965.2075:5699.059),(-6.737255:-3.2953596)
183,moveGoal,(5959.838:5693.823),(-5.3697567:-5.236002)
184,moveGoal,(5954.4614:5688.594),(-5.3765965:-5.228978)
185,moveGoal,(5949.2734:5683.178),(-5.1878986:-5.4162445)
186,moveGoal,(5943.892:5677.954),(-5.3813734:-5.2240615)
187,moveGoal,(5938.709:5672.533),(-5.183154:-5.4207854)
188,moveGoal,(5933.2554:5667.3843),(-5.4534254:-5.1488013)
189,moveGoal,(5927.9224:5662.111),(-5.3330026:-5.2734323)
190,moveGoal,(5921.298:5658.5947),(-6.6246276:-3.5162923)
191,moveGoal,(5915.966:5653.3203),(-5.3319755:-5.274471)
192,moveGoal,(5910.7437:5647.937),(-5.222327:-5.383057)
193,moveGoal,(5905.5215:5642.5537),(-5.2222834:-5.383099)
194,moveGoal,(5900.278:5637.1914),(-5.243575:-5.362362)
195,moveGoal,(5895.0327:5631.8306),(-5.2450204:-5.360948)
