step,tag,position,velocity
0,moveGoal,(4122.2227:8583.334),(0.0:0.0)
1,moveGoal,(4122.4307:8590.831),(0.20784836:7.49712)
2,moveGoal,(4122.514:8598.331),(0.08347755:7.4995356)
3,moveGoal,(4121.3896:8605.746),(-1.1243856:7.4152384)
4,moveGoal,(4117.3784:8612.083),(-4.011003:6.337338)
5,moveGoal,(4111.2017:8616.337),(-6.17676:4.2541313)
6,moveGoal,(4103.767:8617.325),(-7.4345374:0.98876286)
7,moveGoal,(4098.982:8623.101),(-4.784959:5.775307)
8,moveGoal,(4097.0254:8630.341),(-1.9564656:7.2403207)
9,moveGoal,(4096.564:8637.826),(-0.46161476:7.4857807)
10,moveGoal,(4094.7424:8645.102),(-1.8215587:7.275433)
11,moveGoal,(4093.0276:8652.403),(-1.7148722:7.3013163)
12,moveGoal,(4092.4758:8659.883),(-0.55187625:7.479668)
13,moveGoal,(4088.6033:8666.306),(-3.872466:6.4229283)
14,moveGoal,(4086.3225:8673.45),(-2.280883:7.144758)
15,moveGoal,(4080.5562:8678.246),(-5.7662816:4.795831)
16,moveGoal,(4079.0603:8685.596),(-1.4959707:7.349291)
17,moveGoal,(4073.397:8690.513),(-5.6633725:4.916931)
18,moveGoal,(4066.4563:8693.3545),(-6.9405913:2.8422167)
19,moveGoal,(4067.3887:8700.796),(0.9324464:7.4418106)
20,moveGoal,(4068.0193:8708.27),(0.6306136:7.4734416)
21,moveGoal,(4062.5698:8703.116),(-5.4494205:-5.15304)
22,moveGoal,(4062.728:8710.614),(0.15814666:7.498333)
23,moveGoal,(4057.7458:8705.008),(-4.9822736:-5.6059747)
24,moveGoal,(4050.3394:8703.826),(-7.4063897:-1.1812692)
25,moveGoal,(4043.6672:8707.252),(-6.6720095:3.4255352)
26,moveGoal,(4037.9727:8702.371),(-5.6946645:-4.880656)
27,moveGoal,(4030.6724:8700.651),(-7.3001776:-1.719712)
28,moveGoal,(4026.3665:8694.511),(-4.3059816:-6.1407266)
29,moveGoal,(4022.8904:8687.865),(-3.476037:-6.6458383)
30,moveGoal,(4019.7847:8681.038),(-3.105808:-6.8267093)
31,moveGoal,(4016.8848:8674.121),(-2.899993:-6.91665)
32,moveGoal,(4014.1272:8667.146),(-2.7575538:-6.9746614)
33,moveGoal,(4011.4648:8660.135),(-2.662428:-7.0115247)
34,moveGoal,(4009.0803:8653.023),(-2.3844938:-7.1108503)
35,moveGoal,(4006.115:8646.135),(-2.96534:-6.888887)
36,moveGoal,(4003.332:8639.17),(-2.7829795:-6.9645553)
37,moveGoal,(4000.6003:8632.186),(-2.7317035:-6.984826)
38,moveGoal,(3997.986:8625.156),(-2.6143367:-7.0295978)
39,moveGoal,(3995.4534:8618.097),(-2.5328195:-7.0593786)
40,moveGoal,(3992.9844:8611.015),(-2.4688742:-7.0819955)
41,moveGoal,(3990.523:8603.93),(-2.4613602:-7.0846105)
42,moveGoal,(3988.078:8596.84),(-2.4451058:-7.0902367)
43,moveGoal,(3985.683:8589.732),(-2.394733:-7.1074085)
44,moveGoal,(3983.325:8582.612),(-2.3580832:-7.119652)
45,moveGoal,(3981.0044:8575.48),(-2.3206444:-7.131943)
46,moveGoal,(3978.7065:8568.341),(-2.2978137:-7.139332)
47,moveGoal,(3976.4067:8561.202),(-2.299721:-7.138717)
48,moveGoal,(3974.1306:8554.056),(-2.2761178:-7.1462784)
49,moveGoal,(3971.873:8546.903),(-2.257679:-7.1521244)
50,moveGoal,(3969.6313:8539.746),(-2.241695:-7.1571507)
51,moveGoal,(3967.1836:8532.656),(-2.4476483:-7.0893598)
52,moveGoal,(3964.4429:8525.675),(-2.7407415:-6.981285)
53,moveGoal,(3961.4402:8518.802),(-3.0026405:-6.87271)
54,moveGoal,(3958.7092:8511.816),(-2.7309976:-6.985102)
55,moveGoal,(3956.0806:8504.792),(-2.6287315:-7.0242276)
56,moveGoal,(3953.5405:8497.735),(-2.5399191:-7.0568275)
57,moveGoal,(3950.4436:8490.904),(-3.0969596:-6.830728)
58,moveGoal,(3948.0073:8483.811),(-2.436275:-7.093276)
59,moveGoal,(3954.1548:8488.106),(6.147576:4.2961984)
60,moveGoal,(3951.0176:8481.294),(-3.137195:-6.8123426)
61,moveGoal,(3948.1663:8474.357),(-2.8513696:-6.936836)
62,moveGoal,(3945.464:8467.361),(-2.7022011:-6.9962926)
63,moveGoal,(3942.8657:8460.326),(-2.5982795:-7.0355487)
64,moveGoal,(3940.3406:8453.264),(-2.525263:-7.062085)
65,moveGoal,(3937.8765:8446.18),(-2.464115:-7.0836535)
66,moveGoal,(3935.2344:8439.16),(-2.6421454:-7.019193)
67,moveGoal,(3932.441:8432.2),(-2.7935007:-6.960342)
68,moveGoal,(3929.7622:8425.195),(-2.678734:-7.005311)
69,moveGoal,(3927.575:8418.021),(-2.1872935:-7.173963)
70,moveGoal,(3925.0105:8410.974),(-2.5645728:-7.047905)
71,moveGoal,(3922.516:8403.9),(-2.4944673:-7.073022)
72,moveGoal,(3920.0718:8396.81),(-2.4442668:-7.0905266)
73,moveGoal,(3917.671:8389.704),(-2.4009547:-7.105309)
74,moveGoal,(3915.3:8382.589),(-2.3708944:-7.1153965)
75,moveGoal,(3912.9578:8375.464),(-2.3423746:-7.1248355)
76,moveGoal,(3910.6382:8368.332),(-2.3194966:-7.1323166)
77,moveGoal,(3908.3335:8361.195),(-2.3047445:-7.1370974)
78,moveGoal,(3906.0435:8354.054),(-2.2900562:-7.141824)
79,moveGoal,(3903.7698:8346.906),(-2.2736912:-7.1470504)
80,moveGoal,(3901.505:8339.757),(-2.2648451:-7.1498585)
81,moveGoal,(3899.2515:8332.604),(-2.2534235:-7.1534667)
82,moveGoal,(3897.0044:8325.448),(-2.2470803:-7.155462)
83,moveGoal,(3894.7664:8318.29),(-2.238141:-7.1582627)
84,moveGoal,(3892.5312:8311.131),(-2.235062:-7.159225)
85,moveGoal,(3890.317:8303.965),(-2.214436:-7.165632)
86,moveGoal,(3888.0107:8296.828),(-2.3060668:-7.1366696)
87,moveGoal,(3885.7192:8289.687),(-2.2914908:-7.1413636)
88,moveGoal,(3883.4458:8282.539),(-2.2733579:-7.1471562)
89,moveGoal,(3890.89:8283.452),(7.4441586:0.91351295)
90,moveGoal,(3886.303:8277.519),(-4.5867968:-5.9339104)
91,moveGoal,(3882.7053:8270.9375),(-3.5977383:-6.5807505)
92,moveGoal,(3879.6062:8264.107),(-3.0990162:-6.829795)
93,moveGoal,(3876.7878:8257.157),(-2.8184686:-6.9502687)
94,moveGoal,(3874.1367:8250.142),(-2.6511877:-7.0157824)
95,moveGoal,(3871.6062:8243.081),(-2.5305018:-7.0602098)
96,moveGoal,(3869.149:8235.995),(-2.457294:-7.086022)
97,moveGoal,(3866.759:8228.886),(-2.3899145:-7.1090302)
98,moveGoal,(3864.4062:8221.765),(-2.3526688:-7.1214433)
99,moveGoal,(3862.0767:8214.636),(-2.3295367:-7.1290436)
100,moveGoal,(3859.7585:8207.503),(-2.3180213:-7.1327963)
101,moveGoal,(3857.481:8200.357),(-2.2776828:-7.1457796)
102,moveGoal,(3855.2026:8193.212),(-2.278338:-7.1455708)
103,moveGoal,(3852.9246:8186.0664),(-2.278086:-7.145651)
104,moveGoal,(3850.6467:8178.921),(-2.2779446:-7.1456957)
105,moveGoal,(3848.6807:8171.683),(-1.9660832:-7.2377152)
106,moveGoal,(3846.3997:8164.5386),(-2.2809963:-7.1447225)
107,moveGoal,(3844.295:8157.34),(-2.1048346:-7.198588)
108,moveGoal,(3842.1296:8150.159),(-2.1652117:-7.180659)
109,moveGoal,(3839.8743:8143.0063),(-2.255379:-7.1528506)
110,moveGoal,(3837.5637:8135.871),(-2.3104384:-7.135256)
111,moveGoal,(3831.018:8132.21),(-6.545622:-3.6612618)
112,moveGoal,(3827.7825:8125.444),(-3.2354984:-6.7662067)
113,moveGoal,(3824.5938:8118.6553),(-3.1887865:-6.788346)
114,moveGoal,(3825.393:8126.113),(0.79938906:7.457277)
115,moveGoal,(3821.4897:8132.517),(-3.9032252:6.404282)
116,moveGoal,(3815.4087:8136.907),(-6.0810056:4.389917)
117,moveGoal,(3811.4492:8130.5376),(-3.959359:-6.369732)
118,moveGoal,(3810.0051:8123.1777),(-1.4440762:-7.3596635)
119,moveGoal,(3802.5947:8122.0215),(-7.410339:-1.1562372)
120,moveGoal,(3795.219:8123.3813),(-7.375645:1.3600973)
121,moveGoal,(3788.1335:8125.8403),(-7.0854726:2.4588785)
122,moveGoal,(3784.0671:8119.5386),(-4.066353:-6.301966)
123,moveGoal,(3776.5776:8119.1426),(-7.4895444:-0.39588746)
