step,tag,position,velocity
0,moveGoal,(4122.2227:8550.001),(0.0:0.0)
1,moveGoal,(4121.679:8557.481),(-0.54343104:7.480286)
2,moveGoal,(4114.6733:8560.159),(-7.005727:2.677647)
3,moveGoal,(4109.38:8565.473),(-5.293413:5.3131704)
4,moveGoal,(4103.8096:8570.494),(-5.570444:5.021968)
5,moveGoal,(4096.4233:8569.192),(-7.386132:-1.3019454)
6,moveGoal,(4093.6714:8576.169),(-2.7519348:6.97688)
7,moveGoal,(4088.2996:8581.402),(-5.371844:5.2338605)
8,moveGoal,(4084.4346:8587.83),(-3.865076:6.427378)
9,moveGoal,(4077.3481:8590.286),(-7.0865436:2.455789)
10,moveGoal,(4072.2556:8595.792),(-5.092554:5.505987)
11,moveGoal,(4066.8413:8600.981),(-5.4143944:5.1898303)
12,moveGoal,(4060.681:8605.259),(-6.160396:4.277794)
13,moveGoal,(4055.0615:8610.226),(-5.619423:4.967101)
14,moveGoal,(4050.4868:8616.169),(-4.5746145:5.9433074)
15,moveGoal,(4044.456:8620.628),(-6.030875:4.458536)
16,moveGoal,(4038.2502:8624.84),(-6.2058597:4.2115684)
17,moveGoal,(4032.5554:8629.721),(-5.694871:4.8804145)
18,moveGoal,(4039.596:8632.306),(7.0405025:2.5848253)
19,moveGoal,(4034.933:8638.18),(-4.6628814:5.8743124)
20,moveGoal,(4029.9343:8643.7705),(-4.9988875:5.591165)
21,moveGoal,(4023.5151:8647.649),(-6.419299:3.8784792)
22,moveGoal,(4017.5469:8643.107),(-5.968322:-4.5419307)
23,moveGoal,(4010.3818:8640.892),(-7.1650662:-2.2162647)
24,moveGoal,(4003.448:8643.75),(-6.933902:2.8584979)
25,moveGoal,(3998.4355:8638.171),(-5.012442:-5.579017)
26,moveGoal,(3994.417:8631.838),(-4.0185375:-6.3325634)
27,moveGoal,(3991.1985:8625.063),(-3.2184749:-6.7743206)
28,moveGoal,(3988.8657:8617.936),(-2.3327155:-7.128004)
29,moveGoal,(3982.8257:8613.489),(-6.0401354:-4.4459834)
30,moveGoal,(3979.7979:8606.628),(-3.0277371:-6.8616915)
31,moveGoal,(3976.0735:8600.118),(-3.7244408:-6.5098805)
