step,tag,position,velocity
0,moveGoal,(6833.334:6383.334),(0.0:0.0)
1,moveGoal,(6833.7734:6375.8467),(0.43948808:-7.4871125)
2,moveGoal,(6830.197:6369.2544),(-3.5765579:-6.592286)
3,moveGoal,(6829.683:6361.772),(-0.5135102:-7.4824004)
4,moveGoal,(6828.526:6354.362),(-1.1571225:-7.4102006)
5,moveGoal,(6828.8716:6346.8696),(0.34569526:-7.4920287)
6,moveGoal,(6831.4873:6339.8403),(2.6156616:-7.029105)
7,moveGoal,(6834.29:6332.884),(2.802778:-6.9566107)
8,moveGoal,(6837.929:6326.3257),(3.6390023:-6.558023)
9,moveGoal,(6839.2266:6318.939),(1.2975248:-7.3869095)
10,moveGoal,(6838.5195:6311.472),(-0.7068385:-7.4666176)
11,moveGoal,(6839.717:6304.0684),(1.1974081:-7.4037976)
12,moveGoal,(6840.3374:6296.594),(0.62059134:-7.4742804)
13,moveGoal,(6838.295:6289.3774),(-2.0423102:-7.2165766)
14,moveGoal,(6835.5864:6282.384),(-2.7086513:-6.993798)
15,moveGoal,(6836.911:6275.0015),(1.3246113:-7.3821006)
16,moveGoal,(6838.318:6267.635),(1.4069786:-7.3668456)
17,moveGoal,(6838.732:6260.146),(0.41417983:-7.488555)
18,moveGoal,(6838.7407:6252.646),(0.009006967:-7.4999948)
19,moveGoal,(6838.329:6245.157),(-0.41146582:-7.4887047)
20,moveGoal,(6837.537:6237.699),(-0.7920386:-7.458061)
21,moveGoal,(6838.028:6230.2153),(0.4909638:-7.483913)
22,moveGoal,(6840.782:6223.2393),(2.7542408:-6.9759703)
23,moveGoal,(6842.4756:6215.933),(1.6934958:-7.306304)
24,moveGoal,(6844.136:6208.619),(1.6607559:-7.313815)
25,moveGoal,(6845.5073:6201.2456),(1.3709005:-7.373645)
26,moveGoal,(6840.1714:6195.975),(-5.336031:-5.2703676)
27,moveGoal,(6837.7217:6188.8867),(-2.4498782:-7.088589)
28,moveGoal,(6835.296:6181.79),(-2.4258451:-7.09685)
29,moveGoal,(6832.5464:6174.812),(-2.7494574:-6.977857)
30,moveGoal,(6829.0044:6168.201),(-3.5417547:-6.6110497)
31,moveGoal,(6826.1426:6161.2686),(-2.8616703:-6.932593)
32,moveGoal,(6821.4873:6155.388),(-4.6555157:-5.8801513)
33,moveGoal,(6816.801:6149.5327),(-4.686489:-5.855495)
34,moveGoal,(6813.3564:6142.8706),(-3.4445062:-6.6622353)
35,moveGoal,(6807.498:6138.1875),(-5.858255:-4.6830397)
36,moveGoal,(6803.1904:6132.048),(-4.3077707:-6.139472)
37,moveGoal,(6797.8677:6126.764),(-5.3226957:-5.2838345)
38,moveGoal,(6793.021:6121.0405),(-4.84668:-5.723609)
39,moveGoal,(6790.184:6114.0977),(-2.8367593:-6.9428234)
40,moveGoal,(6792.985:6107.14),(2.8005862:-6.957494)
41,moveGoal,(6786.359:6103.626),(-6.6257944:-3.5140927)
42,moveGoal,(6780.213:6099.3276),(-6.1461186:-4.2982817)
43,moveGoal,(6774.2095:6094.832),(-6.003238:-4.4956794)
44,moveGoal,(6768.649:6089.7993),(-5.5607777:-5.0326686)
45,moveGoal,(6763.1646:6084.683),(-5.4842305:-5.115977)
46,moveGoal,(6757.7676:6079.475),(-5.3970504:-5.2078648)
47,moveGoal,(6752.6743:6073.9697),(-5.0933394:-5.5052614)
48,moveGoal,(6747.8813:6068.201),(-4.7930574:-5.7685876)
49,moveGoal,(6742.6733:6062.804),(-5.208197:-5.3967295)
50,moveGoal,(6737.174:6057.7046),(-5.4992943:-5.0997806)
51,moveGoal,(6731.9946:6052.28),(-5.1791434:-5.4246173)
52,moveGoal,(6727.3726:6046.3735),(-4.622135:-5.9064255)
53,moveGoal,(6723.237:6040.117),(-4.1358366:-6.256585)
54,moveGoal,(6717.214:6035.648),(-6.0229936:-4.4691772)
55,moveGoal,(6711.6904:6030.5747),(-5.523656:-5.0733843)
56,moveGoal,(6707.7407:6024.199),(-3.9497728:-6.37568)
57,moveGoal,(6701.7124:6019.7373),(-6.0283384:-4.461966)
58,moveGoal,(6696.181:6014.6724),(-5.531366:-5.0649776)
59,moveGoal,(6690.938:6009.3096),(-5.2433643:-5.362568)
60,moveGoal,(6685.849:6003.8003),(-5.088771:-5.509484)
61,moveGoal,(6680.753:5998.2974),(-5.0960484:-5.5027533)
62,moveGoal,(6676.6997:5991.987),(-4.05336:-6.310331)
63,moveGoal,(6670.675:5987.52),(-6.0248156:-4.4667215)
64,moveGoal,(6665.2207:5982.372),(-5.4542403:-5.1479387)
65,moveGoal,(6659.7725:5977.218),(-5.4480686:-5.154469)
66,moveGoal,(6654.591:5971.7954),(-5.1815715:-5.4222984)
67,moveGoal,(6649.419:5966.364),(-5.1719513:-5.4314756)
68,moveGoal,(6644.5674:5960.6445),(-4.8515563:-5.7194753)
69,moveGoal,(6639.3657:5966.048),(-5.201599:5.403089)
70,moveGoal,(6638.3364:5958.6187),(-1.0294063:-7.429019)
71,moveGoal,(6632.593:5953.796),(-5.7437644:-4.822777)
72,moveGoal,(6627.8516:5947.9844),(-4.7410707:-5.81139)
73,moveGoal,(6621.161:5944.595),(-6.6905565:-3.3891668)
74,moveGoal,(6615.228:5940.0073),(-5.9330564:-4.587902)
75,moveGoal,(6609.984:5934.6455),(-5.2440414:-5.361906)
76,moveGoal,(6605.308:5928.7812),(-4.67571:-5.864106)
77,moveGoal,(6600.8994:5922.714),(-4.4086266:-6.0674553)
78,moveGoal,(6596.382:5916.727),(-4.5173893:-5.986919)
79,moveGoal,(6591.9263:5910.694),(-4.4556065:-6.0330405)
80,moveGoal,(6589.368:5903.6436),(-2.558244:-7.0502048)
81,moveGoal,(6583.329:5899.196),(-6.0389442:-4.447601)
82,moveGoal,(6578.4043:5893.5396),(-4.9249077:-5.6564374)
83,moveGoal,(6573.4893:5887.8745),(-4.914846:-5.6651826)
84,moveGoal,(6568.785:5882.033),(-4.7041283:-5.841334)
85,moveGoal,(6564.1743:5876.1177),(-4.610633:-5.915409)
86,moveGoal,(6559.665:5870.1245),(-4.5092926:-5.9930196)
87,moveGoal,(6556.675:5863.246),(-2.9900966:-6.878177)
88,moveGoal,(6550.578:5858.878),(-6.096555:-4.368297)
89,moveGoal,(6545.609:5853.2603),(-4.9690003:-5.617743)
90,moveGoal,(6540.2334:5848.03),(-5.375339:-5.2302704)
91,moveGoal,(6535.5015:5842.211),(-4.7319193:-5.818844)
92,moveGoal,(6531.0586:5836.1685),(-4.4428773:-6.0424204)
93,moveGoal,(6528.6826:5829.0547),(-2.3757458:-7.1137776)
94,moveGoal,(6522.743:5824.4746),(-5.9392242:-4.579915)
95,moveGoal,(6517.6494:5818.9697),(-5.0937834:-5.5048504)
96,moveGoal,(6512.8096:5813.24),(-4.8398933:-5.7293487)
97,moveGoal,(6507.327:5808.1226),(-5.482569:-5.1177573)
98,moveGoal,(6502.365:5802.4985),(-4.9618077:-5.624097)
99,moveGoal,(6499.245:5795.678),(-3.1199565:-6.8202543)
100,moveGoal,(6493.149:5791.3096),(-6.0961747:-4.368828)
101,moveGoal,(6487.9727:5785.8823),(-5.1762795:-5.4273505)
102,moveGoal,(6483.2593:5780.0483),(-4.713496:-5.833777)
103,moveGoal,(6479.2026:5773.74),(-4.0565715:-6.3082666)
104,moveGoal,(6473.112:5769.364),(-6.0907235:-4.376425)
105,moveGoal,(6467.5454:5764.337),(-5.566175:-5.026698)
106,moveGoal,(6462.2383:5759.037),(-5.306959:-5.2996397)
107,moveGoal,(6457.2217:5753.462),(-5.016842:-5.5750613)
108,moveGoal,(6452.3457:5747.7637),(-4.8762197:-5.6984634)
109,moveGoal,(6447.507:5742.0337),(-4.838989:-5.7301126)
110,moveGoal,(6442.425:5736.518),(-5.082047:-5.515687)
111,moveGoal,(6437.861:5730.5664),(-4.5640445:-5.951428)
112,moveGoal,(6432.7183:5725.107),(-5.1425076:-5.459361)
113,moveGoal,(6427.782:5719.46),(-4.935864:-5.646879)
114,moveGoal,(6424.237:5712.851),(-3.545377:-6.609108)
115,moveGoal,(6419.7964:5706.807),(-4.4406495:-6.044058)
116,moveGoal,(6413.7007:5702.4375),(-6.0954623:-4.3698225)
117,moveGoal,(6408.336:5697.1963),(-5.364751:-5.241131)
118,moveGoal,(6403.1235:5691.8037),(-5.2123165:-5.3927503)
119,moveGoal,(6398.195:5686.1504),(-4.928694:-5.6531396)
120,moveGoal,(6393.0947:5680.6514),(-5.0999885:-5.499102)
121,moveGoal,(6387.9907:5675.1562),(-5.104183:-5.4952087)
122,moveGoal,(6382.8696:5669.677),(-5.12122:-5.479335)
123,moveGoal,(6377.9565:5664.0103),(-4.9130654:-5.6667266)
124,moveGoal,(6372.881:5658.489),(-5.0756125:-5.521609)
125,moveGoal,(6367.7783:5652.992),(-5.1027656:-5.496525)
126,moveGoal,(6364.5874:5646.205),(-3.1911237:-6.7872477)
127,moveGoal,(6358.8027:5641.4316),(-5.784672:-4.773634)
128,moveGoal,(6353.396:5636.234),(-5.406822:-5.197718)
129,moveGoal,(6348.33:5630.7036),(-5.0659933:-5.530435)
130,moveGoal,(6344.96:5624.0034),(-3.3700633:-6.7002)
131,moveGoal,(6339.1143:5619.3047),(-5.8455853:-4.698844)
132,moveGoal,(6333.6997:5614.115),(-5.4147935:-5.1894135)
133,moveGoal,(6328.497:5608.7134),(-5.202638:-5.402088)
134,moveGoal,(6323.4033:5603.2085),(-5.0936675:-5.504957)
135,moveGoal,(6319.9263:5596.563),(-3.4770567:-6.6453047)
136,moveGoal,(6314.0947:5591.8467),(-5.831568:-4.71623)
137,moveGoal,(6308.637:5586.7026),(-5.4576893:-5.144281)
138,moveGoal,(6303.454:5581.2817),(-5.183205:-5.420737)
139,moveGoal,(6298.4272:5575.7153),(-5.0266843:-5.566188)
140,moveGoal,(6292.377:5571.283),(-6.050183:-4.4323006)
141,moveGoal,(6286.5474:5566.5645),(-5.829394:-4.7189164)
142,moveGoal,(6280.901:5561.628),(-5.646345:-4.936476)
143,moveGoal,(6275.761:5556.166),(-5.139852:-5.4618607)
144,moveGoal,(6270.216:5551.1167),(-5.545573:-5.0494175)
145,moveGoal,(6264.8306:5545.8965),(-5.3853025:-5.220011)
146,moveGoal,(6259.4873:5540.6333),(-5.343324:-5.2629733)
147,moveGoal,(6254.09:5535.426),(-5.3972807:-5.207625)
148,moveGoal,(6248.703:5530.207),(-5.3866377:-5.218633)
149,moveGoal,(6243.988:5524.3745),(-4.715201:-5.8323994)
150,moveGoal,(6238.627:5519.1294),(-5.3609405:-5.2450285)
151,moveGoal,(6233.8213:5513.371),(-4.8055983:-5.758145)
152,moveGoal,(6228.427:5508.1606),(-5.39438:-5.21063)
153,moveGoal,(6223.007:5502.9766),(-5.4200397:-5.183934)
154,moveGoal,(6217.6123:5497.766),(-5.394396:-5.2106137)
155,moveGoal,(6212.259:5492.5137),(-5.353542:-5.25258)
156,moveGoal,(6206.9463:5487.219),(-5.312363:-5.2942233)
157,moveGoal,(6201.8086:5481.7554),(-5.1374784:-5.4640927)
158,moveGoal,(6196.5566:5476.4014),(-5.2520776:-5.3540344)
159,moveGoal,(6191.4443:5470.9136),(-5.112299:-5.4876595)
160,moveGoal,(6186.283:5465.4717),(-5.1610513:-5.4418335)
161,moveGoal,(6180.948:5460.2),(-5.334774:-5.2716403)
162,moveGoal,(6176.233:5454.3677),(-4.715091:-5.8324876)
163,moveGoal,(6170.82:5449.1763),(-5.412904:-5.1913843)
164,moveGoal,(6166.152:5443.3057),(-4.6677723:-5.870426)
165,moveGoal,(6160.783:5438.0684),(-5.3684926:-5.237298)
166,moveGoal,(6155.4355:5432.8096),(-5.3474607:-5.258771)
167,moveGoal,(6150.494:5427.1675),(-4.941189:-5.642221)
168,moveGoal,(6145.101:5421.9556),(-5.3932576:-5.2117925)
169,moveGoal,(6139.725:5416.726),(-5.376056:-5.229533)
170,moveGoal,(6134.5234:5411.323),(-5.201677:-5.403014)
