step,tag,position,velocity
0,moveGoal,(8433.334:3150.0002),(0.0:0.0)
1,moveGoal,(8425.835:3149.865),(-7.4987793:-0.13534129)
2,moveGoal,(8418.371:3150.6018),(-7.46371:0.7369133)
3,moveGoal,(8410.893:3150.0298),(-7.4781613:-0.5719286)
4,moveGoal,(8403.407:3150.5002),(-7.4852257:0.47053412)
5,moveGoal,(8395.916:3150.87),(-7.4908714:0.36992678)
6,moveGoal,(8389.115:3154.033),(-6.800488:3.16281)
7,moveGoal,(8381.748:3155.436),(-7.367592:1.4030678)
8,moveGoal,(8374.261:3155.8684),(-7.487522:0.43245614)
9,moveGoal,(8366.815:3156.7698),(-7.4456453:0.90131354)
10,moveGoal,(8359.789:3159.3926),(-7.026438:2.6228175)
11,moveGoal,(8352.543:3161.3284),(-7.2458925:1.9357303)
12,moveGoal,(8345.209:3162.9),(-7.3335266:1.5714304)
13,moveGoal,(8338.172:3160.3066),(-7.037409:-2.593237)
14,moveGoal,(8331.593:3156.706),(-6.579178:-3.6006143)
15,moveGoal,(8324.307:3158.4834),(-7.286371:1.7773006)
16,moveGoal,(8317.159:3160.7544),(-7.14787:2.271113)
17,moveGoal,(8309.86:3162.4805),(-7.2986813:1.7260509)
18,moveGoal,(8302.614:3164.4163),(-7.2458563:1.9358642)
19,moveGoal,(8295.115:3164.563),(-7.4985666:0.14660768)
20,moveGoal,(8288.008:3166.9573),(-7.107588:2.3942)
21,moveGoal,(8281.186:3170.0735),(-6.8219557:3.116235)
22,moveGoal,(8274.614:3173.6877),(-6.571714:3.6142187)
23,moveGoal,(8267.168:3174.5798),(-7.4467516:0.89212894)
24,moveGoal,(8259.673:3174.2988),(-7.4947314:-0.2810797)
25,moveGoal,(8252.216:3175.098),(-7.457302:0.7991561)
26,moveGoal,(8244.716:3175.0728),(-7.4999576:-0.025210377)
27,moveGoal,(8237.474:3173.1216),(-7.241777:-1.9510674)
28,moveGoal,(8230.405:3175.6287),(-7.068568:2.507059)
29,moveGoal,(8222.909:3175.3955),(-7.4963756:-0.2331459)
30,moveGoal,(8215.882:3172.7751),(-7.0273166:-2.6204627)
31,moveGoal,(8208.487:3171.5234),(-7.3948054:-1.251738)
32,moveGoal,(8201.182:3169.8284),(-7.305963:-1.6949637)
33,moveGoal,(8193.86:3168.2026),(-7.3217025:-1.6256317)
34,moveGoal,(8186.634:3166.195),(-7.2263484:-2.0074582)
35,moveGoal,(8179.362:3164.3596),(-7.271927:-1.8355061)
36,moveGoal,(8172.252:3161.9722),(-7.1098638:-2.3874335)
37,moveGoal,(8179.539:3160.1978),(7.2870646:-1.7744564)
38,moveGoal,(8172.039:3160.2175),(-7.499974:0.01986748)
39,moveGoal,(8179.201:3157.9922),(7.162222:-2.2254393)
40,moveGoal,(8171.724:3157.407),(-7.477139:-0.5851466)
41,moveGoal,(8170.929:3149.9492),(-0.7946815:-7.45778)
42,moveGoal,(8165.508:3155.1318),(-5.421227:5.1826925)
43,moveGoal,(8172.841:3153.5588),(7.3331776:-1.5730556)
44,moveGoal,(8165.489:3152.0764),(-7.3520207:-1.4824953)
45,moveGoal,(8171.344:3147.3901),(5.855606:-4.686351)
46,moveGoal,(8164.039:3145.692),(-7.3052254:-1.6981428)
47,moveGoal,(8171.5083:3145.012),(7.4691133:-0.67996347)
48,moveGoal,(8164.709:3148.1772),(-6.7993164:3.165328)
49,moveGoal,(8172.206:3147.96),(7.496855:-0.21718638)
50,moveGoal,(8173.2676:3140.5354),(1.0613295:-7.4245257)
51,moveGoal,(8167.2856:3136.0112),(-5.9817934:-4.524174)
52,moveGoal,(8174.578:3137.7625),(7.292684:1.7512165)
53,moveGoal,(8167.1816:3139.0042),(-7.3964953:1.2417153)
54,moveGoal,(8174.6753:3138.6934),(7.4935594:-0.31075606)
55,moveGoal,(8182.099:3139.7593),(7.423857:1.0659969)
56,moveGoal,(8174.9683:3142.0837),(-7.1307316:2.3243654)
57,moveGoal,(8167.6753:3143.8335),(-7.2930574:1.7496635)
58,moveGoal,(8168.8438:3136.425),(1.1684883:-7.4084163)
59,moveGoal,(8168.2866:3128.9458),(-0.5569728:-7.4792905)
60,moveGoal,(8175.776:3128.5427),(7.4891653:-0.4029999)
61,moveGoal,(8168.5205:3126.6436),(-7.255592:-1.8990487)
62,moveGoal,(8174.528:3131.1335),(6.0075593:4.489903)
63,moveGoal,(8168.3384:3126.8982),(-6.1896033:-4.235424)
64,moveGoal,(8162.8604:3121.7756),(-5.477999:-5.1226482)
65,moveGoal,(8170.326:3121.059),(7.465701:-0.71645486)
66,moveGoal,(8165.845:3115.045),(-4.4809246:-6.0142593)
67,moveGoal,(8172.87:3117.6724),(7.0247526:2.627328)
68,moveGoal,(8167.049:3122.4011),(-5.821374:4.7288065)
69,moveGoal,(8174.494:3121.4958),(7.4451647:-0.90527785)
70,moveGoal,(8168.8154:3116.5967),(-5.678825:-4.8990765)
71,moveGoal,(8175.9043:3119.0461),(7.088765:2.44937)
72,moveGoal,(8169.3936:3115.3235),(-6.5109143:-3.7226326)
73,moveGoal,(8163.579:3120.0605),(-5.8145676:4.7371726)
74,moveGoal,(8170.99:3118.911),(7.411343:-1.1497796)
75,moveGoal,(8165.006:3114.39),(-5.9841447:-4.521064)
76,moveGoal,(8171.8657:3117.422),(6.859693:3.0322614)
77,moveGoal,(8165.353:3113.7031),(-6.512932:-3.7191024)
78,moveGoal,(8171.6875:3117.7185),(6.3346114:4.0153084)
79,moveGoal,(8164.263:3116.655),(-7.4242187:-1.063476)
80,moveGoal,(8171.7617:3116.8037),(7.4985266:0.14867552)
81,moveGoal,(8166.1787:3111.7957),(-5.583044:-5.0079556)
82,moveGoal,(8172.1323:3116.3567),(5.953813:4.5609336)
83,moveGoal,(8164.767:3114.941),(-7.365162:-1.4157667)
84,moveGoal,(8172.2666:3115.033),(7.4994364:0.09196164)
85,moveGoal,(8164.767:3115.126),(-7.499424:0.09298446)
86,moveGoal,(8172.2246:3114.3271),(7.457348:-0.7987288)
87,moveGoal,(8174.909:3107.3242),(2.6847637:-7.003002)
88,moveGoal,(8182.341:3108.3333),(7.431818:1.008998)
89,moveGoal,(8175.755:3104.7454),(-6.586162:-3.5878232)
90,moveGoal,(8168.617:3107.0488),(-7.137516:2.3034477)
91,moveGoal,(8169.376:3099.5874),(0.7586561:-7.4615307)
92,moveGoal,(8173.367:3105.9373),(3.991008:6.3499494)
93,moveGoal,(8166.0605:3107.629),(-7.306714:1.6917243)
94,moveGoal,(8173.506:3106.7263),(7.4455:-0.90251637)
95,moveGoal,(8168.0:3101.6335),(-5.5057077:-5.092856)
96,moveGoal,(8175.2173:3099.5933),(7.2171617:-2.040241)
97,moveGoal,(8169.266:3095.029),(-5.9512095:-4.56433)
98,moveGoal,(8176.6313:3093.6147),(7.36542:-1.4144255)
99,moveGoal,(8169.913:3096.9485),(-6.718327:3.3337793)
100,moveGoal,(8177.401:3097.3792),(7.487632:0.43055022)
101,moveGoal,(8170.799:3093.8203),(-6.601867:-3.5588412)
102,moveGoal,(8176.771:3089.2837),(5.972323:-4.5366683)
103,moveGoal,(8174.805:3096.5215),(-1.9657143:7.2378154)
104,moveGoal,(8168.0283:3093.3079),(-6.776675:-3.2135153)
105,moveGoal,(8172.5254:3087.3057),(4.4970036:-6.0022464)
106,moveGoal,(8165.0254:3087.246),(-7.4997635:-0.059554715)
107,moveGoal,(8172.5215:3087.0027),(7.496048:-0.2434468)
108,moveGoal,(8165.3745:3084.728),(-7.146774:-2.274561)
109,moveGoal,(8172.8613:3084.2869),(7.487016:-0.44112638)
110,moveGoal,(8165.37:3083.9258),(-7.491302:-0.36110932)
111,moveGoal,(8172.87:3083.9858),(7.499759:0.060117546)
112,moveGoal,(8165.3906:3083.4333),(-7.47963:-0.55239254)
113,moveGoal,(8172.875:3083.9175),(7.4843607:0.48408931)
114,moveGoal,(8170.1074:3090.8882),(-2.7677546:6.9706197)
115,moveGoal,(8169.2046:3083.4426),(-0.90272504:-7.445474)
116,moveGoal,(8176.579:3084.809),(7.374485:1.3663719)
117,moveGoal,(8169.1074:3085.462),(-7.4715242:0.6529377)
118,moveGoal,(8176.606:3085.3252),(7.4987545:-0.13668981)
119,moveGoal,(8169.215:3084.052),(-7.391153:-1.2731308)
120,moveGoal,(8176.663:3083.1736),(7.448369:-0.87852037)
121,moveGoal,(8171.8394:3088.9167),(-4.8236265:5.74305)
122,moveGoal,(8173.818:3081.6824),(1.978299:-7.234386)
123,moveGoal,(8166.3887:3080.6526),(-7.4289746:-1.0297252)
124,moveGoal,(8173.8843:3080.905),(7.4957514:0.2524179)
125,moveGoal,(8167.093:3077.7224),(-6.7912645:-3.1825662)
126,moveGoal,(8174.3545:3075.8467),(7.2616377:-1.8757998)
127,moveGoal,(8170.784:3069.251),(-3.5701141:-6.5957775)
128,moveGoal,(8163.3325:3068.3987),(-7.4514203:-0.8522541)
129,moveGoal,(8170.8184:3068.863),(7.4856167:0.46426505)
130,moveGoal,(8178.259:3067.92),(7.440454:-0.9432099)
131,moveGoal,(8171.2246:3065.318),(-7.034201:-2.6019254)
132,moveGoal,(8178.6587:3064.3267),(7.4341826:-0.99143153)
133,moveGoal,(8171.66:3061.6306),(-6.998702:-2.695956)
134,moveGoal,(8165.2896:3057.6724),(-6.370454:-3.9581962)
135,moveGoal,(8172.7886:3057.5503),(7.4990077:-0.12200529)
136,moveGoal,(8166.795:3053.042),(-5.9937897:-4.5082693)
137,moveGoal,(8169.213:3045.9424),(2.417785:-7.0996)
138,moveGoal,(8176.6226:3047.1038),(7.409536:1.1613692)
139,moveGoal,(8169.4136:3045.0354),(-7.209163:-2.0683253)
140,moveGoal,(8172.922:3051.6643),(3.5083578:6.6288333)
141,moveGoal,(8166.5977:3047.6326),(-6.3241153:-4.0318193)
142,moveGoal,(8174.068:3048.3005),(7.4701986:0.6679357)
143,moveGoal,(8167.0474:3045.6624),(-7.020653:-2.6382642)
144,moveGoal,(8173.8823:3048.7502),(6.8347945:3.0879745)
145,moveGoal,(8166.981:3045.8142),(-6.9014735:-2.9359264)
146,moveGoal,(8174.086:3048.2158),(7.1051154:2.401529)
147,moveGoal,(8168.5566:3043.1484),(-5.5292373:-5.067301)
148,moveGoal,(8175.522:3045.9294),(6.9653406:2.781013)
149,moveGoal,(8168.0376:3045.4482),(-7.484542:-0.4812833)
150,moveGoal,(8175.216:3043.2744),(7.178072:-2.1737728)
151,moveGoal,(8167.7954:3044.363),(-7.420581:1.0885707)
152,moveGoal,(8174.995:3042.2622),(7.199743:-2.1008816)
153,moveGoal,(8167.879:3039.894),(-7.116318:-2.368126)
154,moveGoal,(8172.7524:3034.193),(4.873387:-5.700886)
155,moveGoal,(8172.2305:3041.6748),(-0.5221518:7.4818015)
156,moveGoal,(8165.1855:3039.1016),(-7.044749:-2.5732317)
157,moveGoal,(8172.684:3038.9558),(7.498583:-0.14578213)
158,moveGoal,(8173.017:3031.4631),(0.33317512:-7.492596)
159,moveGoal,(8179.426:3035.359),(6.4087853:3.8958282)
160,moveGoal,(8172.937:3031.5981),(-6.488955:-3.7607799)
161,moveGoal,(8173.957:3024.1677),(1.0200956:-7.430303)
162,moveGoal,(8167.5283:3020.3052),(-6.4288673:-3.8625987)
163,moveGoal,(8174.9995:3019.6501),(7.4713454:-0.6549832)
164,moveGoal,(8169.3794:3024.6165),(-5.6200185:4.9664264)
165,moveGoal,(8175.755:3020.6663),(6.3754907:-3.950079)
166,moveGoal,(8169.9097:3015.9668),(-5.845073:-4.6994815)
167,moveGoal,(8177.193:3014.176),(7.283079:-1.790742)
168,moveGoal,(8170.0376:3011.928),(-7.1551647:-2.2480254)
169,moveGoal,(8176.1006:3016.3425),(6.063059:4.414671)
170,moveGoal,(8170.4224:3011.4424),(-5.6779838:-4.900051)
171,moveGoal,(8174.861:3017.488),(4.4383945:6.0457144)
172,moveGoal,(8172.321:3010.4314),(-2.5401688:-7.0567374)
173,moveGoal,(8165.5205:3007.2676),(-6.800057:-3.1637356)
174,moveGoal,(8173.0117:3007.6301),(7.491236:0.3624653)
175,moveGoal,(8167.4375:3002.612),(-5.574028:-5.0179887)
176,moveGoal,(8174.141:2999.2483),(6.7034216:-3.3636506)
177,moveGoal,(8167.26:2996.265),(-6.8811193:-2.9833212)
178,moveGoal,(8174.695:2995.2805),(7.4351187:-0.9843804)
179,moveGoal,(8167.6377:2997.82),(-7.056926:2.5396457)
180,moveGoal,(8174.5923:2995.0127),(6.95474:-2.8074179)
181,moveGoal,(8169.2314:2989.7673),(-5.3607264:-5.245247)
182,moveGoal,(8168.483:2982.3047),(-0.74844944:-7.4625616)
183,moveGoal,(8175.5566:2984.7974),(7.0736337:2.4927304)
184,moveGoal,(8168.0737:2985.3003),(-7.4831104:0.5030494)
185,moveGoal,(8168.11:2977.8003),(0.036283396:-7.4999127)
186,moveGoal,(8172.777:2983.6714),(4.666915:5.8711076)
187,moveGoal,(8165.842:2980.8152),(-6.9348893:-2.8561008)
188,moveGoal,(8173.042:2978.7153),(7.200015:-2.0999494)
189,moveGoal,(8166.404:2975.2246),(-6.638123:-3.4907482)
190,moveGoal,(8165.235:2967.8162),(-1.1687498:-7.4083753)
191,moveGoal,(8172.409:2965.63),(7.174307:-2.186166)
192,moveGoal,(8166.111:2961.5579),(-6.2982264:-4.0721426)
193,moveGoal,(8173.6045:2961.253),(7.4937983:-0.30494896)
194,moveGoal,(8167.4214:2957.0078),(-6.1828876:-4.2452216)
195,moveGoal,(8174.7847:2955.5823),(7.3632956:-1.4254419)
196,moveGoal,(8168.1357:2952.1125),(-6.649099:-3.4697967)
197,moveGoal,(8175.623:2951.6733),(7.487129:-0.4392083)
198,moveGoal,(8169.261:2947.7014),(-6.36189:-3.9719465)
199,moveGoal,(8165.632:2941.1382),(-3.629636:-6.5632114)
200,moveGoal,(8173.1294:2940.953),(7.497712:-0.18523307)
201,moveGoal,(8166.051:2938.4749),(-7.078768:-2.4781137)
202,moveGoal,(8173.455:2937.2808),(7.4043274:-1.1941267)
203,moveGoal,(8165.9814:2936.6514),(-7.4735513:-0.6293112)
204,moveGoal,(8173.209:2934.648),(7.227489:-2.0033493)
205,moveGoal,(8167.569:2929.704),(-5.639967:-4.9437613)
206,moveGoal,(8175.0503:2929.1794),(7.4816217:-0.52472633)
207,moveGoal,(8169.028:2924.7092),(-6.022277:-4.470144)
208,moveGoal,(8176.3184:2922.9495),(7.290617:-1.7598041)
209,moveGoal,(8169.544:2919.731),(-6.7743115:-3.2184944)
210,moveGoal,(8173.7305:2913.508),(4.1864142:-6.2228565)
211,moveGoal,(8166.822:2910.589),(-6.9086833:-2.9189208)
212,moveGoal,(8174.3003:2910.019),(7.4783034:-0.57006806)
213,moveGoal,(8166.8076:2909.6865),(-7.4926214:-0.33261177)
214,moveGoal,(8174.2383:2908.6704),(7.430841:-1.0161697)
215,moveGoal,(8166.8013:2907.701),(-7.437075:-0.96949315)
216,moveGoal,(8173.304:2903.9639),(6.5026984:-3.7369661)
217,moveGoal,(8170.9956:2896.8281),(-2.3087783:-7.1357937)
218,moveGoal,(8178.4756:2896.283),(7.480156:-0.5452252)
219,moveGoal,(8171.406:2893.7798),(-7.069938:-2.5031939)
220,moveGoal,(8178.7725:2892.3713),(7.3665543:-1.408504)
221,moveGoal,(8172.634:2888.0625),(-6.1388035:-4.3087225)
222,moveGoal,(8169.696:2881.1619),(-2.9378943:-6.9006357)
223,moveGoal,(8168.1313:2873.827),(-1.5642421:-7.3350635)
224,moveGoal,(8175.6313:2873.8542),(7.4999504:0.027261108)
225,moveGoal,(8169.124:2870.1252),(-6.5072756:-3.7289906)
226,moveGoal,(8176.3066:2867.9668),(7.1827097:-2.1583982)
227,moveGoal,(8171.083:2862.585),(-5.2234955:-5.3819237)
228,moveGoal,(8178.502:2861.485),(7.418934:-1.0997363)
229,moveGoal,(8173.8604:2855.594),(-4.6415634:-5.891171)
230,moveGoal,(8170.991:2848.6643),(-2.8689237:-6.9295945)
231,moveGoal,(8177.8584:2845.6494),(6.8673744:-3.014826)
232,moveGoal,(8173.5146:2839.5354),(-4.3437676:-6.114056)
233,moveGoal,(8172.024:2832.185),(-1.4906354:-7.3503747)
234,moveGoal,(8172.752:2824.7205),(0.728057:-7.4645786)
235,moveGoal,(8173.0576:2817.2268),(0.30572623:-7.4937663)
236,moveGoal,(8173.559:2809.7437),(0.50122124:-7.483233)
237,moveGoal,(8173.7646:2802.2466),(0.2056583:-7.49718)
238,moveGoal,(8168.7773:2807.8481),(-4.987177:5.6016135)
239,moveGoal,(8176.2393:2807.0923),(7.4618025:-0.75597847)
240,moveGoal,(8174.882:2799.716),(-1.3574591:-7.376131)
241,moveGoal,(8169.5645:2794.427),(-5.3174286:-5.2891355)
242,moveGoal,(8177.0356:2793.7683),(7.4710217:-0.65866786)
243,moveGoal,(8170.3994:2790.2737),(-6.636046:-3.4946952)
244,moveGoal,(8177.4365:2787.68),(7.037242:-2.5936902)
245,moveGoal,(8170.09:2786.1716),(-7.3467536:-1.5083804)
246,moveGoal,(8177.411:2784.5444),(7.321376:-1.6271023)
247,moveGoal,(8170.094:2782.8977),(-7.3170023:-1.6466563)
248,moveGoal,(8177.5903:2782.656),(7.4961066:-0.24162322)
249,moveGoal,(8175.75:2775.3853),(-1.8401703:-7.270748)
250,moveGoal,(8177.4316:2768.0762),(1.6817693:-7.309012)
251,moveGoal,(8171.742:2763.1897),(-5.6896744:-4.886472)
252,moveGoal,(8178.621:2760.2014),(6.87896:-2.9882953)
253,moveGoal,(8175.4346:2753.4119),(-3.1863465:-6.7894917)
254,moveGoal,(8176.53:2745.9922),(1.0951223:-7.419616)
255,moveGoal,(8169.4077:2748.343),(-7.12206:2.3508022)
256,moveGoal,(8175.891:2744.5728),(6.4834924:-3.770189)
257,moveGoal,(8170.63:2739.2275),(-5.261171:-5.345099)
258,moveGoal,(8163.278:2737.7446),(-7.351934:-1.4829265)
259,moveGoal,(8169.865:2734.1592),(6.5874214:-3.5855107)
260,moveGoal,(8172.719:2727.2234),(2.8541877:-6.9356766)
261,moveGoal,(8167.709:2721.6423),(-5.010287:-5.5809517)
262,moveGoal,(8165.5254:2714.4673),(-2.1835966:-7.1750894)
263,moveGoal,(8160.2256:2709.1606),(-5.2999:-5.3066998)
264,moveGoal,(8157.4917:2702.1765),(-2.7337677:-6.9840183)
265,moveGoal,(8151.4346:2697.7537),(-6.057128:-4.422805)
266,moveGoal,(8147.5806:2691.3198),(-3.854244:-6.4338794)
267,moveGoal,(8142.0967:2686.2034),(-5.483757:-5.1164846)
268,moveGoal,(8136.985:2680.7156),(-5.1120276:-5.4879117)
269,moveGoal,(8131.7134:2675.3809),(-5.2716303:-5.3347836)
270,moveGoal,(8126.5234:2669.9668),(-5.190101:-5.4141345)
271,moveGoal,(8120.6157:2665.3467),(-5.9079556:-4.6201797)
272,moveGoal,(8124.801:2671.5706),(4.184989:6.223815)
273,moveGoal,(8120.924:2665.1501),(-3.876802:-6.420312)
274,moveGoal,(8115.8545:2659.623),(-5.0695357:-5.527189)
275,moveGoal,(8111.3096:2653.6572),(-4.5450788:-5.965925)
276,moveGoal,(8110.6606:2646.1853),(-0.6487223:-7.4718914)
277,moveGoal,(8106.009:2652.0686),(-4.651636:5.8832207)
278,moveGoal,(8105.757:2644.5728),(-0.25198835:-7.4957657)
279,moveGoal,(8098.26:2644.3606),(-7.496996:-0.21224895)
280,moveGoal,(8105.4746:2646.4094),(7.2147584:2.0487225)
281,moveGoal,(8102.0215:2639.7517),(-3.453185:-6.6577406)
282,moveGoal,(8096.343:2634.8525),(-5.678676:-4.8992496)
283,moveGoal,(8101.246:2640.5276),(4.9033313:5.675152)
284,moveGoal,(8095.9663:2635.2007),(-5.2795525:-5.3269434)
285,moveGoal,(8091.1104:2629.485),(-4.856018:-5.7156878)
286,moveGoal,(8086.3794:2623.6655),(-4.731044:-5.8195553)
287,moveGoal,(8079.6094:2620.4382),(-6.7701764:-3.227183)
288,moveGoal,(8076.0938:2613.8132),(-3.5155833:-6.625004)
289,moveGoal,(8070.988:2608.3196),(-5.1058726:-5.4936385)
290,moveGoal,(8066.409:2602.3794),(-4.578633:-5.9402127)
291,moveGoal,(8061.609:2596.617),(-4.8004856:-5.762408)
292,moveGoal,(8054.294:2594.9617),(-7.315034:-1.6553816)
293,moveGoal,(8050.334:2588.5925),(-3.960187:-6.3692164)
294,moveGoal,(8052.796:2581.508),(2.461844:-7.0844426)
295,moveGoal,(8046.9536:2576.8054),(-5.8424563:-4.7027335)
296,moveGoal,(8041.3906:2571.7754),(-5.5631046:-5.030097)
297,moveGoal,(8035.9077:2566.6577),(-5.482678:-5.1176405)
298,moveGoal,(8030.59:2561.369),(-5.3176484:-5.2889147)
299,moveGoal,(8037.9497:2559.9248),(7.359637:-1.4442121)
300,moveGoal,(8032.8667:2554.41),(-5.0828056:-5.5149875)
301,moveGoal,(8027.204:2549.4922),(-5.6627336:-4.9176674)
302,moveGoal,(8021.6934:2544.4045),(-5.5105915:-5.087572)
303,moveGoal,(8016.3403:2539.1514),(-5.3530154:-5.253116)
304,moveGoal,(8011.101:2533.785),(-5.239406:-5.366435)
305,moveGoal,(8005.403:2528.9084),(-5.698194:-4.876535)
306,moveGoal,(7999.7593:2523.9685),(-5.6434097:-4.939831)
307,moveGoal,(7994.87:2518.2812),(-4.8893514:-5.6872005)
308,moveGoal,(7990.02:2512.5605),(-4.850161:-5.720659)
309,moveGoal,(7997.138:2514.9226),(7.1183105:2.36213)
310,moveGoal,(7992.252:2509.233),(-4.886411:-5.689727)
311,moveGoal,(7987.1636:2503.7234),(-5.0886083:-5.5096345)
312,moveGoal,(7981.1914:2499.1865),(-5.972223:-4.5368004)
313,moveGoal,(7974.3345:2496.1482),(-6.8569856:-3.0383797)
314,moveGoal,(7968.416:2491.5415),(-5.9185157:-4.6066446)
315,moveGoal,(7962.3784:2487.0923),(-6.037698:-4.4492936)
316,moveGoal,(7955.52:2484.0576),(-6.8585835:-3.0347712)
317,moveGoal,(7949.2583:2479.9297),(-6.261824:-4.1279006)
318,moveGoal,(7956.4697:2477.8694),(7.211471:-2.0602639)
319,moveGoal,(7949.79:2474.459),(-6.6797423:-3.4104319)
320,moveGoal,(7942.6:2472.3252),(-7.190037:-2.1338642)
321,moveGoal,(7935.4214:2470.1533),(-7.178632:-2.1719239)
322,moveGoal,(7928.247:2467.9673),(-7.17433:-2.1860905)
323,moveGoal,(7921.401:2464.9048),(-6.846224:-3.0625515)
324,moveGoal,(7914.486:2462.0007),(-6.91492:-2.9041152)
325,moveGoal,(7907.262:2459.984),(-7.223728:-2.0168686)
326,moveGoal,(7900.2183:2457.409),(-7.0441:-2.575007)
327,moveGoal,(7893.122:2454.9817),(-7.096352:-2.427301)
328,moveGoal,(7885.8506:2453.145),(-7.2716627:-1.8365523)
329,moveGoal,(7878.663:2451.0024),(-7.1874294:-2.1426291)
330,moveGoal,(7871.4385:2448.988),(-7.2244196:-2.0143888)
331,moveGoal,(7864.1816:2447.0947),(-7.2570734:-1.8933808)
332,moveGoal,(7856.9263:2445.195),(-7.2554164:-1.899721)
333,moveGoal,(7849.6714:2443.2932),(-7.2548866:-1.9017406)
334,moveGoal,(7842.358:2441.631),(-7.3134966:-1.6621583)
335,moveGoal,(7835.044:2439.97),(-7.313723:-1.6611611)
336,moveGoal,(7827.7896:2438.066),(-7.2542486:-1.904174)
337,moveGoal,(7820.4766:2436.4011),(-7.312884:-1.664853)
338,moveGoal,(7813.1636:2434.7368),(-7.3129973:-1.6643533)
339,moveGoal,(7805.909:2432.833),(-7.2543187:-1.9039086)
340,moveGoal,(7798.6567:2430.9216),(-7.252333:-1.9114573)
341,moveGoal,(7791.408:2428.9958),(-7.2485604:-1.925713)
342,moveGoal,(7784.1616:2427.0635),(-7.2468066:-1.9323027)
343,moveGoal,(7776.8486:2425.3987),(-7.312904:-1.6647638)
344,moveGoal,(7769.535:2423.7366),(-7.3135195:-1.6620582)
345,moveGoal,(7766.613:2430.6438),(-2.9222076:6.9072933)
346,moveGoal,(7759.237:2429.286),(-7.3760424:-1.3579401)
347,moveGoal,(7751.8984:2427.7366),(-7.33825:-1.549222)
348,moveGoal,(7744.5605:2426.1846),(-7.337648:-1.5520707)
349,moveGoal,(7737.1753:2424.879),(-7.3854623:-1.3057375)
350,moveGoal,(7729.7827:2423.6138),(-7.392534:-1.2650886)
351,moveGoal,(7722.3823:2422.3945),(-7.400224:-1.2192987)
352,moveGoal,(7714.974:2421.2263),(-7.408446:-1.1683033)
353,moveGoal,(7707.647:2419.6252),(-7.327103:-1.6011138)
354,moveGoal,(7700.2314:2418.502),(-7.415406:-1.1232767)
355,moveGoal,(7692.9194:2416.8333),(-7.3120337:-1.6685842)
356,moveGoal,(7685.618:2415.1172),(-7.301039:-1.7160492)
357,moveGoal,(7678.211:2413.9426),(-7.4074416:-1.1746552)
358,moveGoal,(7670.798:2412.804),(-7.4130583:-1.1386687)
359,moveGoal,(7663.535:2410.9329),(-7.262877:-1.8709948)
360,moveGoal,(7656.1553:2409.5955),(-7.379803:-1.3373524)
361,moveGoal,(7648.786:2408.1997),(-7.368981:-1.395754)
362,moveGoal,(7641.4263:2406.7559),(-7.3597:-1.4438875)
363,moveGoal,(7634.357:2404.2512),(-7.069385:-2.5047543)
364,moveGoal,(7626.988:2402.8552),(-7.368951:-1.3959103)
365,moveGoal,(7619.635:2401.3787),(-7.353204:-1.4766178)
366,moveGoal,(7612.5894:2398.807),(-7.045286:-2.5717597)
367,moveGoal,(7605.221:2397.408),(-7.3683944:-1.3988446)
368,moveGoal,(7597.8623:2395.9602),(-7.3589334:-1.4477903)
369,moveGoal,(7590.8:2393.436),(-7.06244:-2.5242705)
370,moveGoal,(7583.436:2392.012),(-7.3635674:-1.4240373)
371,moveGoal,(7576.086:2390.5188),(-7.3498616:-1.4931645)
372,moveGoal,(7568.7466:2388.9756),(-7.3394985:-1.5432975)
373,moveGoal,(7561.414:2387.4001),(-7.33267:-1.5754195)
374,moveGoal,(7554.09:2385.7854),(-7.324129:-1.6146646)
375,moveGoal,(7546.7783:2384.1155),(-7.3117194:-1.6699605)
376,moveGoal,(7539.48:2382.3887),(-7.298479:-1.7269078)
377,moveGoal,(7532.188:2380.6348),(-7.292024:-1.7539629)
378,moveGoal,(7525.276:2377.7239),(-6.9120946:-2.9108331)
379,moveGoal,(7517.9277:2376.2227),(-7.3482356:-1.5011432)
380,moveGoal,(7510.591:2374.667),(-7.336905:-1.5555773)
381,moveGoal,(7503.2686:2373.0432),(-7.322128:-1.623714)
382,moveGoal,(7495.959:2371.3633),(-7.309428:-1.6799583)
383,moveGoal,(7488.655:2369.661),(-7.304227:-1.702431)
384,moveGoal,(7481.352:2367.953),(-7.302905:-1.7080934)
385,moveGoal,(7474.052:2366.2341),(-7.300391:-1.7188034)
386,moveGoal,(7466.7593:2364.4817),(-7.292364:-1.7525489)
387,moveGoal,(7459.473:2362.7039),(-7.286221:-1.7779157)
388,moveGoal,(7452.182:2360.9453),(-7.2909:-1.7586286)
389,moveGoal,(7444.874:2359.2588),(-7.3078904:-1.6866338)
390,moveGoal,(7437.5444:2357.6697),(-7.3297153:-1.589112)
391,moveGoal,(7430.1978:2356.1614),(-7.346753:-1.5083851)
392,moveGoal,(7422.8447:2354.685),(-7.3532495:-1.4763886)
393,moveGoal,(7415.4966:2353.1843),(-7.3483195:-1.5007317)
394,moveGoal,(7408.16:2351.6277),(-7.3366666:-1.5567046)
395,moveGoal,(7400.834:2350.0222),(-7.326168:-1.6053886)
396,moveGoal,(7393.5146:2348.3867),(-7.3194785:-1.6356153)
397,moveGoal,(7386.2026:2346.7173),(-7.3118305:-1.669472)
