step,tag,position,velocity
0,moveGoal,(6833.334:6450.0005),(0.0:0.0)
1,moveGoal,(6839.537:6454.2163),(6.2030516:4.2157025)
2,moveGoal,(6846.6646:6456.5513),(7.12733:2.3347745)
3,moveGoal,(6853.998:6454.9805),(7.333706:-1.5705941)
4,moveGoal,(6860.7783:6451.775),(6.7803392:-3.205776)
5,moveGoal,(6868.007:6449.775),(7.228419:-1.9999907)
6,moveGoal,(6875.4478:6450.7153),(7.440821:0.9403095)
7,moveGoal,(6882.8145:6452.124),(7.3665147:1.4087101)
8,moveGoal,(6877.2764:6457.1816),(-5.5382414:5.0574584)
9,moveGoal,(6884.5117:6459.1567),(7.235258:1.9751056)
10,moveGoal,(6891.908:6457.916),(7.3966346:-1.2408879)
11,moveGoal,(6899.298:6456.633),(7.3894534:-1.2829593)
12,moveGoal,(6906.2144:6459.5327),(6.9165945:2.9001253)
13,moveGoal,(6912.041:6464.255),(5.826685:4.72226)
14,moveGoal,(6919.539:6464.0884),(7.4981494:-0.16661042)
15,moveGoal,(6925.512:6468.624),(5.973264:4.5354285)
16,moveGoal,(6932.895:6467.303),(7.382814:-1.3206291)
17,moveGoal,(6935.073:6474.48),(2.1784322:7.1766586)
18,moveGoal,(6941.2725:6470.259),(6.199184:-4.2213883)
19,moveGoal,(6944.591:6476.985),(3.3185418:6.725867)
20,moveGoal,(6945.4604:6484.434),(0.86970246:7.449404)
21,moveGoal,(6952.902:6483.497),(7.4412236:-0.9371219)
22,moveGoal,(6955.5864:6490.5),(2.6845713:7.0030766)
23,moveGoal,(6956.015:6497.988),(0.42852387:7.4877477)
24,moveGoal,(6957.9805:6490.75),(1.9651197:-7.2379766)
25,moveGoal,(6964.6924:6487.4033),(6.711827:-3.346847)
26,moveGoal,(6964.2734:6479.915),(-0.4187217:-7.488302)
27,moveGoal,(6957.841:6476.058),(-6.4323826:-3.8567421)
28,moveGoal,(6960.785:6469.16),(2.9445746:-6.897788)
29,moveGoal,(6962.9976:6461.9937),(2.2121744:-7.16633)
30,moveGoal,(6965.8926:6468.912),(2.8952422:6.9186397)
31,moveGoal,(6961.4434:6462.8745),(-4.4494147:-6.037608)
32,moveGoal,(6956.9194:6456.8926),(-4.524045:-5.981891)
33,moveGoal,(6956.1763:6449.4297),(-0.7430203:-7.463104)
34,moveGoal,(6952.317:6442.999),(-3.8595436:-6.4307017)
35,moveGoal,(6948.4976:6436.5444),(-3.8191988:-6.454744)
36,moveGoal,(6948.0874:6429.0557),(-0.40992555:-7.488789)
37,moveGoal,(6944.154:6422.67),(-3.9338064:-6.385544)
38,moveGoal,(6939.08:6417.1465),(-5.0736284:-5.523432)
39,moveGoal,(6935.405:6410.609),(-3.675451:-6.537665)
40,moveGoal,(6930.559:6404.885),(-4.845837:-5.7243223)
41,moveGoal,(6925.938:6398.9775),(-4.621043:-5.9072804)
42,moveGoal,(6922.651:6392.2363),(-3.28705:-6.741313)
43,moveGoal,(6917.5615:6386.7275),(-5.0895543:-5.5087605)
44,moveGoal,(6911.8486:6381.868),(-5.7128215:-4.8593907)
45,moveGoal,(6906.572:6376.5386),(-5.2770257:-5.3294463)
46,moveGoal,(6903.053:6369.915),(-3.5187194:-6.6233387)
47,moveGoal,(6896.77:6365.8193),(-6.28297:-4.0956426)
48,moveGoal,(6891.717:6360.2773),(-5.0534244:-5.541922)
49,moveGoal,(6886.391:6354.9966),(-5.32563:-5.280877)
50,moveGoal,(6881.4785:6349.329),(-4.912399:-5.6673045)
51,moveGoal,(6876.456:6343.7593),(-5.0227013:-5.5697823)
52,moveGoal,(6871.5405:6338.0947),(-4.91536:-5.6647367)
53,moveGoal,(6867.2656:6331.932),(-4.2747583:-6.1625032)
54,moveGoal,(6874.27:6329.2515),(7.0045156:-2.6808138)
55,moveGoal,(6869.0737:6323.8433),(-5.196495:-5.4079976)
56,moveGoal,(6864.066:6318.2603),(-5.0079956:-5.5830083)
57,moveGoal,(6859.1504:6312.5957),(-4.9157057:-5.6644363)
58,moveGoal,(6855.435:6306.0806),(-3.7154894:-6.5149937)
59,moveGoal,(6851.123:6299.9443),(-4.3120914:-6.136438)
60,moveGoal,(6851.017:6292.4453),(-0.105871804:-7.499253)
61,moveGoal,(6856.753:6287.6133),(5.7360373:-4.831964)
62,moveGoal,(6851.5557:6282.206),(-5.19728:-5.4072437)
63,moveGoal,(6846.6665:6276.5186),(-4.8889685:-5.6875296)
