step,tag,position,velocity
0,moveGoal,(4122.2227:8366.667),(0.0:0.0)
1,moveGoal,(4122.518:8359.173),(0.29518768:-7.494189)
2,moveGoal,(4123.3413:8351.718),(0.82300574:-7.454707)
3,moveGoal,(4125.214:8344.455),(1.8725367:-7.26248)
4,moveGoal,(4127.8267:8337.425),(2.6127725:-7.0301795)
5,moveGoal,(4132.5894:8331.631),(4.76272:-5.7936606)
6,moveGoal,(4136.839:8325.451),(4.249514:-6.179938)
7,moveGoal,(4138.8477:8318.226),(2.0088065:-7.225974)
8,moveGoal,(4139.9307:8310.804),(1.0830008:-7.421396)
9,moveGoal,(4139.997:8303.304),(0.066257276:-7.4997077)
10,moveGoal,(4139.621:8295.813),(-0.37591612:-7.4905734)
11,moveGoal,(4140.771:8288.402),(1.1498437:-7.411333)
12,moveGoal,(4141.5923:8280.947),(0.82145095:-7.454879)
13,moveGoal,(4141.6006:8273.447),(0.008301756:-7.4999957)
14,moveGoal,(4143.874:8266.3),(2.2735286:-7.1471024)
15,moveGoal,(4144.762:8258.853),(0.8879952:-7.447246)
16,moveGoal,(4147.975:8252.075),(3.212897:-6.776968)
17,moveGoal,(4152.1772:8245.863),(4.2020755:-6.2122912)
18,moveGoal,(4153.015:8238.41),(0.8376471:-7.4530764)
19,moveGoal,(4155.2383:8231.247),(2.2232668:-7.162896)
20,moveGoal,(4156.9443:8223.943),(1.7059811:-7.3033986)
21,moveGoal,(4156.08:8216.493),(-0.8640265:-7.4500647)
22,moveGoal,(4155.869:8208.996),(-0.21070337:-7.49704)
23,moveGoal,(4157.43:8201.66),(1.5611968:-7.3357115)
24,moveGoal,(4156.5:8194.218),(-0.930329:-7.4420753)
25,moveGoal,(4155.8716:8186.744),(-0.62838686:-7.4736295)
26,moveGoal,(4155.075:8179.2866),(-0.796297:-7.4576077)
27,moveGoal,(4154.3413:8171.8228),(-0.73401594:-7.463995)
28,moveGoal,(4154.1934:8164.324),(-0.14782792:-7.4985433)
29,moveGoal,(4152.9614:8156.9263),(-1.2321435:-7.398096)
30,moveGoal,(4151.733:8149.5273),(-1.2284741:-7.3987064)
31,moveGoal,(4151.7837:8142.0273),(0.05079756:-7.4998283)
32,moveGoal,(4151.2886:8134.544),(-0.49518523:-7.483635)
33,moveGoal,(4151.1484:8127.0454),(-0.13990103:-7.498695)
34,moveGoal,(4150.3647:8119.5864),(-0.78354084:-7.458959)
35,moveGoal,(4149.443:8112.143),(-0.9217683:-7.443141)
36,moveGoal,(4148.1064:8104.763),(-1.3365893:-7.3799415)
37,moveGoal,(4146.6445:8097.407),(-1.4619812:-7.3561277)
38,moveGoal,(4145.1626:8090.055),(-1.4820333:-7.352114)
39,moveGoal,(4143.6147:8082.717),(-1.5476843:-7.3385744)
40,moveGoal,(4141.8257:8075.4336),(-1.7892689:-7.2834415)
41,moveGoal,(4139.931:8068.177),(-1.8943859:-7.2568107)
42,moveGoal,(4137.537:8061.0693),(-2.3942008:-7.107588)
43,moveGoal,(4135.3643:8053.891),(-2.1728604:-7.178348)
44,moveGoal,(4133.2627:8046.6914),(-2.1013317:-7.199611)
45,moveGoal,(4131.1816:8039.486),(-2.0812566:-7.2054405)
46,moveGoal,(4129.166:8032.2617),(-2.0154138:-7.224134)
47,moveGoal,(4127.1934:8025.026),(-1.9727149:-7.23591)
48,moveGoal,(4125.14:8017.8125),(-2.0532036:-7.213485)
49,moveGoal,(4123.0776:8010.6016),(-2.062426:-7.210853)
50,moveGoal,(4120.885:8003.429),(-2.1927998:-7.172282)
51,moveGoal,(4118.788:7996.228),(-2.0964777:-7.201027)
52,moveGoal,(4116.684:7989.0293),(-2.104174:-7.198781)
53,moveGoal,(4114.657:7981.8086),(-2.0268924:-7.2209215)
54,moveGoal,(4112.452:7974.64),(-2.205245:-7.1684656)
55,moveGoal,(4110.1567:7967.5),(-2.2956405:-7.1400304)
56,moveGoal,(4107.851:7960.3633),(-2.3055093:-7.13685)
57,moveGoal,(4105.7827:7953.1543),(-2.0683088:-7.2091675)
58,moveGoal,(4103.7305:7945.9404),(-2.0524511:-7.213699)
59,moveGoal,(4101.4375:7938.7993),(-2.292948:-7.1408954)
60,moveGoal,(4099.085:7931.6777),(-2.3524802:-7.1215053)
61,moveGoal,(4096.74:7924.5537),(-2.3449574:-7.1239862)
62,moveGoal,(4094.4026:7917.4272),(-2.33766:-7.126384)
63,moveGoal,(4092.0588:7910.3027),(-2.3437207:-7.124393)
64,moveGoal,(4089.727:7903.1743),(-2.3318965:-7.128272)
65,moveGoal,(4087.4006:7896.0444),(-2.3263817:-7.1300735)
66,moveGoal,(4085.0742:7888.9146),(-2.326481:-7.130041)
67,moveGoal,(4082.7307:7881.79),(-2.343505:-7.124464)
68,moveGoal,(4080.401:7874.661),(-2.3297164:-7.128985)
69,moveGoal,(4078.0671:7867.533),(-2.33366:-7.1276946)
70,moveGoal,(4075.7295:7860.4067),(-2.3376076:-7.126401)
